,GEO_ID,NAME,afr_amer,amer_ind,asian,latino,white,tot_pop
177,0500000US13185,"Lowndes County, Georgia",44310,256,418,6426,67078,114628
178,0500000US13215,"Muscogee County, Georgia",90127,1159,4160,14975,86603,197485
179,0500000US13217,"Newton County, Georgia",0,0,0,5701,0,106999
180,0500000US13223,"Paulding County, Georgia",34362,301,533,9474,115718,155825
181,0500000US13245,"Richmond County, Georgia",114495,584,4084,9874,76547,201647
182,0500000US13247,"Rockdale County, Georgia",48429,0,1798,9178,36218,89355
183,0500000US13285,"Troup County, Georgia",25277,45,1423,2554,41740,70005
184,0500000US13295,"Walker County, Georgia",0,0,0,1447,0,67896
185,0500000US13297,"Walton County, Georgia",16332,0,1369,3776,69810,90184
186,0500000US13313,"Whitfield County, Georgia",4714,1954,1281,35975,90028,104589
187,0500000US15001,"Hawaii County, Hawaii",1586,293,47415,25071,64714,198449
188,0500000US15003,"Honolulu County, Hawaii",23269,1636,421281,96722,209223,992605
189,0500000US15007,"Kauai County, Hawaii",621,563,24200,7938,23326,72029
190,0500000US15009,"Maui County, Hawaii",422,157,50531,18419,60712,165379
191,0500000US16001,"Ada County, Idaho",6535,2026,11778,35900,402851,444028
192,0500000US16005,"Bannock County, Idaho",280,3335,1480,7129,74610,84377
193,0500000US16019,"Bonneville County, Idaho",0,843,1521,14350,99184,112232
194,0500000US16027,"Canyon County, Idaho",48,2689,2978,53018,171868,211698
195,0500000US16055,"Kootenai County, Idaho",1029,2970,1352,6757,143862,154311
196,0500000US16083,"Twin Falls County, Idaho",677,1065,1389,13275,77172,83514
197,0500000US17001,"Adams County, Illinois",0,0,0,761,0,66578
198,0500000US17019,"Champaign County, Illinois",27686,331,21908,12063,151060,208419
199,0500000US17031,"Cook County, Illinois",1223763,14508,371491,1318879,2919459,5203499
200,0500000US17037,"DeKalb County, Illinois",7396,117,2439,11577,86721,104528
201,0500000US17043,"DuPage County, Illinois",45918,1060,107270,132653,714083,929368
202,0500000US17089,"Kane County, Illinois",29929,2405,21320,169096,374272,531715
203,0500000US17091,"Kankakee County, Illinois",17306,394,1023,11397,86918,110008
204,0500000US17093,"Kendall County, Illinois",8271,350,3882,22385,100133,124695
205,0500000US17097,"Lake County, Illinois",46836,1206,52572,150882,530524,703047
206,0500000US17099,"LaSalle County, Illinois",3061,102,647,10532,104660,110642
207,0500000US17111,"McHenry County, Illinois",3937,253,8478,39458,284322,307004
208,0500000US17113,"McLean County, Illinois",14364,380,8635,8337,142803,172418
209,0500000US17115,"Macon County, Illinois",13359,262,1089,2358,83242,106550
210,0500000US17119,"Madison County, Illinois",23424,299,3169,8464,233639,265759
211,0500000US17143,"Peoria County, Illinois",33901,618,7607,8735,135178,185006
212,0500000US17161,"Rock Island County, Illinois",13890,778,3486,18334,116660,144784
213,0500000US17163,"St. Clair County, Illinois",77768,712,4473,10429,168589,262759
214,0500000US17167,"Sangamon County, Illinois",25993,143,3568,4419,162397,197499
215,0500000US17179,"Tazewell County, Illinois",1854,311,1408,3098,128580,134385
216,0500000US17183,"Vermilion County, Illinois",10778,13,860,3877,63731,78111
217,0500000US17197,"Will County, Illinois",76425,2016,38308,117562,505732,689529
218,0500000US17199,"Williamson County, Illinois",0,0,0,1757,0,67560
219,0500000US17201,"Winnebago County, Illinois",35905,217,7285,35691,226518,285873
220,0500000US18003,"Allen County, Indiana",42515,461,14669,27196,296773,370404
221,0500000US18005,"Bartholomew County, Indiana",1234,38,5864,5329,68773,81402
222,0500000US18019,"Clark County, Indiana",6608,79,457,6121,102109,116031
223,0500000US18035,"Delaware County, Indiana",8952,226,1473,2644,101294,115603
224,0500000US18039,"Elkhart County, Indiana",11251,1040,2149,31487,180922,203781
225,0500000US18043,"Floyd County, Indiana",3954,183,800,2418,69860,76990
226,0500000US18053,"Grant County, Indiana",4960,240,261,2831,58979,66937
227,0500000US18057,"Hamilton County, Indiana",11797,322,17484,12437,276282,316373
228,0500000US18059,"Hancock County, Indiana",0,0,0,1660,0,73717
229,0500000US18063,"Hendricks County, Indiana",13279,429,4479,6043,139891,160610
230,0500000US18067,"Howard County, Indiana",7651,308,271,2708,72022,82568
231,0500000US18081,"Johnson County, Indiana",3880,416,5233,5323,138849,151982
232,0500000US18085,"Kosciusko County, Indiana",958,465,407,6254,75552,79092
233,0500000US18089,"Lake County, Indiana",117223,1531,6144,90882,299056,485846
234,0500000US18091,"LaPorte County, Indiana",11928,610,889,7100,91255,110015
235,0500000US18095,"Madison County, Indiana",9062,431,554,5166,113364,129296
236,0500000US18097,"Marion County, Indiana",260219,2924,27885,95677,577828,941229
237,0500000US18105,"Monroe County, Indiana",4068,310,9461,4981,125427,145496
238,0500000US18109,"Morgan County, Indiana",0,0,0,1079,0,69698
239,0500000US18127,"Porter County, Indiana",5280,224,2055,16499,153318,167791
240,0500000US18141,"St. Joseph County, Indiana",35405,1880,6408,23055,209203,269141
241,0500000US18157,"Tippecanoe County, Indiana",9666,268,15385,15460,152857,188059
242,0500000US18163,"Vanderburgh County, Indiana",15804,310,1990,4721,155227,181721
243,0500000US18167,"Vigo County, Indiana",6808,427,2044,2810,94021,107931
244,0500000US18177,"Wayne County, Indiana",3125,24,718,1869,59648,66568
245,0500000US19013,"Black Hawk County, Iowa",12012,802,3374,5698,113334,132904
246,0500000US19049,"Dallas County, Iowa",1003,102,3579,5099,76654,84516
247,0500000US19061,"Dubuque County, Iowa",3496,74,1198,2272,90491,97003
248,0500000US19103,"Johnson County, Iowa",10314,0,10102,8108,119612,146547
249,0500000US19113,"Linn County, Iowa",12247,239,5323,7014,198263,221661
250,0500000US19153,"Polk County, Iowa",31968,1315,22224,38925,396575,474045
251,0500000US19155,"Pottawattamie County, Iowa",1824,630,821,7063,88124,93582
252,0500000US19163,"Scott County, Iowa",14802,554,4441,11320,147577,172474
253,0500000US19169,"Story County, Iowa",1423,178,8417,3190,84190,97090
254,0500000US19193,"Woodbury County, Iowa",3720,723,3154,16435,87253,102779
255,0500000US20015,"Butler County, Kansas",1679,704,269,3140,62612,67025
256,0500000US20045,"Douglas County, Kansas",4866,1800,6249,7278,97894,119440
257,0500000US20091,"Johnson County, Kansas",25393,1260,27644,43694,505785,584451
258,0500000US20103,"Leavenworth County, Kansas",7435,463,1697,5541,64838,80204
259,0500000US20161,"Riley County, Kansas",4370,182,3820,5722,60227,73343
260,0500000US20173,"Sedgwick County, Kansas",42474,4630,21236,73512,400297,511995
261,0500000US20177,"Shawnee County, Kansas",14949,1773,2374,21431,143411,178146
262,0500000US20209,"Wyandotte County, Kansas",37308,1335,6063,46391,96425,163831
263,0500000US21015,"Boone County, Kentucky",2966,426,3410,5371,117023,128536
264,0500000US21029,"Bullitt County, Kentucky",0,0,0,1507,0,79151
265,0500000US21037,"Campbell County, Kentucky",3601,94,587,1761,86613,92211
266,0500000US21047,"Christian County, Kentucky",16784,251,420,5504,51567,72351
267,0500000US21059,"Daviess County, Kentucky",5107,8,1614,2898,91073,99674
268,0500000US21067,"Fayette County, Kentucky",46097,1080,11699,21948,238917,318449
269,0500000US21093,"Hardin County, Kentucky",13475,175,1851,5767,84280,107316
270,0500000US21111,"Jefferson County, Kentucky",165658,1477,21038,38749,551075,765352
271,0500000US21117,"Kenton County, Kentucky",7334,241,1922,5155,149375,164945
272,0500000US21145,"McCracken County, Kentucky",0,0,0,1558,0,65162
273,0500000US21151,"Madison County, Kentucky",4485,153,1039,2075,81935,89547
274,0500000US21185,"Oldham County, Kentucky",1848,361,834,2556,60007,65560
275,0500000US21227,"Warren County, Kentucky",11775,642,4718,6502,103029,125532
276,0500000US22005,"Ascension Parish, Louisiana",0,0,0,6374,0,121587
277,0500000US22015,"Bossier Parish, Louisiana",28446,275,1906,8318,91878,126057
278,0500000US22017,"Caddo Parish, Louisiana",123912,552,3212,6966,114096,248851
279,0500000US22019,"Calcasieu Parish, Louisiana",50582,747,2284,6701,140157,200601
280,0500000US22033,"East Baton Rouge Parish, Louisiana",205707,419,14660,17998,210180,447037
281,0500000US22045,"Iberia Parish, Louisiana",23324,269,1862,2998,43772,73273
282,0500000US22051,"Jefferson Parish, Louisiana",117081,1899,18643,63136,271283,436523
283,0500000US22055,"Lafayette Parish, Louisiana",61221,401,4038,11191,168941,241398
284,0500000US22057,"Lafourche Parish, Louisiana",13471,2473,504,4328,77516,98305
285,0500000US22063,"Livingston Parish, Louisiana",0,0,0,5063,0,140138
286,0500000US22071,"Orleans Parish, Louisiana",233836,434,11721,21930,133434,391495
287,0500000US22073,"Ouachita Parish, Louisiana",58969,203,1613,3480,94141,156983
288,0500000US22079,"Rapides Parish, Louisiana",42337,701,2230,4145,84072,132424
289,0500000US22097,"St. Landry Parish, Louisiana",0,0,0,423,0,83883
290,0500000US22103,"St. Tammany Parish, Louisiana",27933,1660,3793,13975,210347,253602
291,0500000US22105,"Tangipahoa Parish, Louisiana",37463,481,730,5511,87647,130710
292,0500000US22109,"Terrebonne Parish, Louisiana",22901,6376,571,5876,79883,113220
293,0500000US23001,"Androscoggin County, Maine",3453,204,1165,1965,98905,107319
294,0500000US23003,"Aroostook County, Maine",904,850,292,746,64534,67959
295,0500000US23005,"Cumberland County, Maine",8502,996,6084,5901,268659,292041
296,0500000US23011,"Kennebec County, Maine",1336,607,1313,1812,115205,120569
297,0500000US23019,"Penobscot County, Maine",811,1940,1404,1958,143639,151806
298,0500000US23031,"York County, Maine",2494,68,4274,3336,193838,202343
299,0500000US24001,"Allegany County, Maryland",6374,150,619,1250,63802,72130
300,0500000US24003,"Anne Arundel County, Maryland",91607,1034,20626,42802,416095,568346
301,0500000US24005,"Baltimore County, Maryland",238123,2431,49490,43994,512637,831026
302,0500000US24009,"Calvert County, Maryland",11839,0,1709,3414,73623,91251
303,0500000US24013,"Carroll County, Maryland",5631,407,3078,5663,153931,167656
304,0500000US24015,"Cecil County, Maryland",7411,0,1512,4423,89580,102603
305,0500000US24017,"Charles County, Maryland",71324,246,4466,8710,71927,157705
306,0500000US24021,"Frederick County, Maryland",25712,1172,11679,22597,200808,247591
307,0500000US24025,"Harford County, Maryland",33432,476,5848,11005,198064,251032
308,0500000US24027,"Howard County, Maryland",58167,405,57006,20952,186168,317233
309,0500000US24031,"Montgomery County, Maryland",191046,2053,154518,199402,574964,1043863
310,0500000US24033,"Prince George's County, Maryland",571454,3802,38290,161283,159377,908049
311,0500000US24037,"St. Mary's County, Maryland",0,0,0,5632,0,112587
312,0500000US24043,"Washington County, Maryland",16125,228,2009,7053,126158,150292
313,0500000US24045,"Wicomico County, Maryland",26015,30,3530,5274,69068,102577
314,0500000US24510,"Baltimore city, Maryland",384465,1800,15149,31144,189260,614664
315,0500000US25001,"Barnstable County, Massachusetts",5175,914,2951,6107,196365,214276
316,0500000US25003,"Berkshire County, Massachusetts",3428,260,2049,5499,116668,126903
317,0500000US25005,"Bristol County, Massachusetts",23337,105,13414,42197,469087,558324
318,0500000US25009,"Essex County, Massachusetts",30824,1362,26984,155973,635443,779018
319,0500000US25011,"Franklin County, Massachusetts",692,262,710,2708,65664,70382
320,0500000US25013,"Hampden County, Massachusetts",40874,1009,10440,115111,388013,468467
321,0500000US25015,"Hampshire County, Massachusetts",3958,72,7242,9040,143231,161816
322,0500000US25017,"Middlesex County, Massachusetts",86605,2454,187448,125091,1220690,1589774
323,0500000US25021,"Norfolk County, Massachusetts",45901,843,74523,30408,546568,697181
324,0500000US25023,"Plymouth County, Massachusetts",45757,688,6215,19269,430007,513565
325,0500000US25025,"Suffolk County, Massachusetts",179093,2715,68847,176666,432065,784230
326,0500000US25027,"Worcester County, Massachusetts",39855,1532,39751,90522,683124,819589
327,0500000US26005,"Allegan County, Michigan",1445,307,417,8390,108703,115548
328,0500000US26017,"Bay County, Michigan",2410,241,309,5471,99068,104747
329,0500000US26021,"Berrien County, Michigan",22043,413,2977,8092,120388,154010
330,0500000US26025,"Calhoun County, Michigan",14071,539,2622,6769,110181,134386
331,0500000US26037,"Clinton County, Michigan",1298,204,1540,3510,73219,77888
332,0500000US26045,"Eaton County, Michigan",6008,572,2049,5706,95114,109160
333,0500000US26049,"Genesee County, Michigan",81377,1737,4111,13743,304971,408615
334,0500000US26055,"Grand Traverse County, Michigan",903,888,488,2593,87400,92084
335,0500000US26065,"Ingham County, Michigan",33628,993,19021,22075,213921,288051
336,0500000US26073,"Isabella County, Michigan",1517,1337,1392,2675,62681,71282
337,0500000US26075,"Jackson County, Michigan",13482,676,1260,5506,138283,158460
338,0500000US26077,"Kalamazoo County, Michigan",28131,373,6828,12504,212319,261654
339,0500000US26081,"Kent County, Michigan",59715,1930,18849,67021,514715,642173
340,0500000US26087,"Lapeer County, Michigan",1009,203,509,4120,84352,88340
341,0500000US26091,"Lenawee County, Michigan",2998,702,256,7680,91291,98504
342,0500000US26093,"Livingston County, Michigan",1273,291,1730,4434,182458,188624
343,0500000US26099,"Macomb County, Michigan",100689,1762,32772,21982,706518,867730
344,0500000US26103,"Marquette County, Michigan",808,207,649,978,61683,66435
345,0500000US26111,"Midland County, Michigan",1235,228,1738,2227,77534,83462
346,0500000US26115,"Monroe County, Michigan",4242,804,952,5243,140808,149208
347,0500000US26121,"Muskegon County, Michigan",24450,1249,1128,9748,139261,173408
348,0500000US26125,"Oakland County, Michigan",167411,3016,87646,48794,934642,1243970
349,0500000US26139,"Ottawa County, Michigan",3439,628,6244,26767,255093,282250
350,0500000US26145,"Saginaw County, Michigan",35768,493,2503,16091,144965,192326
351,0500000US26147,"St. Clair County, Michigan",3835,358,1223,5306,148831,159587
352,0500000US26155,"Shiawassee County, Michigan",396,112,205,1938,66372,68554
353,0500000US26159,"Van Buren County, Michigan",2312,1240,425,8656,64948,75223
354,0500000US26161,"Washtenaw County, Michigan",43375,1789,31232,16870,269158,364709
355,0500000US26163,"Wayne County, Michigan",680630,5458,54230,101927,924131,1749366
356,0500000US27003,"Anoka County, Minnesota",19779,2480,15529,15232,291760,345957
357,0500000US27013,"Blue Earth County, Minnesota",2291,319,1325,2258,60737,66441
358,0500000US27019,"Carver County, Minnesota",2258,300,3231,4134,91908,100262
359,0500000US27037,"Dakota County, Minnesota",24024,1195,20140,28526,345463,417486
360,0500000US27053,"Hennepin County, Minnesota",158741,9923,85906,84589,893871,1232483
361,0500000US27109,"Olmsted County, Minnesota",9005,900,8964,7392,129033,153102
362,0500000US27123,"Ramsey County, Minnesota",59737,3089,76470,39965,358606,540649
