,GEO_ID,NAME,afr_amer,amer_ind,asian,latino,white,tot_pop
64,0500000US06059,"Orange County, California",55517,12961,672223,1081091,1881453,3175692
65,0500000US06061,"Placer County, California",7771,2238,32784,57381,329697,398329
66,0500000US06065,"Riverside County, California",163542,20934,172785,1236032,1478117,2470546
67,0500000US06067,"Sacramento County, California",148840,11004,250836,366764,859356,1552058
68,0500000US06071,"San Bernardino County, California",181122,17061,160336,1186808,1351926,2180085
69,0500000US06073,"San Diego County, California",164475,23116,404836,1140033,2368310,3338330
70,0500000US06075,"San Francisco County, California",48225,3568,307649,134309,398662,881549
71,0500000US06077,"San Joaquin County, California",52493,4831,123090,320334,431364,762148
72,0500000US06079,"San Luis Obispo County, California",5107,3475,11041,64860,242058,283111
73,0500000US06081,"San Mateo County, California",17625,3330,230398,183978,381129,766573
74,0500000US06083,"Santa Barbara County, California",9809,5079,25843,205536,343029,446499
75,0500000US06085,"Santa Clara County, California",49308,8607,726712,482298,870226,1927852
76,0500000US06087,"Santa Cruz County, California",4743,1460,14422,92921,210821,273213
77,0500000US06089,"Shasta County, California",1878,4027,6316,18936,154887,180080
78,0500000US06095,"Solano County, California",61052,2450,69555,122103,240947,447643
79,0500000US06097,"Sonoma County, California",7410,4392,20748,134954,364751,494336
80,0500000US06099,"Stanislaus County, California",16542,4230,32487,262068,442681,550660
81,0500000US06101,"Sutter County, California",1793,906,15955,30906,65941,96971
82,0500000US06103,"Tehama County, California",224,472,1166,16776,55148,65084
83,0500000US06107,"Tulare County, California",6811,7103,16248,305824,314748,466195
84,0500000US06111,"Ventura County, California",15510,5745,63728,365835,678174,846006
85,0500000US06113,"Yolo County, California",6192,2204,32179,70392,158079,220500
86,0500000US06115,"Yuba County, California",2677,494,4235,22925,62576,78668
87,0500000US08001,"Adams County, Colorado",18728,4884,20608,211139,410925,517421
88,0500000US08005,"Arapahoe County, Colorado",73012,5086,41348,129681,467262,656590
89,0500000US08013,"Boulder County, Colorado",3897,1000,16360,45579,291979,326196
90,0500000US08014,"Broomfield County, Colorado",1019,300,5048,8964,60615,70465
91,0500000US08031,"Denver County, Colorado",62853,4596,26532,212983,561365,727211
92,0500000US08035,"Douglas County, Colorado",6114,1679,18465,32066,309421,351154
93,0500000US08041,"El Paso County, Colorado",45784,6960,20001,127746,570068,720403
94,0500000US08059,"Jefferson County, Colorado",6943,4885,15706,90862,526137,582881
95,0500000US08069,"Larimer County, Colorado",3423,3996,7187,42526,324847,356899
96,0500000US08077,"Mesa County, Colorado",836,1144,1634,22846,145148,154210
97,0500000US08101,"Pueblo County, Colorado",4327,6434,1435,72728,137775,168424
98,0500000US08123,"Weld County, Colorado",4242,3074,4719,97348,284067,324492
99,0500000US09001,"Fairfield County, Connecticut",114682,984,50380,193772,678975,943332
100,0500000US09003,"Hartford County, Connecticut",120195,3150,51618,167274,609205,891720
101,0500000US09005,"Litchfield County, Connecticut",2863,336,4049,12799,166674,180333
102,0500000US09007,"Middlesex County, Connecticut",10074,392,5148,10652,139811,162436
103,0500000US09009,"New Haven County, Connecticut",122987,1570,34348,163616,613987,854757
104,0500000US09011,"New London County, Connecticut",17205,2383,11608,29443,213621,265206
105,0500000US09013,"Tolland County, Connecticut",5462,103,7552,8861,131854,150721
106,0500000US09015,"Windham County, Connecticut",3277,134,1690,14537,106101,116782
107,0500000US10001,"Kent County, Delaware",46829,1801,2977,13410,118702,180786
108,0500000US10003,"New Castle County, Delaware",143765,1780,30276,58200,351478,558753
109,0500000US10005,"Sussex County, Delaware",28824,772,3339,21780,189539,234225
110,0500000US11001,"District of Columbia, District of Columbia",320704,1886,28722,79477,300058,705749
111,0500000US12001,"Alachua County, Florida",51376,711,15637,28221,182396,269043
112,0500000US12005,"Bay County, Florida",17297,342,4001,11637,141875,174705
113,0500000US12009,"Brevard County, Florida",53058,1596,15018,65612,493588,601942
114,0500000US12011,"Broward County, Florida",562835,4803,73124,606982,1180665,1952778
115,0500000US12015,"Charlotte County, Florida",10244,834,2523,14591,168816,188910
116,0500000US12017,"Citrus County, Florida",5014,548,2561,9166,137716,149657
117,0500000US12019,"Clay County, Florida",26746,461,6353,22855,170593,219252
118,0500000US12021,"Collier County, Florida",26105,322,6029,109937,341750,384902
119,0500000US12023,"Columbia County, Florida",13130,149,1288,4837,55009,71686
120,0500000US12031,"Duval County, Florida",285600,3571,45052,100736,560489,957755
121,0500000US12033,"Escambia County, Florida",70833,841,7999,18894,215114,318316
122,0500000US12035,"Flagler County, Florida",10232,360,3523,12507,94443,115081
123,0500000US12053,"Hernando County, Florida",11013,371,1931,28776,169692,193920
124,0500000US12055,"Highlands County, Florida",11765,54,1649,22409,89142,106221
125,0500000US12057,"Hillsborough County, Florida",255003,2528,60593,436896,1024028,1471968
126,0500000US12061,"Indian River County, Florida",15496,171,1688,20383,138076,159923
127,0500000US12069,"Lake County, Florida",39377,1047,7842,61388,298056,367118
128,0500000US12071,"Lee County, Florida",66440,1432,12761,173497,644360,770577
129,0500000US12073,"Leon County, Florida",92373,548,11072,19613,178573,293582
130,0500000US12081,"Manatee County, Florida",36200,569,8590,68094,343991,403253
131,0500000US12083,"Marion County, Florida",48342,1486,4194,51636,299730,365579
132,0500000US12085,"Martin County, Florida",7813,672,2398,22844,144003,161000
133,0500000US12086,"Miami-Dade County, Florida",456189,4788,42480,1886364,2053027,2716940
134,0500000US12087,"Monroe County, Florida",6291,82,1319,18800,63808,74228
135,0500000US12089,"Nassau County, Florida",5674,416,564,4164,78703,88625
136,0500000US12091,"Okaloosa County, Florida",17644,1017,6656,20532,162222,210738
137,0500000US12095,"Orange County, Florida",296070,4334,75180,455295,885765,1393452
138,0500000US12097,"Osceola County, Florida",45340,692,10167,209796,269428,375751
139,0500000US12099,"Palm Beach County, Florida",284114,5574,41879,349584,1083567,1496770
140,0500000US12101,"Pasco County, Florida",33988,1456,14880,91616,475775,553947
141,0500000US12103,"Pinellas County, Florida",98811,2496,33833,99408,791030,974996
142,0500000US12105,"Polk County, Florida",110868,3032,13001,178402,543681,724777
143,0500000US12107,"Putnam County, Florida",12245,485,547,7597,59972,74521
144,0500000US12109,"St. Johns County, Florida",15216,964,6379,19759,233178,264672
145,0500000US12111,"St. Lucie County, Florida",64013,1009,6945,65310,236472,328297
146,0500000US12113,"Santa Rosa County, Florida",11268,518,4445,10858,157163,184313
147,0500000US12115,"Sarasota County, Florida",18428,878,7194,41469,392685,433742
148,0500000US12117,"Seminole County, Florida",59469,2021,22594,105947,337829,471826
149,0500000US12119,"Sumter County, Florida",8298,1444,1546,7854,119040,132420
150,0500000US12127,"Volusia County, Florida",58899,946,10431,82949,435185,553284
151,0500000US12131,"Walton County, Florida",2908,731,0,4794,64977,74071
152,0500000US13013,"Barrow County, Georgia",10094,143,3227,10137,64541,83240
153,0500000US13015,"Bartow County, Georgia",11529,21,571,9867,90062,107738
154,0500000US13021,"Bibb County, Georgia",83244,0,3412,5348,60153,153159
155,0500000US13031,"Bulloch County, Georgia",22620,217,965,3376,51797,79608
156,0500000US13045,"Carroll County, Georgia",24670,581,1254,8629,88404,119992
157,0500000US13047,"Catoosa County, Georgia",0,0,0,1852,0,67580
158,0500000US13051,"Chatham County, Georgia",118414,993,7984,19336,149040,289430
159,0500000US13057,"Cherokee County, Georgia",19696,2545,4634,28607,220530,258773
160,0500000US13059,"Clarke County, Georgia",36161,28,5434,14117,80775,128331
161,0500000US13063,"Clayton County, Georgia",203719,103,14986,39195,49935,292256
162,0500000US13067,"Cobb County, Georgia",213192,3323,41478,101121,427108,760141
163,0500000US13073,"Columbia County, Georgia",26183,0,4693,11127,114364,156714
164,0500000US13077,"Coweta County, Georgia",27661,148,3526,10850,112588,148509
165,0500000US13089,"DeKalb County, Georgia",409327,11330,47162,64757,256943,759297
166,0500000US13095,"Dougherty County, Georgia",0,0,0,2688,0,87956
167,0500000US13097,"Douglas County, Georgia",70313,163,2444,14981,65461,146343
168,0500000US13113,"Fayette County, Georgia",28099,0,4796,8563,75067,114421
169,0500000US13115,"Floyd County, Georgia",12954,0,722,11416,75873,98498
170,0500000US13117,"Forsyth County, Georgia",9585,2330,35925,23606,182582,244252
171,0500000US13121,"Fulton County, Georgia",472625,2068,76786,76773,469465,1063937
172,0500000US13127,"Glynn County, Georgia",23597,539,672,5830,55984,85292
173,0500000US13135,"Gwinnett County, Georgia",266298,4271,113593,203623,429774,936250
174,0500000US13139,"Hall County, Georgia",13567,198,3757,59460,174994,204441
175,0500000US13151,"Henry County, Georgia",112316,92,7704,16983,106904,234561
176,0500000US13153,"Houston County, Georgia",49550,1437,6101,10357,91443,157863
177,0500000US13157,"Jackson County, Georgia",5157,0,1405,6153,61658,72977
178,0500000US13185,"Lowndes County, Georgia",44053,1076,1339,7015,64240,117406
179,0500000US13215,"Muscogee County, Georgia",91340,940,5734,15087,83333,195769
180,0500000US13217,"Newton County, Georgia",0,0,0,6802,0,111744
181,0500000US13223,"Paulding County, Georgia",31020,349,2404,11906,125701,168667
182,0500000US13245,"Richmond County, Georgia",114219,255,3628,10260,71738,202518
183,0500000US13247,"Rockdale County, Georgia",50986,136,1901,9519,33387,90896
184,0500000US13255,"Spalding County, Georgia",0,0,0,3320,0,66703
185,0500000US13285,"Troup County, Georgia",25464,213,1781,2609,40247,69922
186,0500000US13295,"Walker County, Georgia",4227,42,607,1223,64123,69761
187,0500000US13297,"Walton County, Georgia",17174,142,1793,4654,72825,94593
188,0500000US13313,"Whitfield County, Georgia",3641,414,1597,38014,93218,104628
189,0500000US15001,"Hawaii County, Hawaii",826,1628,47011,25999,66070,201513
190,0500000US15003,"Honolulu County, Hawaii",25241,3090,428277,97281,196270,974563
191,0500000US15007,"Kauai County, Hawaii",137,191,21926,8213,22554,72293
192,0500000US15009,"Maui County, Hawaii",719,1220,50627,19366,56312,167488
193,0500000US16001,"Ada County, Idaho",6795,3848,11196,41045,434358,481587
194,0500000US16005,"Bannock County, Idaho",729,2237,1826,7838,77618,87808
195,0500000US16019,"Bonneville County, Idaho",374,611,1866,15940,108330,119062
196,0500000US16027,"Canyon County, Idaho",1063,1567,2428,58947,181500,229849
197,0500000US16055,"Kootenai County, Idaho",340,1411,1971,8187,155439,165697
198,0500000US16083,"Twin Falls County, Idaho",0,0,0,14845,0,86878
199,0500000US17001,"Adams County, Illinois",0,0,0,1161,0,65435
200,0500000US17019,"Champaign County, Illinois",28368,341,22675,13117,149478,209689
201,0500000US17031,"Cook County, Illinois",1189794,16797,395599,1319283,2916176,5150233
202,0500000US17037,"DeKalb County, Illinois",7845,138,1958,12222,85417,104897
203,0500000US17043,"DuPage County, Illinois",45020,439,112874,134510,703358,922921
204,0500000US17089,"Kane County, Illinois",30388,2644,21614,172361,394664,532403
205,0500000US17091,"Kankakee County, Illinois",17177,152,709,11916,88698,109862
206,0500000US17093,"Kendall County, Illinois",10485,209,3238,25862,105348,128990
207,0500000US17097,"Lake County, Illinois",47300,2373,55381,156272,516918,696535
208,0500000US17099,"LaSalle County, Illinois",3359,0,875,11141,99522,108669
209,0500000US17111,"McHenry County, Illinois",4523,387,8788,42737,284113,307774
210,0500000US17113,"McLean County, Illinois",14048,141,8574,8862,143711,171517
211,0500000US17115,"Macon County, Illinois",18749,65,1209,2489,80607,104009
212,0500000US17119,"Madison County, Illinois",21887,709,3490,9035,229354,262966
213,0500000US17143,"Peoria County, Illinois",32993,81,7740,9057,129106,179179
214,0500000US17161,"Rock Island County, Illinois",15044,860,3082,18753,110742,141879
215,0500000US17163,"St. Clair County, Illinois",76052,790,3278,11216,167199,259686
216,0500000US17167,"Sangamon County, Illinois",25391,122,3902,4727,159527,194672
217,0500000US17179,"Tazewell County, Illinois",1433,45,1375,3237,126273,131803
218,0500000US17183,"Vermilion County, Illinois",10939,201,611,3982,61830,75758
219,0500000US17197,"Will County, Illinois",79657,1872,40123,125375,508306,690743
220,0500000US17199,"Williamson County, Illinois",3004,162,1189,1123,59900,66597
221,0500000US17201,"Winnebago County, Illinois",39076,522,7714,38180,221622,282572
222,0500000US18003,"Allen County, Indiana",42717,1316,17143,29356,294918,379299
223,0500000US18005,"Bartholomew County, Indiana",794,0,7136,6019,70685,83779
224,0500000US18011,"Boone County, Indiana",0,0,0,2157,0,67843
225,0500000US18019,"Clark County, Indiana",8933,330,1577,6704,103343,118302
226,0500000US18035,"Delaware County, Indiana",7186,114,1504,3004,101399,114135
227,0500000US18039,"Elkhart County, Indiana",12665,261,2540,34580,171592,206341
228,0500000US18043,"Floyd County, Indiana",3711,192,412,2765,70985,78522
229,0500000US18053,"Grant County, Indiana",4315,73,736,2898,57438,65769
230,0500000US18057,"Hamilton County, Indiana",14768,529,22574,14447,290443,338011
231,0500000US18059,"Hancock County, Indiana",0,0,0,2032,0,78168
232,0500000US18063,"Hendricks County, Indiana",12133,254,5902,7324,145389,170311
233,0500000US18067,"Howard County, Indiana",0,0,0,1338,0,82544
234,0500000US18081,"Johnson County, Indiana",3655,0,6277,5938,141559,158167
235,0500000US18085,"Kosciusko County, Indiana",1174,905,1178,6482,72911,79456
236,0500000US18089,"Lake County, Indiana",114497,2022,7771,95254,308076,485493
237,0500000US18091,"LaPorte County, Indiana",12032,318,737,7581,91110,109888
238,0500000US18095,"Madison County, Indiana",10864,328,678,5648,114100,129569
239,0500000US18097,"Marion County, Indiana",276376,3224,36356,105062,588751,964582
240,0500000US18105,"Monroe County, Indiana",4950,234,10784,5274,127639,148431
241,0500000US18109,"Morgan County, Indiana",0,0,0,967,0,70489
242,0500000US18127,"Porter County, Indiana",7268,357,2494,17718,154491,170389
243,0500000US18141,"St. Joseph County, Indiana",34920,1275,7243,24812,209652,271826
244,0500000US18157,"Tippecanoe County, Indiana",11376,602,15892,17063,157216,195732
245,0500000US18163,"Vanderburgh County, Indiana",17588,55,2824,5155,152831,181451
246,0500000US18167,"Vigo County, Indiana",7669,175,1808,3006,92535,107038
247,0500000US18177,"Wayne County, Indiana",2978,1329,1004,2130,58138,65884
248,0500000US19013,"Black Hawk County, Iowa",12952,108,2636,6023,109363,131228
249,0500000US19049,"Dallas County, Iowa",2699,0,4686,5847,84101,93453
250,0500000US19061,"Dubuque County, Iowa",3823,174,992,2560,89282,97311
251,0500000US19103,"Johnson County, Iowa",10895,427,9073,8711,122583,151140
252,0500000US19113,"Linn County, Iowa",12869,952,5685,7674,197713,226706
253,0500000US19153,"Polk County, Iowa",38150,1852,23959,42477,411634,490161
254,0500000US19155,"Pottawattamie County, Iowa",1961,477,1199,7392,87339,93206
255,0500000US19163,"Scott County, Iowa",13359,796,5315,12027,147627,172943
256,0500000US19169,"Story County, Iowa",3084,409,6628,3581,81815,97117
257,0500000US19193,"Woodbury County, Iowa",3993,2002,2760,17918,88218,103107
258,0500000US20015,"Butler County, Kansas",2395,298,1265,3443,61543,66911
259,0500000US20045,"Douglas County, Kansas",4299,2274,6936,7946,100869,122259
260,0500000US20091,"Johnson County, Kansas",28957,1003,31389,47723,510809,602401
261,0500000US20103,"Leavenworth County, Kansas",7093,867,1102,5940,68073,81758
262,0500000US20161,"Riley County, Kansas",2535,1466,3501,6272,61679,74232
263,0500000US20173,"Sedgwick County, Kansas",44165,4395,22311,77640,401414,516042
264,0500000US20177,"Shawnee County, Kansas",16522,1434,2180,22671,143014,176875
265,0500000US20209,"Wyandotte County, Kansas",36575,901,8747,49366,94177,165429
266,0500000US21015,"Boone County, Kentucky",2618,0,3807,5861,121911,133581
267,0500000US21029,"Bullitt County, Kentucky",0,0,0,1872,0,81676
268,0500000US21037,"Campbell County, Kentucky",2384,71,819,2023,87404,93584
269,0500000US21047,"Christian County, Kentucky",15715,351,1231,5731,49144,70461
270,0500000US21059,"Daviess County, Kentucky",2509,296,4736,3352,90670,101511
271,0500000US21067,"Fayette County, Kentucky",47878,708,13446,23960,237490,323152
272,0500000US21093,"Hardin County, Kentucky",13506,4,3063,6491,87590,110958
273,0500000US21111,"Jefferson County, Kentucky",171781,1302,22829,45355,546872,766757
274,0500000US21117,"Kenton County, Kentucky",6710,205,2219,5737,150351,166998
275,0500000US21145,"McCracken County, Kentucky",5307,724,727,1780,55310,65418
276,0500000US21151,"Madison County, Kentucky",3616,470,527,2468,84907,92987
277,0500000US21185,"Oldham County, Kentucky",3474,0,1133,2688,61450,66799
278,0500000US21227,"Warren County, Kentucky",11640,509,5895,7469,107619,132896
279,0500000US22005,"Ascension Parish, Louisiana",0,0,0,7543,0,126604
280,0500000US22015,"Bossier Parish, Louisiana",29422,831,2756,8760,90720,127039
281,0500000US22017,"Caddo Parish, Louisiana",119896,879,2944,6887,110929,240204
282,0500000US22019,"Calcasieu Parish, Louisiana",51058,133,3176,8351,141761,203436
283,0500000US22033,"East Baton Rouge Parish, Louisiana",207515,664,14095,19381,202115,440059
284,0500000US22045,"Iberia Parish, Louisiana",22861,74,1745,3005,41591,69830
285,0500000US22051,"Jefferson Parish, Louisiana",117383,2290,19571,64526,272355,432493
286,0500000US22055,"Lafayette Parish, Louisiana",65388,908,4521,11264,168574,244390
287,0500000US22057,"Lafourche Parish, Louisiana",13911,1937,550,4268,78421,97614
288,0500000US22063,"Livingston Parish, Louisiana",0,0,0,5719,0,140789
289,0500000US22071,"Orleans Parish, Louisiana",229418,1349,11049,21483,132595,390144
290,0500000US22073,"Ouachita Parish, Louisiana",57876,273,1127,3438,87618,153279
291,0500000US22079,"Rapides Parish, Louisiana",41183,283,1663,4194,82021,129648
292,0500000US22097,"St. Landry Parish, Louisiana",0,0,0,1940,0,82124
293,0500000US22103,"St. Tammany Parish, Louisiana",34215,2282,3616,15316,214124,260419
294,0500000US22105,"Tangipahoa Parish, Louisiana",0,0,0,5942,0,134758
295,0500000US22109,"Terrebonne Parish, Louisiana",21372,5533,1218,5666,77626,110461
296,0500000US23001,"Androscoggin County, Maine",3755,8,1039,2100,98890,108277
297,0500000US23003,"Aroostook County, Maine",651,1452,333,906,63388,67055
298,0500000US23005,"Cumberland County, Maine",10161,1027,6590,6367,269684,295003
299,0500000US23011,"Kennebec County, Maine",1802,132,574,2056,116835,122302
300,0500000US23019,"Penobscot County, Maine",1313,2101,1708,2236,142957,152148
301,0500000US23031,"York County, Maine",2374,1376,2314,3830,197350,207641
302,0500000US24001,"Allegany County, Maryland",5642,124,815,705,61563,70416
303,0500000US24003,"Anne Arundel County, Maryland",101926,1312,21617,48798,417915,579234
304,0500000US24005,"Baltimore County, Maryland",248401,2305,50514,48074,483230,827370
305,0500000US24009,"Calvert County, Maryland",11807,208,1448,4069,75277,92525
306,0500000US24013,"Carroll County, Maryland",6294,456,3332,6508,153803,168447
307,0500000US24015,"Cecil County, Maryland",7715,0,1859,4820,90092,102855
308,0500000US24017,"Charles County, Maryland",82621,182,5467,10211,66778,163257
309,0500000US24021,"Frederick County, Maryland",27065,963,12349,27367,206661,259547
310,0500000US24025,"Harford County, Maryland",36306,165,7299,12215,199416,255441
311,0500000US24027,"Howard County, Maryland",64061,1609,60235,23882,179563,325690
312,0500000US24031,"Montgomery County, Maryland",200076,4413,157335,210773,536605,1050688
313,0500000US24033,"Prince George's County, Maryland",561709,3262,37198,177727,145611,909327
314,0500000US24037,"St. Mary's County, Maryland",17644,102,2390,6342,87179,113510
315,0500000US24043,"Washington County, Maryland",18086,109,3125,8709,121625,151049
316,0500000US24045,"Wicomico County, Maryland",26744,785,3333,5743,67608,103609
317,0500000US24510,"Baltimore city, Maryland",371243,2206,15776,33652,179979,593490
318,0500000US25001,"Barnstable County, Massachusetts",6639,1590,2294,7235,194743,212990
319,0500000US25003,"Berkshire County, Massachusetts",3863,173,2121,6423,111686,124944
320,0500000US25005,"Bristol County, Massachusetts",28293,1814,13244,48567,474159,565217
321,0500000US25009,"Essex County, Massachusetts",35703,1863,28130,175535,609454,789034
322,0500000US25011,"Franklin County, Massachusetts",912,63,1030,2947,64622,70180
323,0500000US25013,"Hampden County, Massachusetts",41626,976,11951,122812,372569,466372
324,0500000US25015,"Hampshire County, Massachusetts",3331,196,9022,9430,139472,160830
325,0500000US25017,"Middlesex County, Massachusetts",87408,4257,199515,134172,1213313,1611699
326,0500000US25021,"Norfolk County, Massachusetts",51241,1540,83177,35096,536931,706775
327,0500000US25023,"Plymouth County, Massachusetts",59873,1168,8497,21739,427519,521202
328,0500000US25025,"Suffolk County, Massachusetts",178818,1814,71580,187460,443334,803907
329,0500000US25027,"Worcester County, Massachusetts",42274,2304,42327,101093,693808,830622
330,0500000US26005,"Allegan County, Michigan",1825,554,372,8879,110852,118081
331,0500000US26017,"Bay County, Michigan",1778,204,406,5680,97404,103126
332,0500000US26021,"Berrien County, Michigan",22252,876,2557,8829,121331,153401
333,0500000US26025,"Calhoun County, Michigan",14238,812,3765,7345,107815,134159
334,0500000US26037,"Clinton County, Michigan",1786,114,1167,3677,73461,79595
335,0500000US26045,"Eaton County, Michigan",8178,939,2591,6247,95546,110268
336,0500000US26049,"Genesee County, Michigan",81575,2048,3919,14490,301546,405813
337,0500000US26055,"Grand Traverse County, Michigan",853,531,538,2759,88601,93088
338,0500000US26065,"Ingham County, Michigan",36629,2002,20590,23381,218215,292406
339,0500000US26073,"Isabella County, Michigan",2098,2292,1275,2889,61646,69872
340,0500000US26075,"Jackson County, Michigan",10910,488,1583,5775,138115,158510
341,0500000US26077,"Kalamazoo County, Michigan",31139,521,6344,13823,211916,265066
342,0500000US26081,"Kent County, Michigan",60661,1631,19244,71239,520702,656955
343,0500000US26087,"Lapeer County, Michigan",1264,165,625,4130,83183,87607
344,0500000US26091,"Lenawee County, Michigan",1889,336,361,8049,92654,98451
345,0500000US26093,"Livingston County, Michigan",888,569,2191,4897,185219,191995
346,0500000US26099,"Macomb County, Michigan",102177,3137,38878,24084,697499,873972
347,0500000US26103,"Marquette County, Michigan",1074,491,433,1052,62116,66699
348,0500000US26111,"Midland County, Michigan",1125,413,1964,2434,77214,83156
349,0500000US26115,"Monroe County, Michigan",3215,618,595,5641,141315,150500
350,0500000US26121,"Muskegon County, Michigan",23136,1513,772,10078,140494,173566
351,0500000US26125,"Oakland County, Michigan",170588,3368,101642,54538,942056,1257584
352,0500000US26139,"Ottawa County, Michigan",5010,879,8595,29729,260091,291830
353,0500000US26145,"Saginaw County, Michigan",35251,752,2517,16517,144761,190539
354,0500000US26147,"St. Clair County, Michigan",4789,246,962,5580,148702,159128
355,0500000US26155,"Shiawassee County, Michigan",0,0,0,2102,0,68122
356,0500000US26159,"Van Buren County, Michigan",2493,172,513,8831,67466,75677
357,0500000US26161,"Washtenaw County, Michigan",44448,1564,33018,18075,270532,367601
358,0500000US26163,"Wayne County, Michigan",674108,7182,61182,107451,922540,1749343
359,0500000US27003,"Anoka County, Minnesota",25635,2103,17982,17369,293048,356921
360,0500000US27013,"Blue Earth County, Minnesota",3281,185,1683,2664,61178,67653
361,0500000US27019,"Carver County, Minnesota",345,258,4958,4573,95967,105089
362,0500000US27035,"Crow Wing County, Minnesota",634,668,356,1001,62182,65055
