,GEO_ID,NAME,tot_poverty,pov_150
830,0500000US19081,"Hancock County, Iowa",1063,1870
831,0500000US19083,"Hardin County, Iowa",1564,3039
832,0500000US19085,"Harrison County, Iowa",1351,2574
833,0500000US19087,"Henry County, Iowa",1972,3807
834,0500000US19089,"Howard County, Iowa",810,1563
835,0500000US19091,"Humboldt County, Iowa",1225,2117
836,0500000US19093,"Ida County, Iowa",648,1032
837,0500000US19095,"Iowa County, Iowa",1388,2450
838,0500000US19097,"Jackson County, Iowa",2500,4022
839,0500000US19099,"Jasper County, Iowa",3186,6105
840,0500000US19101,"Jefferson County, Iowa",2087,4089
841,0500000US19103,"Johnson County, Iowa",25469,35611
842,0500000US19105,"Jones County, Iowa",1755,3794
843,0500000US19107,"Keokuk County, Iowa",995,2035
844,0500000US19109,"Kossuth County, Iowa",1602,2960
845,0500000US19111,"Lee County, Iowa",4658,7776
846,0500000US19113,"Linn County, Iowa",22272,37085
847,0500000US19115,"Louisa County, Iowa",1120,2058
848,0500000US19117,"Lucas County, Iowa",991,1850
849,0500000US19119,"Lyon County, Iowa",538,1549
850,0500000US19121,"Madison County, Iowa",795,1595
851,0500000US19123,"Mahaska County, Iowa",2949,5349
852,0500000US19125,"Marion County, Iowa",2466,4727
853,0500000US19127,"Marshall County, Iowa",4651,8037
854,0500000US19129,"Mills County, Iowa",1234,2408
855,0500000US19131,"Mitchell County, Iowa",710,1882
856,0500000US19133,"Monona County, Iowa",1242,1939
857,0500000US19135,"Monroe County, Iowa",809,1495
858,0500000US19137,"Montgomery County, Iowa",1180,2368
859,0500000US19139,"Muscatine County, Iowa",4054,8171
860,0500000US19141,"O'Brien County, Iowa",1440,2691
861,0500000US19143,"Osceola County, Iowa",745,1115
862,0500000US19145,"Page County, Iowa",1619,2658
863,0500000US19147,"Palo Alto County, Iowa",554,1338
864,0500000US19149,"Plymouth County, Iowa",2243,3701
865,0500000US19151,"Pocahontas County, Iowa",713,1327
866,0500000US19153,"Polk County, Iowa",48969,83638
867,0500000US19155,"Pottawattamie County, Iowa",9765,17713
868,0500000US19157,"Poweshiek County, Iowa",1654,3048
869,0500000US19159,"Ringgold County, Iowa",413,988
870,0500000US19161,"Sac County, Iowa",947,1704
871,0500000US19163,"Scott County, Iowa",20389,32484
872,0500000US19165,"Shelby County, Iowa",908,1819
873,0500000US19167,"Sioux County, Iowa",2047,4518
874,0500000US19169,"Story County, Iowa",18022,24100
875,0500000US19171,"Tama County, Iowa",1975,3200
876,0500000US19173,"Taylor County, Iowa",606,1329
877,0500000US19175,"Union County, Iowa",1720,2851
878,0500000US19177,"Van Buren County, Iowa",906,1632
879,0500000US19179,"Wapello County, Iowa",5132,9486
880,0500000US19181,"Warren County, Iowa",3933,6003
881,0500000US19183,"Washington County, Iowa",2140,4045
882,0500000US19185,"Wayne County, Iowa",1086,1854
883,0500000US19187,"Webster County, Iowa",4629,8717
884,0500000US19189,"Winnebago County, Iowa",884,1757
885,0500000US19191,"Winneshiek County, Iowa",1480,2543
886,0500000US19193,"Woodbury County, Iowa",12649,22148
887,0500000US19195,"Worth County, Iowa",627,1129
888,0500000US19197,"Wright County, Iowa",1461,2823
889,0500000US20001,"Allen County, Kansas",2138,3416
890,0500000US20003,"Anderson County, Kansas",1151,2099
891,0500000US20005,"Atchison County, Kansas",2269,3451
892,0500000US20007,"Barber County, Kansas",746,1220
893,0500000US20009,"Barton County, Kansas",3978,7038
894,0500000US20011,"Bourbon County, Kansas",2271,4835
895,0500000US20013,"Brown County, Kansas",1257,2265
896,0500000US20015,"Butler County, Kansas",6025,11353
897,0500000US20017,"Chase County, Kansas",300,588
898,0500000US20019,"Chautauqua County, Kansas",605,982
899,0500000US20021,"Cherokee County, Kansas",2604,5679
900,0500000US20023,"Cheyenne County, Kansas",247,655
901,0500000US20025,"Clark County, Kansas",213,425
902,0500000US20027,"Clay County, Kansas",642,1351
903,0500000US20029,"Cloud County, Kansas",965,2240
904,0500000US20031,"Coffey County, Kansas",1008,1576
905,0500000US20033,"Comanche County, Kansas",175,272
906,0500000US20035,"Cowley County, Kansas",4675,8089
907,0500000US20037,"Crawford County, Kansas",7513,11671
908,0500000US20039,"Decatur County, Kansas",433,607
909,0500000US20041,"Dickinson County, Kansas",2184,4209
910,0500000US20043,"Doniphan County, Kansas",926,1649
911,0500000US20045,"Douglas County, Kansas",20169,28009
912,0500000US20047,"Edwards County, Kansas",277,671
913,0500000US20049,"Elk County, Kansas",449,783
914,0500000US20051,"Ellis County, Kansas",4271,6975
915,0500000US20053,"Ellsworth County, Kansas",493,983
916,0500000US20055,"Finney County, Kansas",4459,9039
917,0500000US20057,"Ford County, Kansas",4858,9647
918,0500000US20059,"Franklin County, Kansas",2441,4643
919,0500000US20061,"Geary County, Kansas",4292,8458
920,0500000US20063,"Gove County, Kansas",259,572
921,0500000US20065,"Graham County, Kansas",242,582
922,0500000US20067,"Grant County, Kansas",848,1502
923,0500000US20069,"Gray County, Kansas",338,800
924,0500000US20071,"Greeley County, Kansas",86,204
925,0500000US20073,"Greenwood County, Kansas",799,1568
926,0500000US20075,"Hamilton County, Kansas",272,607
927,0500000US20077,"Harper County, Kansas",874,1441
928,0500000US20079,"Harvey County, Kansas",3172,6072
929,0500000US20081,"Haskell County, Kansas",418,996
930,0500000US20083,"Hodgeman County, Kansas",204,286
931,0500000US20085,"Jackson County, Kansas",1525,2492
932,0500000US20087,"Jefferson County, Kansas",1398,2574
933,0500000US20089,"Jewell County, Kansas",501,789
934,0500000US20091,"Johnson County, Kansas",31422,56488
935,0500000US20093,"Kearny County, Kansas",749,1119
936,0500000US20095,"Kingman County, Kansas",549,958
937,0500000US20097,"Kiowa County, Kansas",155,479
938,0500000US20099,"Labette County, Kansas",3619,5972
939,0500000US20101,"Lane County, Kansas",187,345
940,0500000US20103,"Leavenworth County, Kansas",6379,10899
941,0500000US20105,"Lincoln County, Kansas",271,610
942,0500000US20107,"Linn County, Kansas",1565,2647
943,0500000US20109,"Logan County, Kansas",224,561
944,0500000US20111,"Lyon County, Kansas",5356,8924
945,0500000US20113,"McPherson County, Kansas",2382,4843
946,0500000US20115,"Marion County, Kansas",971,1902
947,0500000US20117,"Marshall County, Kansas",854,1835
948,0500000US20119,"Meade County, Kansas",264,735
949,0500000US20121,"Miami County, Kansas",2254,3684
950,0500000US20123,"Mitchell County, Kansas",874,1389
951,0500000US20125,"Montgomery County, Kansas",5911,9322
952,0500000US20127,"Morris County, Kansas",493,1056
953,0500000US20129,"Morton County, Kansas",273,579
954,0500000US20131,"Nemaha County, Kansas",859,1581
955,0500000US20133,"Neosho County, Kansas",2926,4578
956,0500000US20135,"Ness County, Kansas",287,657
957,0500000US20137,"Norton County, Kansas",564,892
958,0500000US20139,"Osage County, Kansas",2226,3543
959,0500000US20141,"Osborne County, Kansas",506,778
960,0500000US20143,"Ottawa County, Kansas",567,1186
961,0500000US20145,"Pawnee County, Kansas",353,1007
962,0500000US20147,"Phillips County, Kansas",511,1180
963,0500000US20149,"Pottawatomie County, Kansas",1900,3734
964,0500000US20151,"Pratt County, Kansas",1047,1844
965,0500000US20153,"Rawlins County, Kansas",268,636
966,0500000US20155,"Reno County, Kansas",7701,14534
967,0500000US20157,"Republic County, Kansas",492,950
968,0500000US20159,"Rice County, Kansas",1271,2028
969,0500000US20161,"Riley County, Kansas",14591,20854
970,0500000US20163,"Rooks County, Kansas",380,956
971,0500000US20165,"Rush County, Kansas",304,630
972,0500000US20167,"Russell County, Kansas",761,1515
973,0500000US20169,"Saline County, Kansas",6132,10920
974,0500000US20171,"Scott County, Kansas",292,843
975,0500000US20173,"Sedgwick County, Kansas",69506,114395
976,0500000US20175,"Seward County, Kansas",3668,7098
977,0500000US20177,"Shawnee County, Kansas",19811,34109
978,0500000US20179,"Sheridan County, Kansas",130,469
979,0500000US20181,"Sherman County, Kansas",660,1038
980,0500000US20183,"Smith County, Kansas",400,745
981,0500000US20185,"Stafford County, Kansas",507,1013
982,0500000US20187,"Stanton County, Kansas",370,496
983,0500000US20189,"Stevens County, Kansas",1099,1564
984,0500000US20191,"Sumner County, Kansas",2667,4773
985,0500000US20193,"Thomas County, Kansas",883,1778
986,0500000US20195,"Trego County, Kansas",191,452
987,0500000US20197,"Wabaunsee County, Kansas",330,751
988,0500000US20199,"Wallace County, Kansas",146,312
989,0500000US20201,"Washington County, Kansas",581,1065
990,0500000US20203,"Wichita County, Kansas",69,291
991,0500000US20205,"Wilson County, Kansas",1196,2294
992,0500000US20207,"Woodson County, Kansas",604,996
993,0500000US20209,"Wyandotte County, Kansas",31261,53044
994,0500000US21001,"Adair County, Kentucky",3655,6264
995,0500000US21003,"Allen County, Kentucky",3866,6267
996,0500000US21005,"Anderson County, Kentucky",3480,5071
997,0500000US21007,"Ballard County, Kentucky",1213,2236
998,0500000US21009,"Barren County, Kentucky",10368,15441
999,0500000US21011,"Bath County, Kentucky",2501,3821
1000,0500000US21013,"Bell County, Kentucky",9218,13180
1001,0500000US21015,"Boone County, Kentucky",9271,16194
1002,0500000US21017,"Bourbon County, Kentucky",3005,5498
1003,0500000US21019,"Boyd County, Kentucky",8622,12825
1004,0500000US21021,"Boyle County, Kentucky",3801,7111
1005,0500000US21023,"Bracken County, Kentucky",1463,2292
1006,0500000US21025,"Breathitt County, Kentucky",4367,6012
1007,0500000US21027,"Breckinridge County, Kentucky",3674,6216
1008,0500000US21029,"Bullitt County, Kentucky",7150,12738
1009,0500000US21031,"Butler County, Kentucky",2407,3800
1010,0500000US21033,"Caldwell County, Kentucky",2112,3466
1011,0500000US21035,"Calloway County, Kentucky",7541,10955
1012,0500000US21037,"Campbell County, Kentucky",12081,17480
1013,0500000US21039,"Carlisle County, Kentucky",796,1504
1014,0500000US21041,"Carroll County, Kentucky",2474,3337
1015,0500000US21043,"Carter County, Kentucky",6674,9793
1016,0500000US21045,"Casey County, Kentucky",3936,6233
1017,0500000US21047,"Christian County, Kentucky",12635,22029
1018,0500000US21049,"Clark County, Kentucky",5205,8612
1019,0500000US21051,"Clay County, Kentucky",6940,9633
1020,0500000US21053,"Clinton County, Kentucky",2423,4371
1021,0500000US21055,"Crittenden County, Kentucky",1258,2512
1022,0500000US21057,"Cumberland County, Kentucky",1406,2322
1023,0500000US21059,"Daviess County, Kentucky",16174,25038
1024,0500000US21061,"Edmonson County, Kentucky",2182,3921
1025,0500000US21063,"Elliott County, Kentucky",1808,2703
1026,0500000US21065,"Estill County, Kentucky",4345,5759
1027,0500000US21067,"Fayette County, Kentucky",51715,77965
1028,0500000US21069,"Fleming County, Kentucky",2877,4606
1029,0500000US21071,"Floyd County, Kentucky",10973,15206
1030,0500000US21073,"Franklin County, Kentucky",6015,9898
1031,0500000US21075,"Fulton County, Kentucky",1604,2479
1032,0500000US21077,"Gallatin County, Kentucky",1258,2230
1033,0500000US21079,"Garrard County, Kentucky",2712,4427
1034,0500000US21081,"Grant County, Kentucky",4012,6599
1035,0500000US21083,"Graves County, Kentucky",7165,11580
1036,0500000US21085,"Grayson County, Kentucky",6585,9474
1037,0500000US21087,"Green County, Kentucky",1953,3560
1038,0500000US21089,"Greenup County, Kentucky",5909,8920
1039,0500000US21091,"Hancock County, Kentucky",1015,1830
1040,0500000US21093,"Hardin County, Kentucky",13938,23305
1041,0500000US21095,"Harlan County, Kentucky",9335,12966
1042,0500000US21097,"Harrison County, Kentucky",3225,5184
1043,0500000US21099,"Hart County, Kentucky",3944,6608
1044,0500000US21101,"Henderson County, Kentucky",8273,12091
1045,0500000US21103,"Henry County, Kentucky",2890,4278
1046,0500000US21105,"Hickman County, Kentucky",647,1496
1047,0500000US21107,"Hopkins County, Kentucky",8534,13120
1048,0500000US21109,"Jackson County, Kentucky",4240,5458
1049,0500000US21111,"Jefferson County, Kentucky",106938,170020
1050,0500000US21113,"Jessamine County, Kentucky",8651,12766
1051,0500000US21115,"Johnson County, Kentucky",5003,7855
1052,0500000US21117,"Kenton County, Kentucky",18716,30160
1053,0500000US21119,"Knott County, Kentucky",4531,7126
1054,0500000US21121,"Knox County, Kentucky",10113,14498
1055,0500000US21123,"Larue County, Kentucky",2013,3936
1056,0500000US21125,"Laurel County, Kentucky",13790,20834
1057,0500000US21127,"Lawrence County, Kentucky",4115,6077
1058,0500000US21129,"Lee County, Kentucky",2236,3406
1059,0500000US21131,"Leslie County, Kentucky",3680,4495
1060,0500000US21133,"Letcher County, Kentucky",7409,9996
1061,0500000US21135,"Lewis County, Kentucky",3219,5682
1062,0500000US21137,"Lincoln County, Kentucky",5086,8026
1063,0500000US21139,"Livingston County, Kentucky",1331,2459
1064,0500000US21141,"Logan County, Kentucky",4507,7723
1065,0500000US21143,"Lyon County, Kentucky",1100,1618
1066,0500000US21145,"McCracken County, Kentucky",10042,16575
1067,0500000US21147,"McCreary County, Kentucky",5330,8120
1068,0500000US21149,"McLean County, Kentucky",1471,2271
1069,0500000US21151,"Madison County, Kentucky",15901,23227
1070,0500000US21153,"Magoffin County, Kentucky",3486,5410
1071,0500000US21155,"Marion County, Kentucky",4236,6335
1072,0500000US21157,"Marshall County, Kentucky",3177,5847
1073,0500000US21159,"Martin County, Kentucky",2064,3227
1074,0500000US21161,"Mason County, Kentucky",2978,4831
1075,0500000US21163,"Meade County, Kentucky",3369,5698
1076,0500000US21165,"Menifee County, Kentucky",1507,2318
1077,0500000US21167,"Mercer County, Kentucky",3032,4804
1078,0500000US21169,"Metcalfe County, Kentucky",2304,3822
1079,0500000US21171,"Monroe County, Kentucky",2493,3580
1080,0500000US21173,"Montgomery County, Kentucky",5006,8473
1081,0500000US21175,"Morgan County, Kentucky",2629,4461
1082,0500000US21177,"Muhlenberg County, Kentucky",4587,8704
1083,0500000US21179,"Nelson County, Kentucky",4147,7339
1084,0500000US21181,"Nicholas County, Kentucky",1965,2938
1085,0500000US21183,"Ohio County, Kentucky",4435,6951
1086,0500000US21185,"Oldham County, Kentucky",3664,5430
1087,0500000US21187,"Owen County, Kentucky",2021,3009
1088,0500000US21189,"Owsley County, Kentucky",1305,1722
1089,0500000US21191,"Pendleton County, Kentucky",2554,3372
1090,0500000US21193,"Perry County, Kentucky",6712,10077
1091,0500000US21195,"Pike County, Kentucky",14545,21964
1092,0500000US21197,"Powell County, Kentucky",2548,3960
1093,0500000US21199,"Pulaski County, Kentucky",14330,21598
1094,0500000US21201,"Robertson County, Kentucky",522,635
1095,0500000US21203,"Rockcastle County, Kentucky",3284,5848
1096,0500000US21205,"Rowan County, Kentucky",5991,9334
1097,0500000US21207,"Russell County, Kentucky",4054,5724
1098,0500000US21209,"Scott County, Kentucky",6111,9787
1099,0500000US21211,"Shelby County, Kentucky",5174,9006
1100,0500000US21213,"Simpson County, Kentucky",2770,4072
1101,0500000US21215,"Spencer County, Kentucky",1799,2799
1102,0500000US21217,"Taylor County, Kentucky",4365,7256
1103,0500000US21219,"Todd County, Kentucky",2254,3262
1104,0500000US21221,"Trigg County, Kentucky",1673,2803
1105,0500000US21223,"Trimble County, Kentucky",1460,2261
1106,0500000US21225,"Union County, Kentucky",2905,4333
1107,0500000US21227,"Warren County, Kentucky",20285,33006
1108,0500000US21229,"Washington County, Kentucky",1777,2817
1109,0500000US21231,"Wayne County, Kentucky",5073,7800
1110,0500000US21233,"Webster County, Kentucky",2897,4507
1111,0500000US21235,"Whitley County, Kentucky",8037,12509
1112,0500000US21237,"Wolfe County, Kentucky",2058,3498
1113,0500000US21239,"Woodford County, Kentucky",3375,5016
1114,0500000US22001,"Acadia Parish, Louisiana",14822,21345
1115,0500000US22003,"Allen Parish, Louisiana",3056,5259
1116,0500000US22005,"Ascension Parish, Louisiana",12959,20420
1117,0500000US22007,"Assumption Parish, Louisiana",4261,7209
1118,0500000US22009,"Avoyelles Parish, Louisiana",8988,13878
1119,0500000US22011,"Beauregard Parish, Louisiana",5668,9434
1120,0500000US22013,"Bienville Parish, Louisiana",3759,5946
1121,0500000US22015,"Bossier Parish, Louisiana",21234,32606
1122,0500000US22017,"Caddo Parish, Louisiana",56184,85184
1123,0500000US22019,"Calcasieu Parish, Louisiana",34263,54503
1124,0500000US22021,"Caldwell Parish, Louisiana",2393,3544
1125,0500000US22023,"Cameron Parish, Louisiana",683,1907
1126,0500000US22025,"Catahoula Parish, Louisiana",1878,2757
1127,0500000US22027,"Claiborne Parish, Louisiana",4625,6867
1128,0500000US22029,"Concordia Parish, Louisiana",4436,7824
1129,0500000US22031,"De Soto Parish, Louisiana",5942,8800
1130,0500000US22033,"East Baton Rouge Parish, Louisiana",78365,116380
1131,0500000US22035,"East Carroll Parish, Louisiana",1972,2621
1132,0500000US22037,"East Feliciana Parish, Louisiana",2779,4153
1133,0500000US22039,"Evangeline Parish, Louisiana",9111,13985
1134,0500000US22041,"Franklin Parish, Louisiana",5511,8003
1135,0500000US22043,"Grant Parish, Louisiana",3595,5489
1136,0500000US22045,"Iberia Parish, Louisiana",15669,23489
1137,0500000US22047,"Iberville Parish, Louisiana",5381,9028
1138,0500000US22049,"Jackson Parish, Louisiana",3333,5057
1139,0500000US22051,"Jefferson Parish, Louisiana",66701,108785
1140,0500000US22053,"Jefferson Davis Parish, Louisiana",5897,9151
1141,0500000US22055,"Lafayette Parish, Louisiana",40979,62872
1142,0500000US22057,"Lafourche Parish, Louisiana",14899,24119
1143,0500000US22059,"LaSalle Parish, Louisiana",2704,4309
1144,0500000US22061,"Lincoln Parish, Louisiana",13350,18233
1145,0500000US22063,"Livingston Parish, Louisiana",17099,29015
1146,0500000US22065,"Madison Parish, Louisiana",3408,4683
1147,0500000US22067,"Morehouse Parish, Louisiana",7013,10435
1148,0500000US22069,"Natchitoches Parish, Louisiana",12235,16292
1149,0500000US22071,"Orleans Parish, Louisiana",89340,130720
1150,0500000US22073,"Ouachita Parish, Louisiana",36766,54298
1151,0500000US22075,"Plaquemines Parish, Louisiana",4188,5625
1152,0500000US22077,"Pointe Coupee Parish, Louisiana",4538,6560
1153,0500000US22079,"Rapides Parish, Louisiana",24858,39165
1154,0500000US22081,"Red River Parish, Louisiana",2106,3390
1155,0500000US22083,"Richland Parish, Louisiana",5926,8237
1156,0500000US22085,"Sabine Parish, Louisiana",4384,7022
1157,0500000US22087,"St. Bernard Parish, Louisiana",9681,15122
1158,0500000US22089,"St. Charles Parish, Louisiana",5854,9047
1159,0500000US22091,"St. Helena Parish, Louisiana",1861,3064
1160,0500000US22093,"St. James Parish, Louisiana",3597,6010
1161,0500000US22095,"St. John the Baptist Parish, Louisiana",7413,10853
1162,0500000US22097,"St. Landry Parish, Louisiana",21355,31245
1163,0500000US22099,"St. Martin Parish, Louisiana",9986,16107
1164,0500000US22101,"St. Mary Parish, Louisiana",9890,15940
1165,0500000US22103,"St. Tammany Parish, Louisiana",28957,46330
1166,0500000US22105,"Tangipahoa Parish, Louisiana",27511,41949
1167,0500000US22107,"Tensas Parish, Louisiana",1578,2486
1168,0500000US22109,"Terrebonne Parish, Louisiana",22720,34179
1169,0500000US22111,"Union Parish, Louisiana",3762,6419
1170,0500000US22113,"Vermilion Parish, Louisiana",10392,16360
1171,0500000US22115,"Vernon Parish, Louisiana",8166,13847
1172,0500000US22117,"Washington Parish, Louisiana",10840,16985
1173,0500000US22119,"Webster Parish, Louisiana",11416,17973
1174,0500000US22121,"West Baton Rouge Parish, Louisiana",3141,5153
1175,0500000US22123,"West Carroll Parish, Louisiana",2324,3700
1176,0500000US22125,"West Feliciana Parish, Louisiana",1447,2219
1177,0500000US22127,"Winn Parish, Louisiana",2318,4073
1178,0500000US23001,"Androscoggin County, Maine",12283,22668
1179,0500000US23003,"Aroostook County, Maine",10549,19346
1180,0500000US23005,"Cumberland County, Maine",25700,41756
1181,0500000US23007,"Franklin County, Maine",3308,6504
1182,0500000US23009,"Hancock County, Maine",5748,9709
1183,0500000US23011,"Kennebec County, Maine",15117,25937
1184,0500000US23013,"Knox County, Maine",3763,6733
1185,0500000US23015,"Lincoln County, Maine",4140,6992
1186,0500000US23017,"Oxford County, Maine",8592,14596
1187,0500000US23019,"Penobscot County, Maine",21501,35299
1188,0500000US23021,"Piscataquis County, Maine",3040,5064
1189,0500000US23023,"Sagadahoc County, Maine",3388,5684
1190,0500000US23025,"Somerset County, Maine",10114,16084
1191,0500000US23027,"Waldo County, Maine",5214,9100
1192,0500000US23029,"Washington County, Maine",5756,9450
1193,0500000US23031,"York County, Maine",14918,27233
1194,0500000US24001,"Allegany County, Maryland",10477,16948
1195,0500000US24003,"Anne Arundel County, Maryland",32087,55463
1196,0500000US24005,"Baltimore County, Maryland",73061,117340
1197,0500000US24009,"Calvert County, Maryland",4183,7666
1198,0500000US24011,"Caroline County, Maryland",4520,8187
1199,0500000US24013,"Carroll County, Maryland",8546,14764
1200,0500000US24015,"Cecil County, Maryland",9915,17373
1201,0500000US24017,"Charles County, Maryland",9953,16833
1202,0500000US24019,"Dorchester County, Maryland",5007,7969
1203,0500000US24021,"Frederick County, Maryland",16865,26766
1204,0500000US24023,"Garrett County, Maryland",2963,5923
1205,0500000US24025,"Harford County, Maryland",17956,30374
1206,0500000US24027,"Howard County, Maryland",15805,27431
1207,0500000US24029,"Kent County, Maryland",2059,3484
1208,0500000US24031,"Montgomery County, Maryland",70682,125376
1209,0500000US24033,"Prince George's County, Maryland",75341,128676
1210,0500000US24035,"Queen Anne's County, Maryland",2822,4672
1211,0500000US24037,"St. Mary's County, Maryland",8818,14038
1212,0500000US24039,"Somerset County, Maryland",4244,6911
1213,0500000US24041,"Talbot County, Maryland",3179,5527
1214,0500000US24043,"Washington County, Maryland",17302,28137
1215,0500000US24045,"Wicomico County, Maryland",15164,24746
1216,0500000US24047,"Worcester County, Maryland",4606,8368
1217,0500000US24510,"Baltimore city, Maryland",124436,179929
1218,0500000US25001,"Barnstable County, Massachusetts",13529,26595
1219,0500000US25003,"Berkshire County, Massachusetts",13063,22255
1220,0500000US25005,"Bristol County, Massachusetts",61875,101571
1221,0500000US25007,"Dukes County, Massachusetts",1299,2315
1222,0500000US25009,"Essex County, Massachusetts",79463,128406
1223,0500000US25011,"Franklin County, Massachusetts",6730,12310
1224,0500000US25013,"Hampden County, Massachusetts",74362,118491
1225,0500000US25015,"Hampshire County, Massachusetts",16800,25458
1226,0500000US25017,"Middlesex County, Massachusetts",114942,182373
1227,0500000US25019,"Nantucket County, Massachusetts",960,1654
1228,0500000US25021,"Norfolk County, Massachusetts",43145,67150
1229,0500000US25023,"Plymouth County, Massachusetts",37248,61326
1230,0500000US25025,"Suffolk County, Massachusetts",136934,196817
1231,0500000US25027,"Worcester County, Massachusetts",80612,127595
1232,0500000US26001,"Alcona County, Michigan",1738,2715
1233,0500000US26003,"Alger County, Michigan",905,1719
1234,0500000US26005,"Allegan County, Michigan",11890,21096
1235,0500000US26007,"Alpena County, Michigan",4002,7119
1236,0500000US26009,"Antrim County, Michigan",2527,4762
1237,0500000US26011,"Arenac County, Michigan",2547,4250
1238,0500000US26013,"Baraga County, Michigan",1067,1871
1239,0500000US26015,"Barry County, Michigan",4613,8970
1240,0500000US26017,"Bay County, Michigan",16266,24810
1241,0500000US26019,"Benzie County, Michigan",1650,3272
1242,0500000US26021,"Berrien County, Michigan",24305,39812
1243,0500000US26023,"Branch County, Michigan",6490,10764
1244,0500000US26025,"Calhoun County, Michigan",21423,33655
1245,0500000US26027,"Cass County, Michigan",6172,9894
1246,0500000US26029,"Charlevoix County, Michigan",2607,4999
1247,0500000US26031,"Cheboygan County, Michigan",3732,6498
1248,0500000US26033,"Chippewa County, Michigan",6257,9918
1249,0500000US26035,"Clare County, Michigan",6872,10501
1250,0500000US26037,"Clinton County, Michigan",6838,11802
1251,0500000US26039,"Crawford County, Michigan",2218,3604
1252,0500000US26041,"Delta County, Michigan",4588,8944
1253,0500000US26043,"Dickinson County, Michigan",2933,5288
1254,0500000US26045,"Eaton County, Michigan",10925,17920
1255,0500000US26047,"Emmet County, Michigan",2984,6101
1256,0500000US26049,"Genesee County, Michigan",76326,114054
1257,0500000US26051,"Gladwin County, Michigan",4215,7719
1258,0500000US26053,"Gogebic County, Michigan",2352,4004
1259,0500000US26055,"Grand Traverse County, Michigan",8703,15462
1260,0500000US26057,"Gratiot County, Michigan",5890,9319
1261,0500000US26059,"Hillsdale County, Michigan",7137,12128
1262,0500000US26061,"Houghton County, Michigan",6742,10637
1263,0500000US26063,"Huron County, Michigan",4030,7238
1264,0500000US26065,"Ingham County, Michigan",53303,76380
1265,0500000US26067,"Ionia County, Michigan",7129,12794
1266,0500000US26069,"Iosco County, Michigan",3774,6984
1267,0500000US26071,"Iron County, Michigan",1420,2924
1268,0500000US26073,"Isabella County, Michigan",16707,23431
1269,0500000US26075,"Jackson County, Michigan",20509,33703
1270,0500000US26077,"Kalamazoo County, Michigan",38054,58369
1271,0500000US26079,"Kalkaska County, Michigan",2905,4788
1272,0500000US26081,"Kent County, Michigan",74720,130724
1273,0500000US26083,"Keweenaw County, Michigan",223,430
1274,0500000US26085,"Lake County, Michigan",2416,4287
1275,0500000US26087,"Lapeer County, Michigan",8691,16290
1276,0500000US26089,"Leelanau County, Michigan",1310,2804
1277,0500000US26091,"Lenawee County, Michigan",10608,18777
1278,0500000US26093,"Livingston County, Michigan",9808,17668
1279,0500000US26095,"Luce County, Michigan",896,1378
1280,0500000US26097,"Mackinac County, Michigan",1744,2753
1281,0500000US26099,"Macomb County, Michigan",90984,157300
1282,0500000US26101,"Manistee County, Michigan",2652,4810
1283,0500000US26103,"Marquette County, Michigan",9833,14489
1284,0500000US26105,"Mason County, Michigan",4294,7262
1285,0500000US26107,"Mecosta County, Michigan",8541,12324
1286,0500000US26109,"Menominee County, Michigan",2889,5426
1287,0500000US26111,"Midland County, Michigan",8557,15011
1288,0500000US26113,"Missaukee County, Michigan",2111,3844
1289,0500000US26115,"Monroe County, Michigan",16493,26567
1290,0500000US26117,"Montcalm County, Michigan",8706,15034
1291,0500000US26119,"Montmorency County, Michigan",1507,2508
1292,0500000US26121,"Muskegon County, Michigan",25719,43814
1293,0500000US26123,"Newaygo County, Michigan",7928,12667
1294,0500000US26125,"Oakland County, Michigan",101559,166859
1295,0500000US26127,"Oceana County, Michigan",3916,7431
1296,0500000US26129,"Ogemaw County, Michigan",3491,6337
1297,0500000US26131,"Ontonagon County, Michigan",793,1508
1298,0500000US26133,"Osceola County, Michigan",4102,6633
1299,0500000US26135,"Oscoda County, Michigan",1321,2145
1300,0500000US26137,"Otsego County, Michigan",3302,5860
1301,0500000US26139,"Ottawa County, Michigan",23569,40599
1302,0500000US26141,"Presque Isle County, Michigan",1642,2950
1303,0500000US26143,"Roscommon County, Michigan",3924,6750
1304,0500000US26145,"Saginaw County, Michigan",33351,50665
1305,0500000US26147,"St. Clair County, Michigan",19954,33346
1306,0500000US26149,"St. Joseph County, Michigan",8884,15294
1307,0500000US26151,"Sanilac County, Michigan",6150,10681
1308,0500000US26153,"Schoolcraft County, Michigan",1321,2165
1309,0500000US26155,"Shiawassee County, Michigan",6906,12929
1310,0500000US26157,"Tuscola County, Michigan",7380,13295
1311,0500000US26159,"Van Buren County, Michigan",11060,19828
1312,0500000US26161,"Washtenaw County, Michigan",48500,69813
1313,0500000US26163,"Wayne County, Michigan",387362,565476
1314,0500000US26165,"Wexford County, Michigan",4665,8791
1315,0500000US27001,"Aitkin County, Minnesota",1896,3620
1316,0500000US27003,"Anoka County, Minnesota",20427,39548
1317,0500000US27005,"Becker County, Minnesota",3678,6960
1318,0500000US27007,"Beltrami County, Minnesota",8306,13527
1319,0500000US27009,"Benton County, Minnesota",4071,7306
1320,0500000US27011,"Big Stone County, Minnesota",491,997
1321,0500000US27013,"Blue Earth County, Minnesota",11148,16409
1322,0500000US27015,"Brown County, Minnesota",1670,3502
1323,0500000US27017,"Carlton County, Minnesota",3851,6514
