,GEO_ID,NAME,afr_amer,amer_ind,asian,latino,white,tot_pop
1,0500000US01001,"Autauga County, Alabama",10196,226,444,1416,42311,55049
2,0500000US01003,"Baldwin County, Alabama",18594,1355,1338,8712,172441,199510
3,0500000US01005,"Barbour County, Alabama",12756,46,129,1147,12430,26614
4,0500000US01007,"Bibb County, Alabama",4788,81,14,502,17370,22572
5,0500000US01009,"Blount County, Alabama",905,201,92,5036,55073,57704
6,0500000US01011,"Bullock County, Alabama",7967,84,84,13,2301,10552
7,0500000US01013,"Butler County, Alabama",8875,15,203,253,10876,20280
8,0500000US01015,"Calhoun County, Alabama",23791,382,1079,3982,86777,115883
9,0500000US01017,"Chambers County, Alabama",13779,78,312,148,19417,34018
10,0500000US01019,"Cherokee County, Alabama",1209,152,109,405,24156,25897
11,0500000US01021,"Chilton County, Alabama",4418,134,191,3341,36740,43817
12,0500000US01023,"Choctaw County, Alabama",5658,2,6,74,7495,13287
13,0500000US01025,"Clarke County, Alabama",11304,8,114,43,13253,24847
14,0500000US01027,"Clay County, Alabama",1993,124,0,419,11177,13483
15,0500000US01029,"Cleburne County, Alabama",354,21,86,349,14176,14991
16,0500000US01031,"Coffee County, Alabama",8766,421,623,3344,38945,50991
17,0500000US01033,"Colbert County, Alabama",8532,328,255,1306,43379,54377
18,0500000US01035,"Conecuh County, Alabama",5880,19,14,224,6593,12697
19,0500000US01037,"Coosa County, Alabama",3516,8,0,140,7204,10864
20,0500000US01039,"Covington County, Alabama",4945,130,176,578,31881,37729
21,0500000US01041,"Crenshaw County, Alabama",3312,123,232,234,9935,13896
22,0500000US01043,"Cullman County, Alabama",899,425,497,3426,77946,81316
23,0500000US01045,"Dale County, Alabama",9756,295,508,2921,36921,49607
24,0500000US01047,"Dallas County, Alabama",28798,91,163,397,11884,41426
25,0500000US01049,"DeKalb County, Alabama",1082,979,214,9942,61858,70937
26,0500000US01051,"Elmore County, Alabama",17296,210,457,2268,61018,80957
27,0500000US01053,"Escambia County, Alabama",12267,1317,40,780,23453,37875
28,0500000US01055,"Etowah County, Alabama",15931,475,699,3752,84024,103363
29,0500000US01057,"Fayette County, Alabama",2104,0,45,144,14371,16783
30,0500000US01059,"Franklin County, Alabama",1427,313,102,5057,28133,31573
31,0500000US01061,"Geneva County, Alabama",2570,126,103,992,23235,26765
32,0500000US01063,"Greene County, Alabama",6977,35,14,53,1472,8587
33,0500000US01065,"Hale County, Alabama",8843,49,16,183,6062,15159
34,0500000US01067,"Henry County, Alabama",4793,0,0,435,12113,17187
35,0500000US01069,"Houston County, Alabama",27680,427,866,3311,72332,103891
36,0500000US01071,"Jackson County, Alabama",1733,448,196,1435,47949,52608
37,0500000US01073,"Jefferson County, Alabama",280248,1467,9932,24316,345499,659096
38,0500000US01075,"Lamar County, Alabama",1584,42,0,201,12315,14066
39,0500000US01077,"Lauderdale County, Alabama",9126,371,629,2217,80627,92641
40,0500000US01079,"Lawrence County, Alabama",3800,1653,31,691,26108,33433
41,0500000US01081,"Lee County, Alabama",35770,203,5576,5681,107682,153947
42,0500000US01083,"Limestone County, Alabama",11502,581,1125,5135,73517,90257
43,0500000US01085,"Lowndes County, Alabama",7886,8,0,50,2612,10565
44,0500000US01087,"Macon County, Alabama",16162,65,44,324,3106,19684
45,0500000US01089,"Madison County, Alabama",84657,2094,8574,16362,240861,349973
46,0500000US01091,"Marengo County, Alabama",10587,50,43,190,9167,20066
47,0500000US01093,"Marion County, Alabama",1012,115,98,726,28242,30239
48,0500000US01095,"Marshall County, Alabama",1981,567,556,12210,87423,94534
49,0500000US01097,"Mobile County, Alabama",146306,2568,8140,10957,246794,414291
50,0500000US01099,"Monroe County, Alabama",9405,251,50,136,12065,21975
51,0500000US01101,"Montgomery County, Alabama",129205,388,5109,7530,85928,227392
52,0500000US01103,"Morgan County, Alabama",14557,849,802,9339,97880,119555
53,0500000US01105,"Perry County, Alabama",6760,4,18,94,2962,9856
54,0500000US01107,"Pickens County, Alabama",8387,24,12,486,11254,20042
55,0500000US01109,"Pike County, Alabama",12514,215,704,730,19408,33277
56,0500000US01111,"Randolph County, Alabama",4429,74,51,661,17452,22615
57,0500000US01113,"Russell County, Alabama",24789,216,435,2974,30392,58636
58,0500000US01115,"St. Clair County, Alabama",8156,265,741,1961,75738,86576
59,0500000US01117,"Shelby County, Alabama",23898,446,4088,11861,167257,205951
60,0500000US01119,"Sumter County, Alabama",9523,41,375,39,3280,13285
61,0500000US01121,"Talladega County, Alabama",25996,253,442,1752,52390,81057
62,0500000US01123,"Tallapoosa County, Alabama",11248,144,208,988,28778,40958
63,0500000US01125,"Tuscaloosa County, Alabama",62793,287,3044,6666,132344,202471
64,0500000US01127,"Walker County, Alabama",3791,36,302,1483,59932,65593
65,0500000US01129,"Washington County, Alabama",4189,1341,110,219,11082,16909
66,0500000US01131,"Wilcox County, Alabama",8000,7,0,62,3050,11119
67,0500000US01133,"Winston County, Alabama",98,166,84,700,23191,24013
68,0500000US02013,"Aleutians East Borough, Alaska",231,1119,974,331,630,3299
69,0500000US02016,"Aleutians West Census Area, Alaska",315,745,2086,790,1763,5714
70,0500000US02020,"Anchorage Municipality, Alaska",16938,20963,26756,26091,192329,299321
71,0500000US02050,"Bethel Census Area, Alaska",135,14651,161,359,1976,17885
72,0500000US02060,"Bristol Bay Borough, Alaska",3,302,11,46,525,942
73,0500000US02068,"Denali Borough, Alaska",21,66,72,17,1817,2125
74,0500000US02070,"Dillingham Census Area, Alaska",12,3596,108,147,893,4980
75,0500000US02090,"Fairbanks North Star Borough, Alaska",4183,6547,3037,7486,76617,100150
76,0500000US02100,"Haines Borough, Alaska",1,123,85,41,1970,2528
77,0500000US02105,"Hoonah-Angoon Census Area, Alaska",77,678,48,105,1070,2107
78,0500000US02110,"Juneau City and Borough, Alaska",381,4009,2332,2048,22575,32524
79,0500000US02122,"Kenai Peninsula Borough, Alaska",345,4338,761,2214,48208,57637
80,0500000US02130,"Ketchikan Gateway Borough, Alaska",68,1834,1037,634,9264,13715
81,0500000US02150,"Kodiak Island Borough, Alaska",20,1908,3048,1211,7516,13918
82,0500000US02158,"Kusilvak Census Area, Alaska",46,7128,31,107,312,7993
83,0500000US02164,"Lake and Peninsula Borough, Alaska",11,976,40,29,300,1411
84,0500000US02170,"Matanuska-Susitna Borough, Alaska",1042,5100,1316,4463,82571,98679
85,0500000US02180,"Nome Census Area, Alaska",75,7174,127,212,1623,9879
86,0500000US02185,"North Slope Borough, Alaska",57,5022,584,371,3150,9681
87,0500000US02188,"Northwest Arctic Borough, Alaska",43,6350,61,163,890,7723
88,0500000US02195,"Petersburg Borough, Alaska",75,241,143,331,2391,3196
89,0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",13,2650,69,221,2941,6374
90,0500000US02220,"Sitka City and Borough, Alaska",195,1206,616,556,5744,8921
91,0500000US02230,"Skagway Municipality, Alaska",11,59,76,64,815,1014
92,0500000US02240,"Southeast Fairbanks Census Area, Alaska",98,768,124,353,5444,6970
93,0500000US02261,"Valdez-Cordova Census Area, Alaska",12,1420,353,444,7023,9522
94,0500000US02275,"Wrangell City and Borough, Alaska",7,462,83,72,1621,2401
95,0500000US02282,"Yakutat City and Borough, Alaska",7,201,38,18,290,646
96,0500000US02290,"Yukon-Koyukuk Census Area, Alaska",21,3938,41,107,1250,5600
97,0500000US04001,"Apache County, Arizona",361,52978,259,4303,16307,72346
98,0500000US04003,"Cochise County, Arizona",5076,1496,2250,44097,106136,128177
99,0500000US04005,"Coconino County, Arizona",2136,37054,2430,18930,87335,138064
100,0500000US04007,"Gila County, Arizona",332,8249,418,9864,41812,53179
101,0500000US04009,"Graham County, Arizona",741,4941,265,12046,29600,37529
102,0500000US04011,"Greenlee County, Arizona",175,351,51,4290,8333,9224
103,0500000US04012,"La Paz County, Arizona",77,2683,148,5316,15274,20304
104,0500000US04013,"Maricopa County, Arizona",216064,77142,157074,1238292,3214001,4088549
105,0500000US04015,"Mohave County, Arizona",2100,4332,2551,31987,182395,203629
106,0500000US04017,"Navajo County, Arizona",905,47599,659,11957,51614,108209
107,0500000US04019,"Pima County, Arizona",35337,32542,27297,362265,775748,1003338
108,0500000US04021,"Pinal County, Arizona",18223,20889,6974,116072,317989,397604
109,0500000US04023,"Santa Cruz County, Arizona",194,177,357,38736,39587,46547
110,0500000US04025,"Yavapai County, Arizona",1159,3998,1874,30722,201048,218586
111,0500000US04027,"Yuma County, Arizona",4230,2301,2622,125972,147979,203292
112,0500000US05001,"Arkansas County, Arkansas",4892,11,1,556,13483,18569
113,0500000US05003,"Ashley County, Arkansas",5440,43,0,1080,15049,20989
114,0500000US05005,"Baxter County, Arkansas",101,218,227,836,39668,40992
115,0500000US05007,"Benton County, Arkansas",3634,3376,8713,39405,216485,245231
116,0500000US05009,"Boone County, Arkansas",129,284,191,859,36003,37301
117,0500000US05011,"Bradley County, Arkansas",3239,157,0,1573,6833,11096
118,0500000US05013,"Calhoun County, Arkansas",1140,6,11,198,3992,5210
119,0500000US05015,"Carroll County, Arkansas",318,172,245,4021,25856,27690
120,0500000US05017,"Chicot County, Arkansas",6070,47,46,578,4778,11189
121,0500000US05019,"Clark County, Arkansas",5348,39,174,1013,16387,22684
122,0500000US05021,"Clay County, Arkansas",76,62,26,275,14632,15202
123,0500000US05023,"Cleburne County, Arkansas",143,103,147,615,24850,25587
124,0500000US05025,"Cleveland County, Arkansas",885,19,9,189,7299,8421
125,0500000US05027,"Columbia County, Arkansas",8420,76,256,619,14506,24168
126,0500000US05029,"Conway County, Arkansas",2490,112,16,790,17959,21060
127,0500000US05031,"Craighead County, Arkansas",14233,657,1222,4856,83094,102884
128,0500000US05033,"Crawford County, Arkansas",825,1248,1086,4328,55876,61927
129,0500000US05035,"Crittenden County, Arkansas",25110,87,324,1151,22338,49511
130,0500000US05037,"Cross County, Arkansas",4033,27,52,322,12940,17329
131,0500000US05039,"Dallas County, Arkansas",3179,4,138,229,4256,7738
132,0500000US05041,"Desha County, Arkansas",5837,24,14,642,5993,12234
133,0500000US05043,"Drew County, Arkansas",5369,16,23,551,12728,18688
134,0500000US05045,"Faulkner County, Arkansas",13464,483,1498,4754,100659,120417
135,0500000US05047,"Franklin County, Arkansas",164,423,64,501,16789,17799
136,0500000US05049,"Fulton County, Arkansas",9,91,18,158,11760,12186
137,0500000US05051,"Garland County, Arkansas",7959,708,691,5064,83060,97119
138,0500000US05053,"Grant County, Arkansas",788,56,33,168,16935,18046
139,0500000US05055,"Greene County, Arkansas",411,161,59,1144,41969,43745
140,0500000US05057,"Hempstead County, Arkansas",6737,39,1,2782,13986,22208
141,0500000US05059,"Hot Spring County, Arkansas",3770,118,85,1093,28677,33440
142,0500000US05061,"Howard County, Arkansas",2839,68,21,1538,9094,13487
143,0500000US05063,"Independence County, Arkansas",722,143,318,2221,34268,37030
144,0500000US05065,"Izard County, Arkansas",166,32,21,254,13044,13461
145,0500000US05067,"Jackson County, Arkansas",2997,62,25,469,13874,17495
146,0500000US05069,"Jefferson County, Arkansas",40617,105,579,1369,29613,72385
147,0500000US05071,"Johnson County, Arkansas",460,90,363,3474,24004,26025
148,0500000US05073,"Lafayette County, Arkansas",2763,0,31,71,4291,7127
149,0500000US05075,"Lawrence County, Arkansas",122,119,14,209,16436,16915
150,0500000US05077,"Lee County, Arkansas",5615,21,6,144,4090,9781
151,0500000US05079,"Lincoln County, Arkansas",4337,66,0,501,9275,13935
152,0500000US05081,"Little River County, Arkansas",2644,150,0,404,9285,12616
153,0500000US05083,"Logan County, Arkansas",381,183,479,593,20421,21935
154,0500000US05085,"Lonoke County, Arkansas",4201,331,537,2895,63610,71279
155,0500000US05087,"Madison County, Arkansas",110,129,66,827,14951,15761
156,0500000US05089,"Marion County, Arkansas",59,127,54,344,15848,16404
157,0500000US05091,"Miller County, Arkansas",10991,283,57,1266,31082,43666
158,0500000US05093,"Mississippi County, Arkansas",15404,33,91,1725,27013,44199
159,0500000US05095,"Monroe County, Arkansas",3081,7,31,181,4226,7542
160,0500000US05097,"Montgomery County, Arkansas",53,205,82,355,8434,9100
161,0500000US05099,"Nevada County, Arkansas",2945,19,114,26,5547,8668
162,0500000US05101,"Newton County, Arkansas",0,90,39,86,7631,7988
163,0500000US05103,"Ouachita County, Arkansas",10072,47,16,494,14168,24728
164,0500000US05105,"Perry County, Arkansas",275,30,11,243,9547,10246
165,0500000US05107,"Phillips County, Arkansas",12410,2,23,332,7245,19929
166,0500000US05109,"Pike County, Arkansas",334,34,77,727,9816,11017
167,0500000US05111,"Poinsett County, Arkansas",1448,85,28,665,21558,24131
168,0500000US05113,"Polk County, Arkansas",77,241,78,1278,18788,20290
169,0500000US05115,"Pope County, Arkansas",1888,279,638,5175,57527,63107
170,0500000US05117,"Prairie County, Arkansas",1114,30,2,34,7103,8334
171,0500000US05119,"Pulaski County, Arkansas",140671,1049,8419,23294,226711,391806
172,0500000US05121,"Randolph County, Arkansas",184,126,8,312,16981,17584
173,0500000US05123,"St. Francis County, Arkansas",14335,92,84,1260,11497,27023
174,0500000US05125,"Saline County, Arkansas",6989,388,1184,4895,104154,115577
175,0500000US05127,"Scott County, Arkansas",14,165,328,786,9590,10661
176,0500000US05129,"Searcy County, Arkansas",34,98,94,107,7489,7938
177,0500000US05131,"Sebastian County, Arkansas",8397,1788,5556,17041,101395,127351
178,0500000US05133,"Sevier County, Arkansas",858,364,82,5560,11237,17193
179,0500000US05135,"Sharp County, Arkansas",55,95,97,355,16294,17027
180,0500000US05137,"Stone County, Arkansas",10,44,26,213,12080,12503
181,0500000US05139,"Union County, Arkansas",13299,319,200,1486,26064,40334
182,0500000US05141,"Van Buren County, Arkansas",91,64,40,488,16151,16892
183,0500000US05143,"Washington County, Arkansas",7585,1904,5268,35554,172215,219930
184,0500000US05145,"White County, Arkansas",3357,155,573,3214,72140,78823
185,0500000US05147,"Woodruff County, Arkansas",1831,5,101,43,4801,6873
186,0500000US05149,"Yell County, Arkansas",590,163,308,4191,17708,21716
187,0500000US06001,"Alameda County, California",182092,10176,452582,362070,703973,1605217
188,0500000US06003,"Alpine County, California",10,224,9,92,857,1184
189,0500000US06005,"Amador County, California",898,502,547,4822,32039,36963
190,0500000US06007,"Butte County, California",3366,2445,9651,34503,186105,223877
191,0500000US06009,"Calaveras County, California",258,453,448,5028,41304,44787
192,0500000US06011,"Colusa County, California",222,211,346,12351,18721,21361
193,0500000US06013,"Contra Costa County, California",97032,5447,171853,277676,661857,1107925
194,0500000US06015,"Del Norte County, California",642,1834,672,5326,21485,27628
195,0500000US06017,"El Dorado County, California",1784,1494,7596,22868,159165,183000
196,0500000US06019,"Fresno County, California",48434,10034,95558,501136,593119,963160
197,0500000US06021,"Glenn County, California",195,516,685,11255,23493,27976
198,0500000US06023,"Humboldt County, California",1603,6834,3739,14530,109778,135182
199,0500000US06025,"Imperial County, California",4856,1914,2558,147880,124349,178807
200,0500000US06027,"Inyo County, California",180,2092,223,3867,15003,18326
201,0500000US06029,"Kern County, California",48264,10051,40088,449747,647832,871337
202,0500000US06031,"Kings County, California",9596,2054,5700,79862,100728,150261
203,0500000US06033,"Lake County, California",1395,2246,872,12086,50491,64076
204,0500000US06035,"Lassen County, California",2845,904,535,5880,25461,31945
205,0500000US06037,"Los Angeles County, California",831313,62671,1431361,4861648,5283457,10057155
206,0500000US06039,"Madera County, California",5102,2415,3055,86265,121146,153366
207,0500000US06041,"Marin County, California",6075,797,14693,40943,204928,259358
208,0500000US06043,"Mariposa County, California",226,541,224,1789,15542,17645
209,0500000US06045,"Mendocino County, California",564,3501,1539,20955,72347,87409
210,0500000US06047,"Merced County, California",8902,1865,19843,152475,155239,265001
211,0500000US06049,"Modoc County, California",82,379,130,1335,8151,9033
212,0500000US06051,"Mono County, California",90,384,167,3865,11917,14051
213,0500000US06053,"Monterey County, California",11488,3173,25195,247084,300610,430201
214,0500000US06055,"Napa County, California",2943,1221,10931,47164,103119,140823
215,0500000US06057,"Nevada County, California",495,1128,1281,9019,90973,98639
216,0500000US06059,"Orange County, California",51519,12938,602013,1070553,1974749,3132211
217,0500000US06061,"Placer County, California",5473,1957,24862,49904,308414,370571
218,0500000US06063,"Plumas County, California",26,417,171,1578,16800,18754
219,0500000US06065,"Riverside County, California",145025,20205,143067,1102968,1470294,2323892
220,0500000US06067,"Sacramento County, California",146464,11133,224235,332967,876485,1479300
221,0500000US06069,"San Benito County, California",440,445,1517,33864,48662,58051
222,0500000US06071,"San Bernardino County, California",180733,17510,142332,1089104,1306582,2106754
223,0500000US06073,"San Diego County, California",163928,21577,376393,1076319,2310046,3253356
224,0500000US06075,"San Francisco County, California",45607,2922,287847,129898,409355,850282
225,0500000US06077,"San Joaquin County, California",49874,4508,106511,289329,403016,714860
226,0500000US06079,"San Luis Obispo County, California",5516,1950,10375,61095,238145,278680
227,0500000US06081,"San Mateo County, California",18533,2440,203926,189305,404461,754748
228,0500000US06083,"Santa Barbara County, California",8878,4162,23342,195021,325664,439395
229,0500000US06085,"Santa Clara County, California",48003,8742,648047,496591,883775,1885056
230,0500000US06087,"Santa Cruz County, California",2374,1595,12169,89587,214929,270931
231,0500000US06089,"Shasta County, California",1759,4329,5273,16703,155944,179228
232,0500000US06091,"Sierra County, California",2,33,1,305,2809,2931
233,0500000US06093,"Siskiyou County, California",709,1468,695,5100,37355,43668
234,0500000US06095,"Solano County, California",60716,2118,65444,109287,227173,429596
235,0500000US06097,"Sonoma County, California",7848,5353,19421,129634,378638,497776
236,0500000US06099,"Stanislaus County, California",14505,3467,28764,234995,396063,530561
237,0500000US06101,"Sutter County, California",1861,859,14358,28485,67721,95406
238,0500000US06103,"Tehama County, California",394,1736,883,14959,54530,63015
239,0500000US06105,"Trinity County, California",144,566,205,950,11373,13180
240,0500000US06107,"Tulare County, California",7261,5847,16004,287144,363181,455769
241,0500000US06109,"Tuolumne County, California",1023,882,706,6233,47618,53864
242,0500000US06111,"Ventura County, California",14847,6294,59749,353232,669728,843110
243,0500000US06113,"Yolo County, California",5161,1494,29092,65448,140668,209671
244,0500000US06115,"Yuba County, California",2260,1059,5125,19903,53217,73897
245,0500000US08001,"Adams County, Colorado",15373,5842,17978,186852,397314,479977
246,0500000US08003,"Alamosa County, Colorado",337,452,173,7470,14264,16353
247,0500000US08005,"Arapahoe County, Colorado",64110,3497,34534,115309,447507,617668
248,0500000US08007,"Archuleta County, Colorado",119,302,89,2290,10585,12355
249,0500000US08009,"Baca County, Colorado",48,56,0,363,3492,3648
250,0500000US08011,"Bent County, Colorado",472,72,34,1838,5025,5816
251,0500000US08013,"Boulder County, Colorado",2914,1690,14060,42914,278048,313961
252,0500000US08014,"Broomfield County, Colorado",610,298,3917,7448,54028,62449
253,0500000US08015,"Chaffee County, Colorado",237,136,67,1876,17739,18507
254,0500000US08017,"Cheyenne County, Colorado",6,13,38,266,1989,2071
255,0500000US08019,"Clear Creek County, Colorado",105,74,39,523,8710,9238
256,0500000US08021,"Conejos County, Colorado",14,154,13,4435,7518,8213
257,0500000US08023,"Costilla County, Colorado",13,7,38,2302,3345,3590
258,0500000US08025,"Crowley County, Colorado",294,84,39,1708,4668,5537
259,0500000US08027,"Custer County, Colorado",136,41,0,195,4069,4375
260,0500000US08029,"Delta County, Colorado",217,334,271,4499,28515,30221
261,0500000US08031,"Denver County, Colorado",64805,6203,23191,204042,510441,663303
262,0500000US08033,"Dolores County, Colorado",0,8,0,93,1737,1789
263,0500000US08035,"Douglas County, Colorado",3533,767,13037,25735,283589,314238
264,0500000US08037,"Eagle County, Colorado",416,337,441,15724,46821,52894
265,0500000US08039,"Elbert County, Colorado",179,108,187,1514,22950,24225
266,0500000US08041,"El Paso County, Colorado",40766,4104,17847,107654,533391,665171
267,0500000US08043,"Fremont County, Colorado",2360,498,379,6037,42017,46835
268,0500000US08045,"Garfield County, Colorado",465,585,428,16056,49860,57495
269,0500000US08047,"Gilpin County, Colorado",17,63,11,534,5196,5708
270,0500000US08049,"Grand County, Colorado",115,6,248,1151,13375,14490
271,0500000US08051,"Gunnison County, Colorado",103,106,105,1413,15199,15889
272,0500000US08053,"Hinsdale County, Colorado",0,17,0,26,821,856
273,0500000US08055,"Huerfano County, Colorado",23,130,10,2246,6114,6521
274,0500000US08057,"Jackson County, Colorado",1,6,0,226,1202,1306
275,0500000US08059,"Jefferson County, Colorado",6452,4766,14915,84009,507544,558810
276,0500000US08061,"Kiowa County, Colorado",7,3,2,97,1401,1465
277,0500000US08063,"Kit Carson County, Colorado",306,28,18,1589,7538,8174
278,0500000US08065,"Lake County, Colorado",8,12,38,2554,6391,7401
279,0500000US08067,"La Plata County, Colorado",242,3151,300,6684,47916,53994
280,0500000US08069,"Larimer County, Colorado",2931,1787,6542,35804,296021,325228
281,0500000US08071,"Las Animas County, Colorado",133,492,110,6060,12067,14322
282,0500000US08073,"Lincoln County, Colorado",468,80,12,1176,4811,5515
283,0500000US08075,"Logan County, Colorado",480,422,211,3350,20116,21862
284,0500000US08077,"Mesa County, Colorado",1038,1221,934,20788,138828,148166
285,0500000US08079,"Mineral County, Colorado",5,6,0,115,687,793
286,0500000US08081,"Moffat County, Colorado",109,71,104,1904,12349,13034
287,0500000US08083,"Montezuma County, Colorado",104,3007,53,3149,21582,26006
288,0500000US08085,"Montrose County, Colorado",233,402,323,8255,37916,40866
289,0500000US08087,"Morgan County, Colorado",875,141,143,9958,25655,28288
290,0500000US08089,"Otero County, Colorado",89,304,184,7613,16686,18440
291,0500000US08091,"Ouray County, Colorado",0,15,30,297,4554,4651
292,0500000US08093,"Park County, Colorado",18,119,187,921,15663,16440
293,0500000US08095,"Phillips County, Colorado",10,39,30,771,4142,4347
294,0500000US08097,"Pitkin County, Colorado",254,43,217,1720,16197,17543
295,0500000US08099,"Prowers County, Colorado",78,82,99,4449,11537,12121
296,0500000US08101,"Pueblo County, Colorado",3625,5110,1269,68992,126695,162158
297,0500000US08103,"Rio Blanco County, Colorado",18,30,6,685,6429,6658
298,0500000US08105,"Rio Grande County, Colorado",88,237,43,5151,10602,11623
299,0500000US08107,"Routt County, Colorado",179,101,263,1649,22726,23980
300,0500000US08109,"Saguache County, Colorado",0,63,82,2383,5641,6255
301,0500000US08111,"San Juan County, Colorado",0,3,0,130,534,552
302,0500000US08113,"San Miguel County, Colorado",12,39,85,756,7427,7767
303,0500000US08115,"Sedgwick County, Colorado",26,12,36,329,2167,2367
304,0500000US08117,"Summit County, Colorado",299,40,229,4143,25825,29269
305,0500000US08119,"Teller County, Colorado",216,48,212,1432,22235,23472
306,0500000US08121,"Washington County, Colorado",43,23,17,442,4633,4814
307,0500000US08123,"Weld County, Colorado",3109,2244,3651,80005,243393,278065
308,0500000US08125,"Yuma County, Colorado",106,29,4,2193,9621,10150
309,0500000US09001,"Fairfield County, Connecticut",107282,2441,47742,175480,694622,941618
310,0500000US09003,"Hartford County, Connecticut",120439,2467,43798,151355,648438,895699
311,0500000US09005,"Litchfield County, Connecticut",3154,286,3511,10003,172643,185141
312,0500000US09007,"Middlesex County, Connecticut",8214,143,4828,9276,146228,164438
313,0500000US09009,"New Haven County, Connecticut",110829,1688,33744,144549,644385,860874
314,0500000US09011,"New London County, Connecticut",15526,1616,11283,26701,221407,272033
315,0500000US09013,"Tolland County, Connecticut",4560,74,6321,7629,135217,151689
316,0500000US09015,"Windham County, Connecticut",2692,684,1555,12735,105140,117078
317,0500000US10001,"Kent County, Delaware",42097,1123,3433,11326,114958,171474
318,0500000US10003,"New Castle County, Delaware",134502,1347,28581,51912,359253,551997
319,0500000US10005,"Sussex County, Delaware",26428,1024,2414,19424,172791,211224
320,0500000US11001,"District of Columbia, District of Columbia",318598,2174,24036,69106,266035,659009
321,0500000US12001,"Alachua County, Florida",50945,785,14906,23079,178684,256581
322,0500000US12003,"Baker County, Florida",3798,95,178,633,22833,27312
323,0500000US12005,"Bay County, Florida",19188,1228,4019,10217,146493,178361
324,0500000US12007,"Bradford County, Florida",5214,26,166,1022,21033,26919
325,0500000US12009,"Brevard County, Florida",57306,1652,13274,52153,466147,560683
326,0500000US12011,"Broward County, Florida",525216,4636,65574,513748,1153566,1863780
327,0500000US12013,"Calhoun County, Florida",1933,130,93,820,11720,14550
328,0500000US12015,"Charlotte County, Florida",9748,341,1963,11251,152785,169642
329,0500000US12017,"Citrus County, Florida",4241,442,2278,7194,131042,140453
330,0500000US12019,"Clay County, Florida",19765,310,6068,18047,163638,200346
331,0500000US12021,"Collier County, Florida",24300,1083,4480,92751,306114,348236
332,0500000US12023,"Columbia County, Florida",12112,118,581,3788,52704,68198
333,0500000US12027,"DeSoto County, Florida",4590,95,81,10782,29041,35134
334,0500000US12029,"Dixie County, Florida",1220,65,65,608,14097,16084
335,0500000US12031,"Duval County, Florida",264996,2021,39702,77771,551020,900890
336,0500000US12033,"Escambia County, Florida",67330,1368,9030,16686,212494,309574
337,0500000US12035,"Flagler County, Florida",11257,139,2424,10079,84152,102917
338,0500000US12037,"Franklin County, Florida",1689,66,37,599,9618,11705
339,0500000US12039,"Gadsden County, Florida",25718,53,209,4628,18865,46153
340,0500000US12041,"Gilchrist County, Florida",1059,34,15,909,15650,17033
341,0500000US12043,"Glades County, Florida",1697,541,87,2817,10740,13420
342,0500000US12045,"Gulf County, Florida",2948,71,93,762,12390,15851
343,0500000US12047,"Hamilton County, Florida",4933,108,53,1297,8618,14362
344,0500000US12049,"Hardee County, Florida",2171,48,159,11741,22458,27302
345,0500000US12051,"Hendry County, Florida",4578,836,360,19625,29226,38376
346,0500000US12053,"Hernando County, Florida",9301,401,1955,20459,158419,176797
347,0500000US12055,"Highlands County, Florida",9901,157,1452,18267,81606,98862
348,0500000US12057,"Hillsborough County, Florida",219430,4080,50230,352295,940105,1323059
349,0500000US12059,"Holmes County, Florida",1562,118,66,310,17310,19569
350,0500000US12061,"Indian River County, Florida",13282,363,1776,17143,124489,145342
351,0500000US12063,"Jackson County, Florida",13015,308,338,2240,33766,48721
352,0500000US12065,"Jefferson County, Florida",5064,35,0,569,8589,14082
353,0500000US12067,"Lafayette County, Florida",1485,13,5,1124,6963,8742
354,0500000US12069,"Lake County, Florida",31492,1339,5790,43852,265082,317586
355,0500000US12071,"Lee County, Florida",58757,1463,10637,133752,578220,680970
356,0500000US12073,"Leon County, Florida",88889,691,9538,17319,176962,284788
357,0500000US12075,"Levy County, Florida",3554,156,158,3148,34829,39707
358,0500000US12077,"Liberty County, Florida",1514,22,59,510,6394,8285
359,0500000US12079,"Madison County, Florida",7177,85,31,896,10754,18560
360,0500000US12081,"Manatee County, Florida",31382,931,6660,55380,302459,353411
361,0500000US12083,"Marion County, Florida",43307,999,5037,40579,278342,340341
362,0500000US12085,"Martin County, Florida",8583,637,1797,19777,133754,153592
363,0500000US12086,"Miami-Dade County, Florida",489030,3485,42007,1769923,2015422,2664418
364,0500000US12087,"Monroe County, Florida",5513,171,872,17364,68621,77150
365,0500000US12089,"Nassau County, Florida",4948,276,686,2922,69760,77187
366,0500000US12091,"Okaloosa County, Florida",18821,1097,5735,16347,154416,195798
367,0500000US12093,"Okeechobee County, Florida",3470,348,408,9890,34256,39420
368,0500000US12095,"Orange County, Florida",263131,2311,64845,368503,807479,1256055
369,0500000US12097,"Osceola County, Florida",35421,1116,8209,156730,234781,311962
370,0500000US12099,"Palm Beach County, Florida",255606,2087,35653,289651,1042509,1398757
371,0500000US12101,"Pasco County, Florida",25064,1731,11622,65569,431979,488310
372,0500000US12103,"Pinellas County, Florida",96224,2780,30112,83145,774949,939548
373,0500000US12105,"Polk County, Florida",96445,1767,10860,125841,500894,637691
374,0500000US12107,"Putnam County, Florida",12006,183,424,6901,56974,72304
375,0500000US12109,"St. Johns County, Florida",11370,544,5323,13384,194915,218362
376,0500000US12111,"St. Lucie County, Florida",57196,814,5334,51763,216152,293136
