,GEO_ID,NAME,total_pop,pop_0_5,pop_5_10,pop_10_15,pop_15_20,pop_20_25,pop_25_30,pop_30_35,pop_35_40,pop_40_45,pop_45_50,pop_50_55,pop_55_60,pop_60_65,pop_65_70,pop_70_75,pop_75_80,pop_80_85,pop_85_90,pop_18_24,total_male_pop,pop_male_0_5,pop_male_5_10,pop_male_10_15,pop_male_15_20,pop_male_20_25,pop_male_25_30,pop_male_30_35,pop_male_35_40,pop_male_40_45,pop_male_45_50,pop_male_50_55,pop_male_55_60,pop_male_60_65,pop_male_65_70,pop_male_70_75,pop_male_75_80,pop_male_80_85,pop_male_85_90,pop_male_105_110
1,0500000US01003,"Baldwin County, Alabama",223234,10616,12826,14373,14410,11292,11807,12594,16368,12109,13261,14024,16425,15441,14045,14873,9953,4472,4345,16614,109192,5735,5849,8901,7670,5617,6008,5757,8245,5845,6458,6270,7620,7644,6084,7170,3677,2851,1791,8068
2,0500000US01015,"Calhoun County, Alabama",113605,6699,5534,7774,7541,6973,7088,7893,7983,6411,6924,6430,7389,8410,6214,5884,4005,2590,1863,10047,54285,3359,3007,3617,4369,2394,3659,4153,4400,2947,3160,3032,3164,4281,2683,2658,1541,960,901,4245
3,0500000US01043,"Cullman County, Alabama",83768,5310,4563,5906,4591,4603,5402,5186,4374,5907,6116,5235,5052,6100,3619,5510,2807,1915,1572,6160,40579,2323,2534,2846,2402,2100,2859,2561,2489,2531,2889,2662,2279,3170,1673,2596,1411,593,661,2962
4,0500000US01049,"DeKalb County, Alabama",71513,4578,4292,5519,5128,4989,4281,4155,4294,4723,4337,4434,5006,3839,3889,3196,3065,868,920,7072,35688,1942,2752,2976,2466,2727,2082,2483,2019,2095,2185,2203,2011,2388,2080,1281,1476,437,85,3956
5,0500000US01051,"Elmore County, Alabama",81209,4272,6638,3812,4896,4038,6165,6956,5346,4738,5750,4823,4689,6325,3524,4221,2330,1532,1154,5605,40060,2445,3459,2390,2511,1773,2654,4156,2869,1910,2739,2238,2189,3014,1403,2306,883,632,489,2647
6,0500000US01055,"Etowah County, Alabama",102268,5649,5923,7428,5108,6416,6376,5910,5422,6512,6854,6729,6472,7475,6404,4954,3497,2904,2235,8535,49278,3013,2911,3890,2673,2789,3366,2966,2751,3159,3465,3141,3185,3310,3040,2279,1593,1212,535,3991
7,0500000US01069,"Houston County, Alabama",105882,6637,5847,7545,6623,5776,7228,6640,5985,7229,6698,6382,7868,6403,5485,5645,3502,2339,2050,8142,50666,3416,2982,3965,3377,2948,3432,3134,2631,3662,3171,3034,3796,2968,2518,2522,1503,842,765,4124
8,0500000US01073,"Jefferson County, Alabama",658573,42248,39554,43536,40545,40872,49439,46038,42775,41417,39800,38426,41062,44565,36728,28257,16772,14253,12286,57373,310898,21353,19640,22851,20084,20171,23885,21565,21124,18805,18772,18286,18589,20569,17127,11942,6967,5301,3867,28137
9,0500000US01077,"Lauderdale County, Alabama",92729,3962,3711,6862,6361,7566,5507,5326,6541,4056,5082,5927,5949,6655,6842,4421,3300,2977,1684,10176,44783,1982,1999,3349,3345,3875,2887,2391,3467,1838,2539,2868,2494,3434,2943,2090,1815,1085,382,5114
10,0500000US01081,"Lee County, Alabama",164542,8512,12662,7503,14040,20499,11776,10743,12375,10026,8670,9146,9312,8533,6088,6712,4389,1862,1694,28496,82405,5377,7183,3690,6325,10718,5984,4963,7559,4032,4248,4595,4193,4223,3428,2667,1813,931,476,13775
11,0500000US01083,"Limestone County, Alabama",98915,5936,5541,6356,7525,5116,6182,6104,5899,7201,7051,7109,6084,6531,4963,4781,2602,2640,1294,8067,48960,3042,2678,3222,2938,3103,3402,2758,3119,3755,4078,3346,3353,2863,2383,2239,1190,991,500,3816
12,0500000US01089,"Madison County, Alabama",372909,21860,20324,25665,23238,24686,26486,26194,27730,18326,23122,25082,26324,25982,17442,16252,9852,7475,6869,35057,181052,10651,11002,12022,11710,12640,13479,13201,14084,8849,10908,11908,12716,12556,8541,6969,3864,3059,2893,17721
13,0500000US01095,"Marshall County, Alabama",96774,6841,6324,6463,6706,5684,5977,6122,5151,6256,5863,6145,6023,6482,5241,4552,3148,2140,1656,7683,46375,2392,3024,3472,2749,3092,3075,3046,2481,3578,2885,2907,2988,3376,2369,2217,1706,587,431,3925
14,0500000US01097,"Mobile County, Alabama",413210,27444,25029,27817,26380,26087,30082,28433,21968,27322,24074,24986,27375,28204,22754,17722,11516,8828,7189,36415,196310,13469,11570,15031,13732,12769,15102,13180,10879,12329,11593,11111,12582,13260,11269,7616,4985,3497,2336,18197
15,0500000US01101,"Montgomery County, Alabama",226486,14404,14529,15487,15235,15521,16769,16135,12868,15785,13678,12646,13399,14424,12747,8473,7577,3611,3198,22175,106829,7524,6489,9095,7730,7322,8217,7973,6117,7148,6116,5919,5367,7061,5458,3910,3399,1073,911,10754
16,0500000US01103,"Morgan County, Alabama",119679,7355,6830,6869,8737,7426,6335,5424,7385,7951,8829,8463,7839,8560,6935,5116,4343,2848,2434,10235,58883,3595,3911,3732,4499,3552,3286,2778,3217,3695,4394,4650,4097,3971,2867,2369,2114,1263,893,5138
17,0500000US01115,"St. Clair County, Alabama",89512,5005,5633,5663,5727,4623,5865,6571,5641,5663,5506,6196,7380,5620,5789,3066,2261,2264,1039,6475,43256,2289,2169,3440,3050,1858,3439,3478,2717,2753,2599,3231,2761,3088,2640,1388,1068,568,720,2998
18,0500000US01117,"Shelby County, Alabama",217702,11688,13264,16206,14247,13076,12392,14895,14883,15036,14911,14243,15524,12099,11423,10614,5293,5172,2736,18232,105158,5672,6602,8542,6799,6438,6036,7056,7533,7559,6925,6843,7455,5828,5040,5272,2315,2018,1225,8883
19,0500000US01121,"Talladega County, Alabama",79978,4576,3639,5604,5725,4913,4814,4685,4405,5231,5547,4931,5232,6065,5253,3443,1864,3069,982,7442,39620,2672,1966,3356,2906,2276,2489,2797,2195,1955,2799,2322,2546,2759,1826,1960,684,1681,431,3354
20,0500000US01125,"Tuscaloosa County, Alabama",209355,12280,11986,11878,22258,19364,16860,13377,12368,12773,12675,11062,11714,11907,10087,7752,5841,2732,2441,33771,100902,5864,4738,7605,10228,10587,8578,6532,6445,5255,6053,5122,5266,6049,4510,3765,2546,889,870,16801
21,0500000US01127,"Walker County, Alabama",63521,3574,3530,4211,3901,3728,3909,3150,3910,3266,3919,4850,4445,5116,3448,3595,1858,1499,1612,4753,31486,2067,2031,2142,2115,1707,2090,1569,2082,1181,1896,2745,1831,2721,1672,1582,897,686,472,2301
22,0500000US02020,"Anchorage Municipality, Alaska",288000,19728,20902,18573,18225,20111,24773,24958,20403,17425,15731,18153,18509,17693,11008,10549,5677,3575,2007,28342,144557,8778,11758,8241,10358,11078,12139,12698,10030,9004,7928,9550,9682,8386,5624,4718,1827,1737,1021,15697
23,0500000US02090,"Fairbanks North Star Borough, Alaska",96849,6729,6983,6030,6432,9395,9147,7039,6270,6389,6022,4836,5212,5415,5093,2629,1857,786,585,12565,53163,3426,3722,3693,3933,6375,5311,3993,2818,3141,2891,2703,2235,2977,2906,1531,900,371,237,8372
24,0500000US02170,"Matanuska-Susitna Borough, Alaska",108317,7255,8622,8032,7550,6433,6948,7751,7413,6724,6881,6868,7429,6814,6430,2913,1817,1438,999,9305,56434,4034,4361,4298,3743,3690,3492,4050,4258,2925,3772,3601,3668,3771,3186,1491,1032,796,266,5142
25,0500000US04001,"Apache County, Arizona",71887,4558,5138,6089,5631,4216,4974,4342,3547,3606,3699,4587,4905,4992,3277,3833,2440,1111,942,6532,36435,2654,2349,3405,3023,2160,2466,2385,2018,1755,1814,2587,1793,2593,1478,1882,1208,406,459,3460
26,0500000US04003,"Cochise County, Arizona",125922,6855,7951,7437,7424,7822,8057,7410,6858,7330,6086,7038,7725,8990,7848,8478,5469,3753,3391,10486,64204,3494,4374,3553,3950,4207,4216,3977,4276,3232,3074,3545,4077,4169,4167,3998,2977,1786,1132,6010
27,0500000US04005,"Coconino County, Arizona",143476,6900,7749,8629,17156,18360,11399,8598,8635,6648,6842,7403,9092,7479,6050,5840,3677,2022,997,30789,71036,3368,4866,3851,8718,7544,6584,4569,4496,3099,3283,3874,4851,3338,2456,3055,1559,1078,447,13385
28,0500000US04013,"Maricopa County, Arizona",4485414,276119,283710,312364,299470,296675,340916,317766,291989,291825,285331,270572,271428,250782,213929,188385,131217,90539,72397,415899,2217116,140990,141728,161892,153212,151935,173671,161912,146461,146098,140695,133649,129358,121616,97145,87896,60980,39988,27890,213046
29,0500000US04015,"Mohave County, Arizona",212181,8997,9216,11202,10381,9174,10688,9421,11004,8277,11124,11732,13249,21889,20400,16768,14447,9187,5025,13365,106919,4597,4882,5520,4501,5010,5884,4947,5775,4382,5867,5934,6150,10883,10395,8138,7501,4698,1855,6756
30,0500000US04017,"Navajo County, Arizona",110924,7448,8115,9016,7021,5838,7421,5372,6162,6866,5910,6099,7727,7369,7093,5610,3558,2915,1384,8316,54994,3637,4112,4358,3644,3077,3782,2964,3314,3397,2914,2897,3306,3844,3381,2762,1740,1199,666,4515
31,0500000US04019,"Pima County, Arizona",1047279,57113,60599,61314,69026,88778,74791,61094,63235,57069,57172,55369,63631,65492,65430,54444,40864,28791,23067,121224,516110,29248,28270,33929,35211,45222,39349,32228,33248,26907,27988,27102,31436,29358,30969,24323,18450,13364,9508,61346
32,0500000US04021,"Pinal County, Arizona",462789,25490,28129,31894,28912,24346,30363,30355,32838,28148,26375,24550,29151,26572,30106,26411,21147,9602,8400,36198,241369,12898,12434,17937,15651,13904,17782,16965,17575,15691,14392,13257,14537,12576,14337,12002,10593,4255,4583,20381
33,0500000US04025,"Yavapai County, Arizona",235099,9221,10399,10645,12850,10043,10054,9663,9798,11167,12790,11523,16880,22936,23944,22781,15248,8116,7041,15991,115634,4981,5878,4909,7497,5894,4673,5285,4885,5244,6189,5770,8100,9777,11358,10745,7385,4013,3051,9351
34,0500000US04027,"Yuma County, Arizona",213787,15099,14298,15550,14941,16812,15489,14538,12397,10570,10560,11129,10460,11136,9885,9935,9924,6866,4198,23129,110189,7557,7491,7850,7424,10271,8713,7797,6839,5594,5058,5675,4680,5919,4568,4670,4793,3612,1678,13507
35,0500000US05007,"Benton County, Arkansas",279141,18276,23361,19079,19184,16038,20024,21099,20370,19954,17969,15828,16300,13474,13283,9098,7322,4441,4041,22680,138732,9770,12653,8872,10187,8032,10606,10055,9499,11211,8775,7867,8327,5972,6208,3873,3495,1834,1496,11587
36,0500000US05031,"Craighead County, Arkansas",110332,7211,7335,7525,7999,8449,9188,7219,8188,7498,6312,6984,6455,5088,4124,3960,2844,2606,1347,12383,53780,4143,3985,3455,3982,4751,5217,3179,3114,4195,3137,2997,3685,1761,2069,1591,879,1128,512,6488
37,0500000US05045,"Faulkner County, Arkansas",126007,6618,8039,9045,10126,15495,8521,7972,10136,6841,7223,6340,7615,5926,5752,4433,3474,1420,1031,20754,60876,3168,4301,4842,4600,7814,4017,4002,4920,3193,3551,3205,3790,2648,1968,2412,1680,432,333,10021
38,0500000US05051,"Garland County, Arkansas",99386,4956,5503,5138,6124,5100,5672,5319,5448,6391,5770,5839,6856,7471,6320,7002,4945,2907,2625,7282,47064,2764,2491,2907,3137,2910,2589,2190,2537,2867,2981,2652,2696,3510,3493,2784,2638,900,1018,4062
39,0500000US05069,"Jefferson County, Arkansas",66824,3974,4541,3457,3783,5350,4772,4138,3587,4105,3880,4126,4326,4771,3466,3699,2171,1288,1390,6583,32559,1243,3092,1371,1915,2485,2830,1907,2167,2084,1932,2011,1952,2358,1507,1807,1178,259,461,3010
40,0500000US05085,"Lonoke County, Arkansas",73309,4759,3932,6551,4893,3873,4932,5247,6122,4311,4747,4955,3986,4598,3628,2532,1790,1095,1358,5391,35307,2470,2032,3187,2537,1916,2494,2248,2478,2560,2255,2450,2250,1840,1662,1241,777,582,328,2856
41,0500000US05119,"Pulaski County, Arkansas",391911,25796,25263,24769,22648,24751,30036,27506,27262,23717,24094,22773,25147,24175,21681,16959,10039,5641,9654,32978,186858,13067,12071,13607,11298,12225,14784,13014,13682,10597,11390,10913,11362,11154,9471,8119,5003,2204,2897,16315
42,0500000US05125,"Saline County, Arkansas",122437,7203,7725,7922,8351,6506,7919,6984,7696,8381,8283,7258,6632,8979,8250,4953,4042,3068,2285,9376,59994,3826,4440,3423,3954,2616,4091,3583,3557,4596,4218,3777,3444,4298,4108,1894,2164,1293,712,3664
43,0500000US05131,"Sebastian County, Arkansas",127827,8522,7244,9279,9196,8207,8603,8469,7758,7762,7294,8092,6767,8965,6366,5936,3709,3261,2397,11776,61816,4455,2952,5513,5056,3967,3752,4152,3585,3434,4005,4343,3468,4352,2987,2354,1332,1519,590,6481
44,0500000US05143,"Washington County, Arkansas",239187,15819,16179,16604,19681,25244,18351,15268,15076,17564,14315,12000,14022,9906,8547,8930,4835,3811,3035,35778,119984,8119,8162,8971,10129,12966,9517,8074,7773,8046,7869,6007,6943,4459,4504,3411,2355,1856,823,18066
45,0500000US05145,"White County, Arkansas",78753,4561,4561,6245,6658,5282,4890,4876,5111,3610,4965,4803,5860,4116,3724,3933,3121,956,1481,9032,38769,2414,2459,3408,3242,2410,2514,2419,2582,1807,2295,2348,3791,1254,1730,1857,1272,412,555,4265
46,0500000US06001,"Alameda County, California",1671329,94363,91895,98489,94790,96685,134248,144544,133725,121955,113531,105319,105639,97869,75397,65143,39345,28761,29631,136124,823696,48598,47995,49668,47851,48149,67855,72710,66040,61982,56450,52743,52656,46508,34360,30052,16719,11807,11553,67832
47,0500000US06007,"Butte County, California",219186,11981,12587,12611,16231,21961,15603,13549,12787,12162,11424,11096,12396,14239,13176,11323,6963,4905,4192,30915,108389,6249,6242,6222,8108,11324,7899,7105,7050,6107,5515,5491,6278,6448,6707,4909,2985,1892,1858,15464
48,0500000US06013,"Contra Costa County, California",1153526,64211,72989,75277,73777,65085,72622,73877,78535,78268,78724,79234,82343,71690,56626,52738,32697,21277,23556,91955,563385,32960,36952,37982,37674,33036,36699,37032,39468,37167,38546,38844,39794,34654,26303,23955,14459,8705,9155,46763
49,0500000US06017,"El Dorado County, California",192843,9044,10084,12192,10339,9116,9310,10295,11575,11498,12766,11965,15658,16912,15025,10361,7692,4936,4075,12404,95507,4842,5364,5525,5294,4907,4805,5400,5672,5147,6841,5646,7006,8539,7564,5282,3220,3272,1181,6759
50,0500000US06019,"Fresno County, California",999101,75131,78050,83375,72993,68112,80000,74601,68345,61141,54320,53482,53801,50014,41781,32225,21329,13259,17142,96278,499209,38592,40142,42365,37125,34473,41250,38358,35261,30287,27569,26915,26332,23999,20559,14462,9855,5945,5720,48905
51,0500000US06023,"Humboldt County, California",135558,6806,7388,7661,9172,11433,9569,8850,10030,7377,8429,6519,7550,9748,8273,7370,4106,2097,3180,16845,66417,3280,3249,4431,4879,5466,4506,4341,5775,3728,4427,3087,3754,4409,3663,3521,1910,939,1052,8576
52,0500000US06025,"Imperial County, California",181215,14477,14589,14101,13778,12515,14347,13215,12823,9177,9369,10062,10083,8996,7436,5825,4442,3169,2811,17862,92926,7290,7871,6857,6891,6636,8362,7700,7904,3861,4281,5227,5302,4077,3273,2965,1909,1393,1127,9311
53,0500000US06029,"Kern County, California",900202,68101,71035,77892,67958,63260,74128,67097,63450,52398,51261,48180,47911,45871,34564,27974,17988,11096,10038,89126,460491,34167,37312,38533,34643,34419,39815,36029,35194,25885,26335,24623,23321,23664,17743,11324,8309,4977,4198,47906
54,0500000US06031,"Kings County, California",152940,12481,9273,13583,9811,12709,13471,12830,11845,9121,9361,7886,8322,6140,5276,4282,3623,1419,1507,16514,83977,6269,3856,7184,4780,7786,7816,7748,7054,5588,5959,4367,4458,3387,2808,2099,1701,558,559,9586
55,0500000US06033,"Lake County, California",64386,3594,3817,4114,4343,1332,3886,3825,3907,3727,3302,3818,4649,5706,4975,4110,3585,984,712,3768,31474,1531,2006,1863,2049,853,2280,2110,1320,2271,1523,2223,2826,1895,2211,1940,1658,501,414,1911
56,0500000US06037,"Los Angeles County, California",10039107,579247,566278,636508,616886,678574,842381,794403,710684,664950,669371,652017,622919,591134,462819,345599,241364,176568,187405,932944,4949825,296228,286814,330504,313015,341369,427974,407057,357533,334590,330626,322892,304188,282510,216253,153860,104768,72820,66824,469579
57,0500000US06039,"Madera County, California",157327,11359,12895,11660,11581,10440,10817,10522,9821,11097,8792,8209,9870,7417,8462,5024,3530,3599,2232,14795,76562,5739,5936,6471,5764,5168,5159,4741,4417,6058,4038,3936,4575,3669,4006,2547,1552,1683,1103,7208
58,0500000US06041,"Marin County, California",258826,11316,13357,16508,16765,12371,9699,11642,14455,14520,20226,19382,18462,20565,16444,17722,9698,8689,7005,18717,126643,5364,6622,8234,9388,5896,5516,6327,7319,7255,9502,9461,9073,9985,7089,8300,5359,3754,2199,9761
59,0500000US06045,"Mendocino County, California",86749,4883,4242,6370,5230,4463,4718,3712,6869,3930,4908,5549,4931,6643,5566,7463,3688,1829,1755,6869,42245,2213,1448,3976,2341,2673,1692,2186,3388,1641,2406,3317,2716,2929,2552,3820,2282,389,276,3883
60,0500000US06047,"Merced County, California",277680,21078,21182,24512,23411,20037,22387,18666,19573,17015,14928,15043,13120,15018,10204,8704,4437,4994,3371,29440,140344,10299,10954,12695,12228,10119,11946,10164,9625,8926,7248,7735,6854,6938,4545,4725,2194,2051,1098,15068
61,0500000US06053,"Monterey County, California",434061,30219,31147,33257,31737,29777,31544,29615,28707,29064,25668,24374,24879,23406,19767,16101,10093,6480,8226,42946,220206,15440,15781,16773,15298,15755,16983,15747,15529,15573,13466,12499,11929,11768,9568,7804,4703,2391,3199,21987
62,0500000US06055,"Napa County, California",137744,6537,6713,9335,8909,8584,8423,8702,8835,8052,8859,8688,10272,8809,8676,7306,4845,2774,3425,12155,68568,3607,3352,4775,4524,4031,4489,4506,4291,4256,4543,4248,4703,4880,4257,3320,2403,1115,1268,5792
63,0500000US06057,"Nevada County, California",99755,5100,4361,4396,4767,4123,4463,5681,6880,5003,5119,5344,7221,9571,9676,7324,4875,2389,3462,5916,48342,2682,2520,1712,2027,2090,2452,2641,3139,3016,2614,2504,3233,4828,4285,3705,2560,922,1412,2925
64,0500000US06059,"Orange County, California",3175692,185330,182730,200323,202060,204771,240309,217593,210437,200292,217568,219981,212301,196701,145403,128829,89593,58897,62574,285538,1568073,95525,90497,105440,103195,103630,123596,111527,108598,95588,106102,108117,107845,92485,69265,57713,40592,24386,23972,144518
65,0500000US06061,"Placer County, California",398329,21029,23864,27359,24813,19743,20340,22016,27068,26076,26597,26267,26939,27073,23035,22110,14930,9738,9332,28650,194974,10702,12524,13823,12381,10407,10351,11169,12568,13896,12700,13151,13679,12076,10933,10038,6409,4346,3821,14407
66,0500000US06065,"Riverside County, California",2470546,156039,163315,187643,177146,165486,177954,167427,165981,154817,152748,149757,147068,138950,108476,99843,71932,47244,38720,235474,1232033,80079,83333,96015,89830,84033,92116,85801,84663,75616,75959,75549,73855,67755,49528,48439,32585,21439,15438,119494
67,0500000US06067,"Sacramento County, California",1552058,97835,103686,101534,95870,94597,123241,121295,116393,94763,95510,93674,99153,90578,77326,55924,36824,26682,27173,130401,758955,49727,52229,52726,49372,48044,61517,61316,56817,47839,46567,45669,47418,42937,35737,24058,17152,10375,9455,66861
68,0500000US06071,"San Bernardino County, California",2180085,151731,155183,167305,155930,159148,175945,160358,149060,134686,134146,128288,131001,116492,94329,66647,42851,29976,27009,219659,1086226,78027,80228,84682,80644,82572,90579,81592,73090,68952,65958,63403,63940,55095,45386,30251,19818,11997,10012,114335
69,0500000US06073,"San Diego County, California",3338330,203166,192269,204065,206457,244901,280451,268667,237766,214869,205465,199849,204383,191550,156638,125237,83518,59048,60031,336060,1680316,104102,98004,104635,107857,135189,148062,139831,121430,109943,102210,99308,95631,97752,74085,57259,37698,24347,22973,183972
70,0500000US06075,"San Francisco County, California",881549,39088,31759,30575,30872,47976,99454,104607,83143,58784,58593,54384,51698,49152,43227,36320,23754,17734,20429,62024,447416,18833,15869,15953,14096,23049,51790,54292,45531,30622,31041,29661,28434,24157,21234,17158,10067,8463,7166,29152
71,0500000US06077,"San Joaquin County, California",762148,51928,52861,63897,57590,51160,55245,51483,49170,52072,46570,44865,44951,40946,31234,27256,17620,10859,12441,73677,380845,26684,27265,32681,30555,26218,28449,25856,25576,25715,23096,22640,22643,19679,14314,12842,7756,4170,4706,38626
72,0500000US06079,"San Luis Obispo County, California",283111,12605,11121,16894,20539,30769,16825,14954,17943,14137,14801,15062,18450,19387,20055,15259,11366,6834,6110,42827,141980,6029,5550,8938,8655,18151,8770,7697,10752,6103,7696,7842,8613,9335,10247,6567,5383,3240,2412,22905
73,0500000US06081,"San Mateo County, California",766573,41937,42613,43712,41131,41200,55535,58783,59552,51519,52587,50113,54228,47027,38451,32008,22745,17265,16167,55801,378576,21630,22845,21177,20817,21347,29483,30625,30114,25444,26167,24757,26554,21990,18708,13971,10003,6714,6230,28815
74,0500000US06083,"Santa Barbara County, California",446499,27438,25352,29734,38523,47118,31946,27900,26094,24560,23503,23711,25932,24358,20102,18796,11433,7886,12113,69881,223859,14240,13094,14979,18784,24429,16244,14921,13620,12664,11732,12629,12912,11597,9596,9160,5411,3361,4486,35563
75,0500000US06085,"Santa Clara County, California",1927852,111246,107848,125837,116015,116225,158090,157024,145997,132961,133140,126693,120379,109572,83487,65088,48463,34943,34844,161254,976303,57015,53446,66402,58947,60958,86504,83980,76961,66382,67097,64159,58916,56447,39696,29751,22260,13702,13680,84020
76,0500000US06087,"Santa Cruz County, California",273213,13596,15316,13635,23504,26041,17378,15787,16578,15221,16400,16088,16810,18776,17532,14817,7425,4530,3779,40243,135458,6815,8446,6450,11706,13125,9327,7822,8065,7974,8441,8074,7836,9182,9224,6494,3471,1829,1177,19997
77,0500000US06089,"Shasta County, California",180080,10374,11575,9891,10370,10366,11380,11616,12089,8867,9328,10660,13229,12340,11422,11456,6659,3795,4663,13758,89171,5687,6069,4946,5304,5624,5981,5761,6438,4065,4349,5304,6691,5628,5275,5392,3046,1648,1963,7553
78,0500000US06095,"Solano County, California",447643,26732,25777,29999,26099,28329,32896,32542,30187,27595,26757,28210,30013,29893,22894,21547,11142,7860,9171,38051,222048,13739,12403,16077,13520,14940,17222,16343,16515,12873,13426,14194,14365,14189,11170,9481,5210,3541,2840,20166
79,0500000US06097,"Sonoma County, California",494336,23773,24922,28962,29913,27642,30736,30799,30756,30797,30475,32531,35466,35462,32608,30010,18987,9322,11175,39735,240513,11780,13657,13975,14269,13718,16349,15637,15782,15301,15282,16459,18586,14714,15190,13022,8506,4041,4245,19192
80,0500000US06099,"Stanislaus County, California",550660,39398,39025,44113,41035,37510,40485,38289,34216,36167,32299,31278,33296,29954,23479,19205,13358,9754,7799,53308,271489,19635,18184,23860,21232,20096,20953,19117,14870,20088,15449,15549,16207,13968,10754,8786,6670,2987,3084,28277
81,0500000US06101,"Sutter County, California",96971,6493,7432,6878,6761,6416,6925,5969,5453,6269,5740,5847,4492,7174,4658,3490,2935,1951,2088,9110,48884,3291,4217,3117,3991,3577,3369,2879,3168,3196,2512,3009,2054,3711,2523,1449,954,964,903,5024
82,0500000US06103,"Tehama County, California",65084,3084,3350,6143,4965,1791,3264,4832,4811,4288,3000,3619,2697,5987,4767,2773,2827,1812,1074,3906,32691,1402,1937,3700,2414,1394,1481,2639,2185,1765,2150,1332,1299,2513,2141,1627,1693,878,141,2614
83,0500000US06107,"Tulare County, California",466195,37421,39144,42365,36970,32838,35471,31239,31020,27992,25405,25753,23533,23263,17533,14428,10628,4913,6279,46486,232817,19736,20170,21067,19234,16387,18479,15604,17087,12953,12599,12620,12102,10297,8127,7113,4575,1854,2813,23572
84,0500000US06111,"Ventura County, California",846006,47323,46665,61801,57549,55414,58674,54635,50735,54131,54003,55964,58672,53817,41766,36775,23435,16889,17758,78461,417932,24115,24504,31032,28778,28274,29932,28752,25591,27001,26554,27387,29267,25711,18774,17748,10662,7712,6138,39974
85,0500000US06113,"Yolo County, California",220500,11308,12786,12483,21178,31497,16227,13719,14663,12774,11257,11155,11744,11214,9445,8154,4424,3444,3028,44853,107020,5791,5820,6922,9845,15146,8401,7052,7854,6188,5371,5111,5791,5147,4003,3928,1715,1905,1030,21272
86,0500000US06115,"Yuba County, California",78668,6448,7991,4564,4467,4523,7728,5402,5417,3759,3996,4420,4157,5521,3255,3222,2132,958,708,6314,39862,3097,3586,2621,2863,2160,4201,2425,3150,1694,1919,2368,2374,2571,1351,1871,895,209,507,3444
87,0500000US08001,"Adams County, Colorado",517421,35590,40078,36410,35864,32548,42399,43256,42211,34250,33266,29588,29559,26778,20435,14682,9527,4692,6288,45363,263655,18524,21452,18948,18484,17599,21290,22815,21749,17661,17484,14683,13499,14603,9436,6993,4517,1709,2209,24104
88,0500000US08005,"Arapahoe County, Colorado",656590,40212,40789,44944,39991,39119,52462,52012,48548,46582,44144,39836,40887,38695,31752,23947,13735,8908,10027,52627,325508,19366,20167,23806,20633,19920,27249,26675,24869,23369,21957,19692,19583,18967,15275,10497,6738,3259,3486,27032
89,0500000US08013,"Boulder County, Colorado",326196,14054,16224,19310,25823,33039,25172,21197,21665,19081,22177,19051,21725,20132,14660,13856,8531,5790,4709,46943,163679,6852,8279,9762,13104,17757,13567,11429,10915,9595,11256,9155,10225,10461,8019,5678,3778,1855,1992,24779
90,0500000US08014,"Broomfield County, Colorado",70465,3586,4065,4767,4378,4126,5878,4857,4891,5514,5384,4734,4128,4482,2548,3400,1912,1000,815,5380,35581,1656,2009,2595,2520,2154,3247,2442,2424,3116,2499,2343,2321,1969,1250,1477,969,300,290,2637
91,0500000US08031,"Denver County, Colorado",727211,42211,35524,40571,35055,43307,87388,84754,67220,50496,44928,38508,34545,35952,29143,23831,11738,9710,12330,58044,364631,21439,17209,21435,17665,20856,44188,44040,33529,27367,23665,20284,17609,17098,13322,11047,5115,4568,4195,28315
92,0500000US08035,"Douglas County, Colorado",351154,20034,21591,29224,26842,18138,18752,20549,24368,27536,29529,26156,23743,20501,14348,14161,7625,3715,4342,27202,175573,10533,10914,15378,13841,9249,9343,10352,12664,13416,14720,13004,11846,10231,6756,6389,3468,1630,1839,13955
93,0500000US08041,"El Paso County, Colorado",720403,46842,49799,46136,48109,58204,61057,55428,49007,43576,42363,39996,42300,42258,33487,24970,16627,10995,9249,77821,364305,23922,23436,25375,25390,32924,33370,28576,25813,21245,21302,19596,21315,19007,15154,12070,7588,4506,3716,44012
94,0500000US08059,"Jefferson County, Colorado",582881,29293,29921,33336,33217,31208,42261,46027,44151,38082,36912,36951,40987,41446,34707,26146,17193,9242,11801,43778,291077,15118,14678,17949,16929,16505,22336,24079,22236,19924,18978,17832,19442,20383,16383,12436,6962,4481,4426,23101
95,0500000US08069,"Larimer County, Colorado",356899,17447,16932,22549,24808,36974,29212,23817,24081,20620,20227,18539,22188,21676,21396,14340,10786,5795,5512,49663,179484,9083,10292,10262,13223,18151,15746,12087,12205,10287,11158,9221,10918,10010,9983,7430,4806,2430,2192,24534
96,0500000US08077,"Mesa County, Colorado",154210,8462,8475,10225,10479,9221,9580,9599,11278,8616,7793,7913,9097,12350,11500,7278,4301,3463,4580,14127,75242,3867,4199,5479,5312,4832,4770,4681,5833,4272,4158,3680,4238,5978,5195,3466,2001,1385,1896,7132
97,0500000US08101,"Pueblo County, Colorado",168424,9248,10247,11021,11347,10183,11037,10940,10509,10264,9825,9783,10568,11773,9387,9023,6184,3871,3214,14633,82793,4837,5009,5796,5707,5244,5665,5507,4781,5545,4769,4950,4998,5566,4404,4476,2415,2069,1055,7523
