,GEO_ID,NAME,unemp_rate,med_hh_inc,mean_hh_inc
106,0500000US10001,"Kent County, Delaware",4.5,57608.0,73873.0
107,0500000US10003,"New Castle County, Delaware",5.9,66647.0,91438.0
108,0500000US10005,"Sussex County, Delaware",4.4,61985.0,84402.0
109,0500000US11001,"District of Columbia, District of Columbia",6.6,82372.0,121095.0
110,0500000US12001,"Alachua County, Florida",4.7,44676.0,66234.0
111,0500000US12005,"Bay County, Florida",5.6,52415.0,68688.0
112,0500000US12009,"Brevard County, Florida",4.2,52540.0,73082.0
113,0500000US12011,"Broward County, Florida",5.9,56842.0,82449.0
114,0500000US12015,"Charlotte County, Florida",4.8,52070.0,66009.0
115,0500000US12017,"Citrus County, Florida",5.2,43548.0,55172.0
116,0500000US12019,"Clay County, Florida",6.0,65247.0,82306.0
117,0500000US12021,"Collier County, Florida",3.7,66048.0,103133.0
118,0500000US12023,"Columbia County, Florida",9.0,40811.0,56092.0
119,0500000US12031,"Duval County, Florida",6.1,52062.0,72894.0
120,0500000US12033,"Escambia County, Florida",5.5,48631.0,64246.0
121,0500000US12035,"Flagler County, Florida",4.5,49652.0,62637.0
122,0500000US12053,"Hernando County, Florida",7.6,44892.0,58638.0
123,0500000US12055,"Highlands County, Florida",9.2,35543.0,50430.0
124,0500000US12057,"Hillsborough County, Florida",5.1,54731.0,79084.0
125,0500000US12061,"Indian River County, Florida",6.3,49177.0,82567.0
126,0500000US12069,"Lake County, Florida",6.3,51383.0,65443.0
127,0500000US12071,"Lee County, Florida",5.2,53928.0,77931.0
128,0500000US12073,"Leon County, Florida",7.7,51642.0,75108.0
129,0500000US12081,"Manatee County, Florida",5.0,55268.0,76958.0
130,0500000US12083,"Marion County, Florida",8.3,43910.0,60694.0
131,0500000US12085,"Martin County, Florida",6.3,54681.0,97743.0
132,0500000US12086,"Miami-Dade County, Florida",5.9,49930.0,73762.0
133,0500000US12087,"Monroe County, Florida",3.6,65747.0,100467.0
134,0500000US12089,"Nassau County, Florida",3.3,71489.0,91812.0
135,0500000US12091,"Okaloosa County, Florida",5.5,61866.0,80915.0
136,0500000US12095,"Orange County, Florida",4.9,54107.0,79866.0
137,0500000US12097,"Osceola County, Florida",5.5,49762.0,63320.0
138,0500000US12099,"Palm Beach County, Florida",5.9,60057.0,93146.0
139,0500000US12101,"Pasco County, Florida",5.3,51347.0,68680.0
140,0500000US12103,"Pinellas County, Florida",5.4,51512.0,74485.0
141,0500000US12105,"Polk County, Florida",5.3,48475.0,64787.0
142,0500000US12107,"Putnam County, Florida",8.9,33790.0,45434.0
143,0500000US12109,"St. Johns County, Florida",5.2,73836.0,102604.0
144,0500000US12111,"St. Lucie County, Florida",4.9,50062.0,65458.0
145,0500000US12113,"Santa Rosa County, Florida",5.2,66059.0,78141.0
146,0500000US12115,"Sarasota County, Florida",4.6,58400.0,86904.0
147,0500000US12117,"Seminole County, Florida",4.2,64049.0,87078.0
148,0500000US12119,"Sumter County, Florida",0.0,54057.0,68865.0
149,0500000US12127,"Volusia County, Florida",4.6,46901.0,63835.0
150,0500000US12131,"Walton County, Florida",4.5,51620.0,72156.0
151,0500000US13013,"Barrow County, Georgia",2.9,59994.0,68643.0
152,0500000US13015,"Bartow County, Georgia",3.2,54218.0,72742.0
153,0500000US13021,"Bibb County, Georgia",7.1,37444.0,61934.0
154,0500000US13031,"Bulloch County, Georgia",8.9,42138.0,59163.0
155,0500000US13045,"Carroll County, Georgia",5.0,50100.0,65987.0
156,0500000US13047,"Catoosa County, Georgia",0.0,53231.0,69517.0
157,0500000US13051,"Chatham County, Georgia",6.6,55352.0,77300.0
158,0500000US13057,"Cherokee County, Georgia",4.0,76368.0,95248.0
159,0500000US13059,"Clarke County, Georgia",6.3,39825.0,60909.0
160,0500000US13063,"Clayton County, Georgia",6.5,45172.0,55991.0
161,0500000US13067,"Cobb County, Georgia",4.7,75654.0,100846.0
162,0500000US13073,"Columbia County, Georgia",2.7,74164.0,92116.0
163,0500000US13077,"Coweta County, Georgia",4.5,72787.0,88829.0
164,0500000US13089,"DeKalb County, Georgia",6.5,61827.0,88119.0
165,0500000US13095,"Dougherty County, Georgia",13.2,38712.0,52320.0
166,0500000US13097,"Douglas County, Georgia",4.6,61094.0,71273.0
167,0500000US13113,"Fayette County, Georgia",5.3,84742.0,105116.0
168,0500000US13115,"Floyd County, Georgia",5.7,45854.0,62691.0
169,0500000US13117,"Forsyth County, Georgia",3.2,102084.0,122693.0
170,0500000US13121,"Fulton County, Georgia",5.9,65037.0,108434.0
171,0500000US13127,"Glynn County, Georgia",0.0,50998.0,80082.0
172,0500000US13135,"Gwinnett County, Georgia",4.2,68914.0,89726.0
173,0500000US13139,"Hall County, Georgia",2.9,61977.0,89711.0
174,0500000US13151,"Henry County, Georgia",6.2,67018.0,81309.0
175,0500000US13153,"Houston County, Georgia",6.9,58525.0,74731.0
176,0500000US13157,"Jackson County, Georgia",4.1,66557.0,87968.0
177,0500000US13185,"Lowndes County, Georgia",4.7,41156.0,55196.0
178,0500000US13215,"Muscogee County, Georgia",10.8,42107.0,64410.0
179,0500000US13217,"Newton County, Georgia",5.7,57337.0,73179.0
180,0500000US13223,"Paulding County, Georgia",3.4,66482.0,77476.0
181,0500000US13245,"Richmond County, Georgia",11.2,37324.0,54286.0
182,0500000US13247,"Rockdale County, Georgia",7.3,62429.0,78278.0
183,0500000US13255,"Spalding County, Georgia",0.0,47027.0,63689.0
184,0500000US13285,"Troup County, Georgia",5.5,38977.0,54688.0
185,0500000US13295,"Walker County, Georgia",7.9,45410.0,62633.0
186,0500000US13297,"Walton County, Georgia",6.0,54867.0,69723.0
187,0500000US13313,"Whitfield County, Georgia",6.3,40717.0,59761.0
188,0500000US15001,"Hawaii County, Hawaii",5.5,57545.0,75842.0
189,0500000US15003,"Honolulu County, Hawaii",3.9,81284.0,103713.0
190,0500000US15007,"Kauai County, Hawaii",3.7,83860.0,89431.0
191,0500000US15009,"Maui County, Hawaii",4.4,80241.0,101611.0
192,0500000US16001,"Ada County, Idaho",3.1,60858.0,84425.0
193,0500000US16005,"Bannock County, Idaho",4.4,51612.0,66834.0
194,0500000US16019,"Bonneville County, Idaho",3.2,53478.0,68129.0
195,0500000US16027,"Canyon County, Idaho",5.6,47324.0,61381.0
196,0500000US16055,"Kootenai County, Idaho",5.2,57219.0,75775.0
197,0500000US16083,"Twin Falls County, Idaho",3.1,51589.0,63153.0
198,0500000US17001,"Adams County, Illinois",4.4,48679.0,70711.0
199,0500000US17019,"Champaign County, Illinois",6.2,50281.0,73138.0
200,0500000US17031,"Cook County, Illinois",7.1,61405.0,90072.0
201,0500000US17037,"DeKalb County, Illinois",6.0,59942.0,74981.0
202,0500000US17043,"DuPage County, Illinois",4.0,89521.0,116575.0
203,0500000US17089,"Kane County, Illinois",5.5,75628.0,99356.0
204,0500000US17091,"Kankakee County, Illinois",6.3,58539.0,72518.0
205,0500000US17093,"Kendall County, Illinois",5.0,91250.0,109698.0
206,0500000US17097,"Lake County, Illinois",5.5,85895.0,121919.0
207,0500000US17099,"LaSalle County, Illinois",6.8,56896.0,75129.0
208,0500000US17111,"McHenry County, Illinois",4.1,86348.0,103882.0
209,0500000US17113,"McLean County, Illinois",2.8,68274.0,86291.0
210,0500000US17115,"Macon County, Illinois",9.7,51970.0,69125.0
211,0500000US17119,"Madison County, Illinois",5.7,57890.0,72904.0
212,0500000US17143,"Peoria County, Illinois",8.9,53843.0,76232.0
213,0500000US17161,"Rock Island County, Illinois",6.3,51711.0,67381.0
214,0500000US17163,"St. Clair County, Illinois",6.1,51670.0,69690.0
215,0500000US17167,"Sangamon County, Illinois",5.6,61542.0,80636.0
216,0500000US17179,"Tazewell County, Illinois",5.4,60306.0,82060.0
217,0500000US17183,"Vermilion County, Illinois",6.1,42345.0,57732.0
218,0500000US17197,"Will County, Illinois",4.7,82196.0,99668.0
219,0500000US17199,"Williamson County, Illinois",6.8,50408.0,63568.0
220,0500000US17201,"Winnebago County, Illinois",9.8,53337.0,69603.0
221,0500000US18003,"Allen County, Indiana",5.2,52484.0,67378.0
222,0500000US18005,"Bartholomew County, Indiana",3.4,61533.0,78611.0
223,0500000US18011,"Boone County, Indiana",0.0,81785.0,120429.0
224,0500000US18019,"Clark County, Indiana",4.5,52036.0,66060.0
225,0500000US18035,"Delaware County, Indiana",5.7,41255.0,64890.0
226,0500000US18039,"Elkhart County, Indiana",4.0,58960.0,73704.0
227,0500000US18043,"Floyd County, Indiana",3.9,60690.0,79760.0
228,0500000US18053,"Grant County, Indiana",6.1,44768.0,56051.0
229,0500000US18057,"Hamilton County, Indiana",2.8,93604.0,126775.0
230,0500000US18059,"Hancock County, Indiana",0.0,70473.0,80586.0
231,0500000US18063,"Hendricks County, Indiana",3.4,70991.0,93279.0
232,0500000US18067,"Howard County, Indiana",3.7,49346.0,61216.0
233,0500000US18081,"Johnson County, Indiana",3.2,70339.0,87535.0
234,0500000US18085,"Kosciusko County, Indiana",4.2,63463.0,75990.0
235,0500000US18089,"Lake County, Indiana",7.2,54981.0,68949.0
236,0500000US18091,"LaPorte County, Indiana",6.2,50736.0,62150.0
237,0500000US18095,"Madison County, Indiana",6.1,43060.0,57042.0
238,0500000US18097,"Marion County, Indiana",6.3,47344.0,66007.0
239,0500000US18105,"Monroe County, Indiana",5.9,48713.0,68142.0
240,0500000US18109,"Morgan County, Indiana",3.6,60946.0,69364.0
241,0500000US18127,"Porter County, Indiana",4.1,65747.0,81165.0
242,0500000US18141,"St. Joseph County, Indiana",4.1,52106.0,70470.0
243,0500000US18157,"Tippecanoe County, Indiana",3.7,52183.0,70364.0
244,0500000US18163,"Vanderburgh County, Indiana",4.2,46681.0,67452.0
245,0500000US18167,"Vigo County, Indiana",6.6,41125.0,56308.0
246,0500000US18177,"Wayne County, Indiana",3.1,45017.0,65093.0
247,0500000US19013,"Black Hawk County, Iowa",5.2,49779.0,67110.0
248,0500000US19049,"Dallas County, Iowa",2.6,88561.0,111897.0
249,0500000US19061,"Dubuque County, Iowa",3.6,61497.0,82496.0
250,0500000US19103,"Johnson County, Iowa",3.1,61011.0,80120.0
251,0500000US19113,"Linn County, Iowa",3.9,63149.0,78447.0
252,0500000US19153,"Polk County, Iowa",3.3,65995.0,86580.0
253,0500000US19155,"Pottawattamie County, Iowa",4.2,58633.0,72670.0
254,0500000US19163,"Scott County, Iowa",4.0,58129.0,79297.0
255,0500000US19169,"Story County, Iowa",2.6,60351.0,78596.0
256,0500000US19193,"Woodbury County, Iowa",4.8,55273.0,68109.0
257,0500000US20015,"Butler County, Kansas",4.2,64149.0,76826.0
258,0500000US20045,"Douglas County, Kansas",3.9,55646.0,75162.0
259,0500000US20091,"Johnson County, Kansas",2.9,82855.0,111955.0
260,0500000US20103,"Leavenworth County, Kansas",5.6,70920.0,81483.0
261,0500000US20161,"Riley County, Kansas",2.9,50067.0,69751.0
262,0500000US20173,"Sedgwick County, Kansas",5.8,53923.0,70753.0
263,0500000US20177,"Shawnee County, Kansas",4.3,57095.0,68787.0
264,0500000US20209,"Wyandotte County, Kansas",6.9,46310.0,57902.0
265,0500000US21015,"Boone County, Kentucky",4.1,78415.0,92815.0
266,0500000US21029,"Bullitt County, Kentucky",4.1,62319.0,74255.0
267,0500000US21037,"Campbell County, Kentucky",3.3,61379.0,83867.0
268,0500000US21047,"Christian County, Kentucky",4.6,43940.0,57341.0
269,0500000US21059,"Daviess County, Kentucky",3.9,49507.0,71623.0
270,0500000US21067,"Fayette County, Kentucky",5.0,56137.0,80323.0
271,0500000US21093,"Hardin County, Kentucky",4.5,51167.0,73428.0
272,0500000US21111,"Jefferson County, Kentucky",5.6,55044.0,76231.0
273,0500000US21117,"Kenton County, Kentucky",4.4,58595.0,79023.0
274,0500000US21145,"McCracken County, Kentucky",4.6,49436.0,67726.0
275,0500000US21151,"Madison County, Kentucky",5.8,50893.0,66680.0
276,0500000US21185,"Oldham County, Kentucky",2.6,96576.0,124071.0
277,0500000US21227,"Warren County, Kentucky",4.3,48962.0,73753.0
278,0500000US22005,"Ascension Parish, Louisiana",6.8,70561.0,83116.0
279,0500000US22015,"Bossier Parish, Louisiana",6.0,49038.0,63582.0
280,0500000US22017,"Caddo Parish, Louisiana",7.9,36165.0,58586.0
281,0500000US22019,"Calcasieu Parish, Louisiana",5.5,52319.0,71501.0
282,0500000US22033,"East Baton Rouge Parish, Louisiana",6.7,55326.0,78132.0
283,0500000US22045,"Iberia Parish, Louisiana",13.5,40019.0,52861.0
284,0500000US22051,"Jefferson Parish, Louisiana",5.1,51494.0,70603.0
285,0500000US22055,"Lafayette Parish, Louisiana",5.2,52265.0,73581.0
286,0500000US22057,"Lafourche Parish, Louisiana",4.3,52283.0,69827.0
287,0500000US22063,"Livingston Parish, Louisiana",5.3,60471.0,71671.0
288,0500000US22071,"Orleans Parish, Louisiana",6.9,36999.0,64136.0
289,0500000US22073,"Ouachita Parish, Louisiana",4.0,40161.0,62093.0
290,0500000US22079,"Rapides Parish, Louisiana",7.7,41646.0,59088.0
291,0500000US22097,"St. Landry Parish, Louisiana",5.9,34462.0,48948.0
292,0500000US22103,"St. Tammany Parish, Louisiana",4.5,67396.0,87761.0
293,0500000US22105,"Tangipahoa Parish, Louisiana",7.3,44861.0,59624.0
294,0500000US22109,"Terrebonne Parish, Louisiana",8.9,42857.0,59293.0
295,0500000US23001,"Androscoggin County, Maine",5.2,48286.0,62221.0
296,0500000US23003,"Aroostook County, Maine",4.0,43015.0,57471.0
297,0500000US23005,"Cumberland County, Maine",3.9,71975.0,90071.0
298,0500000US23011,"Kennebec County, Maine",5.3,53073.0,67774.0
299,0500000US23019,"Penobscot County, Maine",3.8,50349.0,65926.0
300,0500000US23031,"York County, Maine",3.9,66391.0,87570.0
301,0500000US24001,"Allegany County, Maryland",8.1,42019.0,55345.0
302,0500000US24003,"Anne Arundel County, Maryland",4.5,97085.0,116192.0
303,0500000US24005,"Baltimore County, Maryland",5.3,73805.0,98704.0
304,0500000US24009,"Calvert County, Maryland",2.9,100590.0,122742.0
305,0500000US24013,"Carroll County, Maryland",3.9,93676.0,111764.0
306,0500000US24015,"Cecil County, Maryland",7.2,74912.0,91524.0
307,0500000US24017,"Charles County, Maryland",3.2,97986.0,110250.0
308,0500000US24021,"Frederick County, Maryland",4.7,92495.0,108811.0
309,0500000US24025,"Harford County, Maryland",4.7,80476.0,100754.0
310,0500000US24027,"Howard County, Maryland",3.3,111473.0,139444.0
311,0500000US24031,"Montgomery County, Maryland",4.5,103235.0,141677.0
312,0500000US24033,"Prince George's County, Maryland",5.9,81240.0,99417.0
313,0500000US24037,"St. Mary's County, Maryland",4.2,81495.0,102679.0
314,0500000US24043,"Washington County, Maryland",5.5,60385.0,77143.0
315,0500000US24045,"Wicomico County, Maryland",9.4,54080.0,70960.0
316,0500000US24510,"Baltimore city, Maryland",7.6,47131.0,69676.0
317,0500000US25001,"Barnstable County, Massachusetts",3.5,71235.0,94013.0
318,0500000US25003,"Berkshire County, Massachusetts",4.1,57054.0,78821.0
319,0500000US25005,"Bristol County, Massachusetts",4.7,67842.0,89690.0
320,0500000US25009,"Essex County, Massachusetts",4.0,75480.0,102521.0
321,0500000US25011,"Franklin County, Massachusetts",4.9,58824.0,77451.0
322,0500000US25013,"Hampden County, Massachusetts",6.5,51726.0,73897.0
323,0500000US25015,"Hampshire County, Massachusetts",4.4,67989.0,87510.0
324,0500000US25017,"Middlesex County, Massachusetts",3.9,98555.0,130185.0
325,0500000US25021,"Norfolk County, Massachusetts",4.2,100829.0,134893.0
326,0500000US25023,"Plymouth County, Massachusetts",4.4,86910.0,111212.0
327,0500000US25025,"Suffolk County, Massachusetts",6.3,66459.0,97542.0
328,0500000US25027,"Worcester County, Massachusetts",4.5,70402.0,93332.0
329,0500000US26005,"Allegan County, Michigan",2.9,62853.0,75676.0
330,0500000US26017,"Bay County, Michigan",8.0,44770.0,59156.0
331,0500000US26021,"Berrien County, Michigan",5.8,48629.0,67006.0
332,0500000US26025,"Calhoun County, Michigan",8.0,45386.0,61253.0
333,0500000US26037,"Clinton County, Michigan",2.5,62175.0,82870.0
334,0500000US26045,"Eaton County, Michigan",5.7,64522.0,78385.0
335,0500000US26049,"Genesee County, Michigan",10.3,46298.0,63052.0
336,0500000US26055,"Grand Traverse County, Michigan",6.6,60601.0,78320.0
337,0500000US26065,"Ingham County, Michigan",6.6,50896.0,69785.0
338,0500000US26073,"Isabella County, Michigan",7.8,44100.0,59829.0
339,0500000US26075,"Jackson County, Michigan",4.5,50258.0,70530.0
340,0500000US26077,"Kalamazoo County, Michigan",4.8,56025.0,79706.0
341,0500000US26081,"Kent County, Michigan",4.0,61125.0,79961.0
342,0500000US26087,"Lapeer County, Michigan",4.4,55866.0,70533.0
343,0500000US26091,"Lenawee County, Michigan",4.5,56515.0,66649.0
344,0500000US26093,"Livingston County, Michigan",3.0,80733.0,99644.0
345,0500000US26099,"Macomb County, Michigan",5.5,60380.0,76792.0
346,0500000US26103,"Marquette County, Michigan",4.6,49008.0,64332.0
347,0500000US26111,"Midland County, Michigan",5.6,61624.0,88348.0
348,0500000US26115,"Monroe County, Michigan",4.7,59290.0,74748.0
349,0500000US26121,"Muskegon County, Michigan",6.9,49229.0,65219.0
350,0500000US26125,"Oakland County, Michigan",4.1,77475.0,106630.0
351,0500000US26139,"Ottawa County, Michigan",3.3,68543.0,84259.0
352,0500000US26145,"Saginaw County, Michigan",7.3,45331.0,62214.0
353,0500000US26147,"St. Clair County, Michigan",5.6,57362.0,74213.0
354,0500000US26155,"Shiawassee County, Michigan",3.6,53361.0,65455.0
355,0500000US26159,"Van Buren County, Michigan",5.0,52971.0,67165.0
356,0500000US26161,"Washtenaw County, Michigan",3.6,70286.0,97065.0
357,0500000US26163,"Wayne County, Michigan",9.3,45135.0,64912.0
358,0500000US27003,"Anoka County, Minnesota",3.0,79169.0,94425.0
359,0500000US27013,"Blue Earth County, Minnesota",3.9,56716.0,75534.0
360,0500000US27019,"Carver County, Minnesota",1.9,101271.0,127074.0
361,0500000US27037,"Dakota County, Minnesota",4.0,80832.0,102714.0
362,0500000US27053,"Hennepin County, Minnesota",3.7,74592.0,106391.0
363,0500000US27109,"Olmsted County, Minnesota",2.8,77270.0,98220.0
364,0500000US27123,"Ramsey County, Minnesota",4.4,61962.0,85297.0
365,0500000US27131,"Rice County, Minnesota",3.1,64014.0,77416.0
366,0500000US27137,"St. Louis County, Minnesota",5.2,52890.0,68629.0
367,0500000US27139,"Scott County, Minnesota",2.8,98538.0,115133.0
368,0500000US27141,"Sherburne County, Minnesota",2.1,87756.0,102799.0
369,0500000US27145,"Stearns County, Minnesota",4.6,63271.0,79662.0
370,0500000US27163,"Washington County, Minnesota",2.6,91866.0,119339.0
371,0500000US27171,"Wright County, Minnesota",3.9,79931.0,96541.0
372,0500000US28033,"DeSoto County, Mississippi",3.6,66440.0,81929.0
373,0500000US28035,"Forrest County, Mississippi",8.1,42389.0,50391.0
374,0500000US28047,"Harrison County, Mississippi",11.1,47365.0,59544.0
375,0500000US28049,"Hinds County, Mississippi",9.5,45658.0,60318.0
376,0500000US28059,"Jackson County, Mississippi",7.3,48284.0,65968.0
377,0500000US28067,"Jones County, Mississippi",4.6,39310.0,52350.0
378,0500000US28075,"Lauderdale County, Mississippi",3.2,46983.0,71447.0
379,0500000US28081,"Lee County, Mississippi",3.8,55886.0,71317.0
380,0500000US28089,"Madison County, Mississippi",3.9,68336.0,95933.0
381,0500000US28121,"Rankin County, Mississippi",3.7,66054.0,78309.0
382,0500000US29019,"Boone County, Missouri",4.8,51340.0,71990.0
383,0500000US29021,"Buchanan County, Missouri",5.4,46052.0,62070.0
384,0500000US29031,"Cape Girardeau County, Missouri",4.9,51140.0,61871.0
385,0500000US29037,"Cass County, Missouri",4.2,64595.0,80194.0
386,0500000US29043,"Christian County, Missouri",2.1,59161.0,73702.0
387,0500000US29047,"Clay County, Missouri",4.4,66938.0,87877.0
388,0500000US29051,"Cole County, Missouri",3.1,52609.0,74010.0
389,0500000US29071,"Franklin County, Missouri",5.0,55290.0,69252.0
390,0500000US29077,"Greene County, Missouri",3.7,45117.0,62748.0
391,0500000US29095,"Jackson County, Missouri",4.5,52552.0,71983.0
392,0500000US29097,"Jasper County, Missouri",5.6,47981.0,56717.0
393,0500000US29099,"Jefferson County, Missouri",5.0,62228.0,74875.0
394,0500000US29165,"Platte County, Missouri",2.5,74646.0,95178.0
395,0500000US29183,"St. Charles County, Missouri",2.6,81594.0,98603.0
