,GEO_ID,NAME,afr_amer,amer_ind,asian,latino,white
33,0500000US04025,"Yavapai County, Arizona",2020,4526,2543,34642,213375
34,0500000US04027,"Yuma County, Arizona",3244,2900,2388,138130,195251
35,0500000US05007,"Benton County, Arkansas",4371,4314,10818,47630,252194
36,0500000US05031,"Craighead County, Arkansas",18031,188,1527,5793,89942
37,0500000US05045,"Faulkner County, Arkansas",15337,194,1401,5276,106573
38,0500000US05051,"Garland County, Arkansas",8275,849,951,5900,88627
39,0500000US05069,"Jefferson County, Arkansas",0,0,0,1130,26800
40,0500000US05085,"Lonoke County, Arkansas",0,0,0,3350,67476
41,0500000US05119,"Pulaski County, Arkansas",147026,1365,8522,24494,226687
42,0500000US05125,"Saline County, Arkansas",9375,246,1747,6292,109546
43,0500000US05131,"Sebastian County, Arkansas",8891,1031,5647,18863,100222
44,0500000US05143,"Washington County, Arkansas",9389,2251,6116,40999,195540
45,0500000US05145,"White County, Arkansas",4524,768,0,3501,72265
46,0500000US06001,"Alameda County, California",178246,12648,520313,373055,736916
47,0500000US06007,"Butte County, California",3984,2333,10365,37731,188751
48,0500000US06013,"Contra Costa County, California",101590,5863,205366,300420,661817
49,0500000US06017,"El Dorado County, California",1644,2540,10114,25378,173397
50,0500000US06019,"Fresno County, California",47391,13588,104859,537180,670293
51,0500000US06023,"Humboldt County, California",2059,7073,3525,16354,116614
52,0500000US06025,"Imperial County, California",3979,3791,2589,154088,128508
53,0500000US06029,"Kern County, California",46432,8906,42066,491545,673309
54,0500000US06031,"Kings County, California",8635,2804,5104,84514,120992
55,0500000US06033,"Lake County, California",1247,2540,499,14171,53552
56,0500000US06037,"Los Angeles County, California",811176,81491,1474713,4881970,5556733
57,0500000US06039,"Madera County, California",4138,1810,3838,92484,110164
58,0500000US06041,"Marin County, California",7058,1534,16663,42160,213740
59,0500000US06045,"Mendocino County, California",823,4610,1954,22379,76247
60,0500000US06047,"Merced County, California",9337,2821,20581,169442,147960
61,0500000US06053,"Monterey County, California",12231,2057,26860,257721,210746
62,0500000US06055,"Napa County, California",3314,815,11552,47661,106160
63,0500000US06057,"Nevada County, California",310,487,1243,9731,96974
64,0500000US06059,"Orange County, California",55517,12961,672223,1081091,1998271
65,0500000US06061,"Placer County, California",7771,2238,32784,57381,347796
66,0500000US06065,"Riverside County, California",163542,20934,172785,1236032,1567945
67,0500000US06067,"Sacramento County, California",148840,11004,250836,366764,962560
68,0500000US06071,"San Bernardino County, California",181122,17061,160336,1186808,1443800
69,0500000US06073,"San Diego County, California",164475,23116,404836,1140033,2525619
70,0500000US06075,"San Francisco County, California",48225,3568,307649,134309,439851
71,0500000US06077,"San Joaquin County, California",52493,4831,123090,320334,509689
72,0500000US06079,"San Luis Obispo County, California",5107,3475,11041,64860,250741
73,0500000US06081,"San Mateo County, California",17625,3330,230398,183978,414371
74,0500000US06083,"Santa Barbara County, California",9809,5079,25843,205536,357404
75,0500000US06085,"Santa Clara County, California",49308,8607,726712,482298,956219
76,0500000US06087,"Santa Cruz County, California",4743,1460,14422,92921,222855
77,0500000US06089,"Shasta County, California",1878,4027,6316,18936,162805
78,0500000US06095,"Solano County, California",61052,2450,69555,122103,269933
79,0500000US06097,"Sonoma County, California",7410,4392,20748,134954,387175
80,0500000US06099,"Stanislaus County, California",16542,4230,32487,262068,461445
81,0500000US06101,"Sutter County, California",1793,906,15955,30906,72642
82,0500000US06103,"Tehama County, California",224,472,1166,16776,59186
83,0500000US06107,"Tulare County, California",6811,7103,16248,305824,333358
84,0500000US06111,"Ventura County, California",15510,5745,63728,365835,713415
85,0500000US06113,"Yolo County, California",6192,2204,32179,70392,166907
86,0500000US06115,"Yuba County, California",2677,494,4235,22925,68298
87,0500000US08001,"Adams County, Colorado",18728,4884,20608,211139,436046
88,0500000US08005,"Arapahoe County, Colorado",73012,5086,41348,129681,493538
89,0500000US08013,"Boulder County, Colorado",3897,1000,16360,45579,299615
90,0500000US08014,"Broomfield County, Colorado",1019,300,5048,8964,62683
91,0500000US08031,"Denver County, Colorado",62853,4596,26532,212983,588114
92,0500000US08035,"Douglas County, Colorado",6114,1679,18465,32066,318152
93,0500000US08041,"El Paso County, Colorado",45784,6960,20001,127746,613986
94,0500000US08059,"Jefferson County, Colorado",6943,4885,15706,90862,543396
95,0500000US08069,"Larimer County, Colorado",3423,3996,7187,42526,334928
96,0500000US08077,"Mesa County, Colorado",836,1144,1634,22846,149317
97,0500000US08101,"Pueblo County, Colorado",4327,6434,1435,72728,144062
98,0500000US08123,"Weld County, Colorado",4242,3074,4719,97348,296087
99,0500000US09001,"Fairfield County, Connecticut",114682,984,50380,193772,705741
100,0500000US09003,"Hartford County, Connecticut",120195,3150,51618,167274,645286
101,0500000US09005,"Litchfield County, Connecticut",2863,336,4049,12799,170373
102,0500000US09007,"Middlesex County, Connecticut",10074,392,5148,10652,143165
103,0500000US09009,"New Haven County, Connecticut",122987,1570,34348,163616,639821
104,0500000US09011,"New London County, Connecticut",17205,2383,11608,29443,223186
105,0500000US09013,"Tolland County, Connecticut",5462,103,7552,8861,135348
106,0500000US09015,"Windham County, Connecticut",3277,134,1690,14537,109219
107,0500000US10001,"Kent County, Delaware",46829,1801,2977,13410,125933
108,0500000US10003,"New Castle County, Delaware",143765,1780,30276,58200,366446
109,0500000US10005,"Sussex County, Delaware",28824,772,3339,21780,193717
110,0500000US11001,"District of Columbia, District of Columbia",320704,1886,28722,79477,318457
111,0500000US12001,"Alachua County, Florida",51376,711,15637,28221,194783
112,0500000US12005,"Bay County, Florida",17297,342,4001,11637,147124
113,0500000US12009,"Brevard County, Florida",53058,1596,15018,65612,517144
114,0500000US12011,"Broward County, Florida",562835,4803,73124,606982,1238269
115,0500000US12015,"Charlotte County, Florida",10244,834,2523,14591,170784
116,0500000US12017,"Citrus County, Florida",5014,548,2561,9166,139741
117,0500000US12019,"Clay County, Florida",26746,461,6353,22855,177012
118,0500000US12021,"Collier County, Florida",26105,322,6029,109937,346135
119,0500000US12023,"Columbia County, Florida",13130,149,1288,4837,56146
120,0500000US12031,"Duval County, Florida",285600,3571,45052,100736,590386
121,0500000US12033,"Escambia County, Florida",70833,841,7999,18894,230638
122,0500000US12035,"Flagler County, Florida",10232,360,3523,12507,97295
123,0500000US12053,"Hernando County, Florida",11013,371,1931,28776,176472
124,0500000US12055,"Highlands County, Florida",11765,54,1649,22409,89366
125,0500000US12057,"Hillsborough County, Florida",255003,2528,60593,436896,1070823
126,0500000US12061,"Indian River County, Florida",15496,171,1688,20383,140052
127,0500000US12069,"Lake County, Florida",39377,1047,7842,61388,306343
128,0500000US12071,"Lee County, Florida",66440,1432,12761,173497,655668
129,0500000US12073,"Leon County, Florida",92373,548,11072,19613,185673
130,0500000US12081,"Manatee County, Florida",36200,569,8590,68094,350264
131,0500000US12083,"Marion County, Florida",48342,1486,4194,51636,306589
132,0500000US12085,"Martin County, Florida",7813,672,2398,22844,147053
133,0500000US12086,"Miami-Dade County, Florida",456189,4788,42480,1886364,2097997
134,0500000US12087,"Monroe County, Florida",6291,82,1319,18800,64384
135,0500000US12089,"Nassau County, Florida",5674,416,564,4164,79871
136,0500000US12091,"Okaloosa County, Florida",17644,1017,6656,20532,176090
137,0500000US12095,"Orange County, Florida",296070,4334,75180,455295,927606
138,0500000US12097,"Osceola County, Florida",45340,692,10167,209796,278114
139,0500000US12099,"Palm Beach County, Florida",284114,5574,41879,349584,1116307
140,0500000US12101,"Pasco County, Florida",33988,1456,14880,91616,493460
141,0500000US12103,"Pinellas County, Florida",98811,2496,33833,99408,825062
142,0500000US12105,"Polk County, Florida",110868,3032,13001,178402,556479
143,0500000US12107,"Putnam County, Florida",12245,485,547,7597,60697
144,0500000US12109,"St. Johns County, Florida",15216,964,6379,19759,238959
145,0500000US12111,"St. Lucie County, Florida",64013,1009,6945,65310,246923
146,0500000US12113,"Santa Rosa County, Florida",11268,518,4445,10858,164555
147,0500000US12115,"Sarasota County, Florida",18428,878,7194,41469,402925
148,0500000US12117,"Seminole County, Florida",59469,2021,22594,105947,348619
149,0500000US12119,"Sumter County, Florida",8298,1444,1546,7854,119976
150,0500000US12127,"Volusia County, Florida",58899,946,10431,82949,448158
151,0500000US12131,"Walton County, Florida",2908,731,0,4794,68195
152,0500000US13013,"Barrow County, Georgia",10094,143,3227,10137,67208
153,0500000US13015,"Bartow County, Georgia",11529,21,571,9867,92943
154,0500000US13021,"Bibb County, Georgia",83244,0,3412,5348,63183
155,0500000US13031,"Bulloch County, Georgia",22620,217,965,3376,54761
156,0500000US13045,"Carroll County, Georgia",24670,581,1254,8629,89277
157,0500000US13047,"Catoosa County, Georgia",0,0,0,1852,64581
158,0500000US13051,"Chatham County, Georgia",118414,993,7984,19336,153648
159,0500000US13057,"Cherokee County, Georgia",19696,2545,4634,28607,225774
160,0500000US13059,"Clarke County, Georgia",36161,28,5434,14117,84205
161,0500000US13063,"Clayton County, Georgia",203719,103,14986,39195,57203
162,0500000US13067,"Cobb County, Georgia",213192,3323,41478,101121,443612
163,0500000US13073,"Columbia County, Georgia",26183,0,4693,11127,122298
164,0500000US13077,"Coweta County, Georgia",27661,148,3526,10850,116100
165,0500000US13089,"DeKalb County, Georgia",409327,11330,47162,64757,270121
166,0500000US13095,"Dougherty County, Georgia",0,0,0,2688,22678
167,0500000US13097,"Douglas County, Georgia",70313,163,2444,14981,68739
168,0500000US13113,"Fayette County, Georgia",28099,0,4796,8563,77387
169,0500000US13115,"Floyd County, Georgia",12954,0,722,11416,79380
170,0500000US13117,"Forsyth County, Georgia",9585,2330,35925,23606,187896
171,0500000US13121,"Fulton County, Georgia",472625,2068,76786,76773,487430
172,0500000US13127,"Glynn County, Georgia",23597,539,672,5830,57473
173,0500000US13135,"Gwinnett County, Georgia",266298,4271,113593,203623,457629
174,0500000US13139,"Hall County, Georgia",13567,198,3757,59460,180183
175,0500000US13151,"Henry County, Georgia",112316,92,7704,16983,111383
176,0500000US13153,"Houston County, Georgia",49550,1437,6101,10357,96900
177,0500000US13157,"Jackson County, Georgia",5157,0,1405,6153,63817
178,0500000US13185,"Lowndes County, Georgia",44053,1076,1339,7015,67167
179,0500000US13215,"Muscogee County, Georgia",91340,940,5734,15087,89046
180,0500000US13217,"Newton County, Georgia",0,0,0,6802,56781
181,0500000US13223,"Paulding County, Georgia",31020,349,2404,11906,133318
182,0500000US13245,"Richmond County, Georgia",114219,255,3628,10260,78068
183,0500000US13247,"Rockdale County, Georgia",50986,136,1901,9519,34947
184,0500000US13255,"Spalding County, Georgia",0,0,0,3320,42575
185,0500000US13285,"Troup County, Georgia",25464,213,1781,2609,40817
186,0500000US13295,"Walker County, Georgia",4227,42,607,1223,64616
187,0500000US13297,"Walton County, Georgia",17174,142,1793,4654,74238
188,0500000US13313,"Whitfield County, Georgia",3641,414,1597,38014,96348
189,0500000US15001,"Hawaii County, Hawaii",826,1628,47011,25999,112352
190,0500000US15003,"Honolulu County, Hawaii",25241,3090,428277,97281,354676
191,0500000US15007,"Kauai County, Hawaii",137,191,21926,8213,35475
192,0500000US15009,"Maui County, Hawaii",719,1220,50627,19366,79928
193,0500000US16001,"Ada County, Idaho",6795,3848,11196,41045,451129
194,0500000US16005,"Bannock County, Idaho",729,2237,1826,7838,81180
195,0500000US16019,"Bonneville County, Idaho",374,611,1866,15940,112165
196,0500000US16027,"Canyon County, Idaho",1063,1567,2428,58947,191869
197,0500000US16055,"Kootenai County, Idaho",340,1411,1971,8187,161200
198,0500000US16083,"Twin Falls County, Idaho",0,0,0,14845,82825
199,0500000US17001,"Adams County, Illinois",0,0,0,1161,61927
200,0500000US17019,"Champaign County, Illinois",28368,341,22675,13117,156065
201,0500000US17031,"Cook County, Illinois",1189794,16797,395599,1319283,3039286
202,0500000US17037,"DeKalb County, Illinois",7845,138,1958,12222,88941
203,0500000US17043,"DuPage County, Illinois",45020,439,112874,134510,729610
204,0500000US17089,"Kane County, Illinois",30388,2644,21614,172361,409611
205,0500000US17091,"Kankakee County, Illinois",17177,152,709,11916,90432
206,0500000US17093,"Kendall County, Illinois",10485,209,3238,25862,108353
207,0500000US17097,"Lake County, Illinois",47300,2373,55381,156272,537331
208,0500000US17099,"LaSalle County, Illinois",3359,0,875,11141,100950
209,0500000US17111,"McHenry County, Illinois",4523,387,8788,42737,290765
210,0500000US17113,"McLean County, Illinois",14048,141,8574,8862,147874
211,0500000US17115,"Macon County, Illinois",18749,65,1209,2489,83488
212,0500000US17119,"Madison County, Illinois",21887,709,3490,9035,234938
213,0500000US17143,"Peoria County, Illinois",32993,81,7740,9057,134608
214,0500000US17161,"Rock Island County, Illinois",15044,860,3082,18753,116184
215,0500000US17163,"St. Clair County, Illinois",76052,790,3278,11216,176908
216,0500000US17167,"Sangamon County, Illinois",25391,122,3902,4727,163901
217,0500000US17179,"Tazewell County, Illinois",1433,45,1375,3237,128464
218,0500000US17183,"Vermilion County, Illinois",10939,201,611,3982,63452
219,0500000US17197,"Will County, Illinois",79657,1872,40123,125375,528707
220,0500000US17199,"Williamson County, Illinois",3004,162,1189,1123,61983
221,0500000US17201,"Winnebago County, Illinois",39076,522,7714,38180,229443
222,0500000US18003,"Allen County, Indiana",42717,1316,17143,29356,307515
223,0500000US18005,"Bartholomew County, Indiana",794,0,7136,6019,73459
224,0500000US18011,"Boone County, Indiana",0,0,0,2157,63237
225,0500000US18019,"Clark County, Indiana",8933,330,1577,6704,106872
226,0500000US18035,"Delaware County, Indiana",7186,114,1504,3004,105116
227,0500000US18039,"Elkhart County, Indiana",12665,261,2540,34580,176872
228,0500000US18043,"Floyd County, Indiana",3711,192,412,2765,73995
229,0500000US18053,"Grant County, Indiana",4315,73,736,2898,59484
230,0500000US18057,"Hamilton County, Indiana",14768,529,22574,14447,296990
231,0500000US18059,"Hancock County, Indiana",0,0,0,2032,75224
232,0500000US18063,"Hendricks County, Indiana",12133,254,5902,7324,149159
233,0500000US18067,"Howard County, Indiana",0,0,0,1338,72532
234,0500000US18081,"Johnson County, Indiana",3655,0,6277,5938,144724
235,0500000US18085,"Kosciusko County, Indiana",1174,905,1178,6482,74832
236,0500000US18089,"Lake County, Indiana",114497,2022,7771,95254,318621
237,0500000US18091,"LaPorte County, Indiana",12032,318,737,7581,95139
238,0500000US18095,"Madison County, Indiana",10864,328,678,5648,116253
239,0500000US18097,"Marion County, Indiana",276376,3224,36356,105062,616933
240,0500000US18105,"Monroe County, Indiana",4950,234,10784,5274,131770
241,0500000US18109,"Morgan County, Indiana",0,0,0,967,69253
242,0500000US18127,"Porter County, Indiana",7268,357,2494,17718,158406
243,0500000US18141,"St. Joseph County, Indiana",34920,1275,7243,24812,219773
244,0500000US18157,"Tippecanoe County, Indiana",11376,602,15892,17063,162144
245,0500000US18163,"Vanderburgh County, Indiana",17588,55,2824,5155,156912
246,0500000US18167,"Vigo County, Indiana",7669,175,1808,3006,96193
247,0500000US18177,"Wayne County, Indiana",2978,1329,1004,2130,60091
248,0500000US19013,"Black Hawk County, Iowa",12952,108,2636,6023,114032
249,0500000US19049,"Dallas County, Iowa",2699,0,4686,5847,85062
250,0500000US19061,"Dubuque County, Iowa",3823,174,992,2560,90642
251,0500000US19103,"Johnson County, Iowa",10895,427,9073,8711,127384
252,0500000US19113,"Linn County, Iowa",12869,952,5685,7674,204937
253,0500000US19153,"Polk County, Iowa",38150,1852,23959,42477,420521
254,0500000US19155,"Pottawattamie County, Iowa",1961,477,1199,7392,88903
255,0500000US19163,"Scott County, Iowa",13359,796,5315,12027,152231
256,0500000US19169,"Story County, Iowa",3084,409,6628,3581,85086
257,0500000US19193,"Woodbury County, Iowa",3993,2002,2760,17918,92561
258,0500000US20015,"Butler County, Kansas",2395,298,1265,3443,62675
259,0500000US20045,"Douglas County, Kansas",4299,2274,6936,7946,107359
260,0500000US20091,"Johnson County, Kansas",28957,1003,31389,47723,528790
261,0500000US20103,"Leavenworth County, Kansas",7093,867,1102,5940,70525
262,0500000US20161,"Riley County, Kansas",2535,1466,3501,6272,64888
263,0500000US20173,"Sedgwick County, Kansas",44165,4395,22311,77640,425883
264,0500000US20177,"Shawnee County, Kansas",16522,1434,2180,22671,148363
265,0500000US20209,"Wyandotte County, Kansas",36575,901,8747,49366,99691
266,0500000US21015,"Boone County, Kentucky",2618,0,3807,5861,124775
267,0500000US21029,"Bullitt County, Kentucky",0,0,0,1872,78707
268,0500000US21037,"Campbell County, Kentucky",2384,71,819,2023,89173
269,0500000US21047,"Christian County, Kentucky",15715,351,1231,5731,50901
270,0500000US21059,"Daviess County, Kentucky",2509,296,4736,3352,92519
271,0500000US21067,"Fayette County, Kentucky",47878,708,13446,23960,250868
272,0500000US21093,"Hardin County, Kentucky",13506,4,3063,6491,92538
273,0500000US21111,"Jefferson County, Kentucky",171781,1302,22829,45355,563204
274,0500000US21117,"Kenton County, Kentucky",6710,205,2219,5737,155573
275,0500000US21145,"McCracken County, Kentucky",5307,724,727,1780,58317
276,0500000US21151,"Madison County, Kentucky",3616,470,527,2468,86597
277,0500000US21185,"Oldham County, Kentucky",3474,0,1133,2688,62095
278,0500000US21227,"Warren County, Kentucky",11640,509,5895,7469,112111
279,0500000US22005,"Ascension Parish, Louisiana",0,0,0,7543,90908
280,0500000US22015,"Bossier Parish, Louisiana",29422,831,2756,8760,92822
281,0500000US22017,"Caddo Parish, Louisiana",119896,879,2944,6887,114703
282,0500000US22019,"Calcasieu Parish, Louisiana",51058,133,3176,8351,146697
283,0500000US22033,"East Baton Rouge Parish, Louisiana",207515,664,14095,19381,208213
284,0500000US22045,"Iberia Parish, Louisiana",22861,74,1745,3005,42878
285,0500000US22051,"Jefferson Parish, Louisiana",117383,2290,19571,64526,279978
286,0500000US22055,"Lafayette Parish, Louisiana",65388,908,4521,11264,171435
287,0500000US22057,"Lafourche Parish, Louisiana",13911,1937,550,4268,80786
288,0500000US22063,"Livingston Parish, Louisiana",0,0,0,5719,127677
289,0500000US22071,"Orleans Parish, Louisiana",229418,1349,11049,21483,138827
290,0500000US22073,"Ouachita Parish, Louisiana",57876,273,1127,3438,89576
291,0500000US22079,"Rapides Parish, Louisiana",41183,283,1663,4194,85105
292,0500000US22097,"St. Landry Parish, Louisiana",0,0,0,1940,46902
293,0500000US22103,"St. Tammany Parish, Louisiana",34215,2282,3616,15316,217730
294,0500000US22105,"Tangipahoa Parish, Louisiana",0,0,0,5942,93291
295,0500000US22109,"Terrebonne Parish, Louisiana",21372,5533,1218,5666,80642
296,0500000US23001,"Androscoggin County, Maine",3755,8,1039,2100,102231
297,0500000US23003,"Aroostook County, Maine",651,1452,333,906,64461
298,0500000US23005,"Cumberland County, Maine",10161,1027,6590,6367,275863
299,0500000US23011,"Kennebec County, Maine",1802,132,574,2056,119350
300,0500000US23019,"Penobscot County, Maine",1313,2101,1708,2236,145489
301,0500000US23031,"York County, Maine",2374,1376,2314,3830,200265
302,0500000US24001,"Allegany County, Maryland",5642,124,815,705,63643
303,0500000US24003,"Anne Arundel County, Maryland",101926,1312,21617,48798,441210
304,0500000US24005,"Baltimore County, Maryland",248401,2305,50514,48074,500839
305,0500000US24009,"Calvert County, Maryland",11807,208,1448,4069,78650
306,0500000US24013,"Carroll County, Maryland",6294,456,3332,6508,157139
307,0500000US24015,"Cecil County, Maryland",7715,0,1859,4820,92354
308,0500000US24017,"Charles County, Maryland",82621,182,5467,10211,71949
309,0500000US24021,"Frederick County, Maryland",27065,963,12349,27367,215450
310,0500000US24025,"Harford County, Maryland",36306,165,7299,12215,207642
311,0500000US24027,"Howard County, Maryland",64061,1609,60235,23882,193388
312,0500000US24031,"Montgomery County, Maryland",200076,4413,157335,210773,573448
313,0500000US24033,"Prince George's County, Maryland",561709,3262,37198,177727,162314
314,0500000US24037,"St. Mary's County, Maryland",17644,102,2390,6342,91386
315,0500000US24043,"Washington County, Maryland",18086,109,3125,8709,127233
316,0500000US24045,"Wicomico County, Maryland",26744,785,3333,5743,69961
317,0500000US24510,"Baltimore city, Maryland",371243,2206,15776,33652,190100
318,0500000US25001,"Barnstable County, Massachusetts",6639,1590,2294,7235,199172
319,0500000US25003,"Berkshire County, Massachusetts",3863,173,2121,6423,115616
320,0500000US25005,"Bristol County, Massachusetts",28293,1814,13244,48567,487493
321,0500000US25009,"Essex County, Massachusetts",35703,1863,28130,175535,625889
322,0500000US25011,"Franklin County, Massachusetts",912,63,1030,2947,66890
323,0500000US25013,"Hampden County, Massachusetts",41626,976,11951,122812,387606
324,0500000US25015,"Hampshire County, Massachusetts",3331,196,9022,9430,145150
325,0500000US25017,"Middlesex County, Massachusetts",87408,4257,199515,134172,1261000
326,0500000US25021,"Norfolk County, Massachusetts",51241,1540,83177,35096,557150
327,0500000US25023,"Plymouth County, Massachusetts",59873,1168,8497,21739,437848
328,0500000US25025,"Suffolk County, Massachusetts",178818,1814,71580,187460,500248
329,0500000US25027,"Worcester County, Massachusetts",42274,2304,42327,101093,717027
330,0500000US26005,"Allegan County, Michigan",1825,554,372,8879,114366
331,0500000US26017,"Bay County, Michigan",1778,204,406,5680,100185
332,0500000US26021,"Berrien County, Michigan",22252,876,2557,8829,125640
333,0500000US26025,"Calhoun County, Michigan",14238,812,3765,7345,113924
334,0500000US26037,"Clinton County, Michigan",1786,114,1167,3677,75264
335,0500000US26045,"Eaton County, Michigan",8178,939,2591,6247,98305
336,0500000US26049,"Genesee County, Michigan",81575,2048,3919,14490,314366
337,0500000US26055,"Grand Traverse County, Michigan",853,531,538,2759,90914
338,0500000US26065,"Ingham County, Michigan",36629,2002,20590,23381,229981
339,0500000US26073,"Isabella County, Michigan",2098,2292,1275,2889,63887
340,0500000US26075,"Jackson County, Michigan",10910,488,1583,5775,144629
341,0500000US26077,"Kalamazoo County, Michigan",31139,521,6344,13823,224034
342,0500000US26081,"Kent County, Michigan",60661,1631,19244,71239,552090
343,0500000US26087,"Lapeer County, Michigan",1264,165,625,4130,84680
344,0500000US26091,"Lenawee County, Michigan",1889,336,361,8049,95419
345,0500000US26093,"Livingston County, Michigan",888,569,2191,4897,187947
346,0500000US26099,"Macomb County, Michigan",102177,3137,38878,24084,722056
347,0500000US26103,"Marquette County, Michigan",1074,491,433,1052,64437
348,0500000US26111,"Midland County, Michigan",1125,413,1964,2434,78831
349,0500000US26115,"Monroe County, Michigan",3215,618,595,5641,145456
350,0500000US26121,"Muskegon County, Michigan",23136,1513,772,10078,146490
351,0500000US26125,"Oakland County, Michigan",170588,3368,101642,54538,970297
352,0500000US26139,"Ottawa County, Michigan",5010,879,8595,29729,266068
353,0500000US26145,"Saginaw County, Michigan",35251,752,2517,16517,149807
354,0500000US26147,"St. Clair County, Michigan",4789,246,962,5580,151785
355,0500000US26155,"Shiawassee County, Michigan",0,0,0,2102,66427
356,0500000US26159,"Van Buren County, Michigan",2493,172,513,8831,69987
357,0500000US26161,"Washtenaw County, Michigan",44448,1564,33018,18075,285279
358,0500000US26163,"Wayne County, Michigan",674108,7182,61182,107451,963110
359,0500000US27003,"Anoka County, Minnesota",25635,2103,17982,17369,304217
360,0500000US27013,"Blue Earth County, Minnesota",3281,185,1683,2664,62089
361,0500000US27019,"Carver County, Minnesota",345,258,4958,4573,98522
362,0500000US27035,"Crow Wing County, Minnesota",634,668,356,1001,63069
363,0500000US27037,"Dakota County, Minnesota",31116,1432,22343,32425,359388
364,0500000US27053,"Hennepin County, Minnesota",165711,8044,92825,88473,955147
365,0500000US27109,"Olmsted County, Minnesota",9797,363,10027,8219,136073
366,0500000US27123,"Ramsey County, Minnesota",68554,2639,82800,41349,384521
367,0500000US27131,"Rice County, Minnesota",2986,842,1450,5689,59202
368,0500000US27137,"St. Louis County, Minnesota",3517,4018,2065,3612,187681
369,0500000US27139,"Scott County, Minnesota",7320,434,7793,7884,129973
370,0500000US27141,"Sherburne County, Minnesota",3087,615,833,2691,90965
371,0500000US27145,"Stearns County, Minnesota",11539,323,2837,5737,143982
372,0500000US27163,"Washington County, Minnesota",11888,475,17099,11702,229684
373,0500000US27171,"Wright County, Minnesota",2281,454,1497,4325,131375
374,0500000US28033,"DeSoto County, Mississippi",55988,275,3175,9415,122966
375,0500000US28035,"Forrest County, Mississippi",0,0,0,2224,45303
376,0500000US28047,"Harrison County, Mississippi",52737,244,4901,11600,148497
377,0500000US28049,"Hinds County, Mississippi",168989,1038,1824,3613,59144
378,0500000US28059,"Jackson County, Mississippi",29785,1078,3541,9810,106418
379,0500000US28067,"Jones County, Mississippi",0,0,0,3196,47224
380,0500000US28075,"Lauderdale County, Mississippi",32775,31,442,1693,40583
381,0500000US28081,"Lee County, Mississippi",0,0,0,2334,56369
382,0500000US28089,"Madison County, Mississippi",40228,0,2979,3334,62306
383,0500000US28121,"Rankin County, Mississippi",33741,181,1933,4381,117670
384,0500000US29019,"Boone County, Missouri",14589,592,8794,6387,154430
385,0500000US29021,"Buchanan County, Missouri",4578,673,1141,5991,78610
386,0500000US29031,"Cape Girardeau County, Missouri",6205,0,1286,1947,70779
387,0500000US29037,"Cass County, Missouri",0,0,0,4841,97574
388,0500000US29043,"Christian County, Missouri",0,0,0,2762,86877
389,0500000US29047,"Clay County, Missouri",14676,927,5037,17661,221496
390,0500000US29051,"Cole County, Missouri",9562,129,1218,2252,65518
391,0500000US29071,"Franklin County, Missouri",1035,304,73,1936,101895
392,0500000US29077,"Greene County, Missouri",10275,1308,6657,11576,271269
393,0500000US29095,"Jackson County, Missouri",161954,2283,13066,64986,492634
