,GEO_ID,NAME,afr_amer,amer_ind,asian,latino,white
57,0500000US06039,"Madera County, California",5417,1510,3619,91939,96479
58,0500000US06041,"Marin County, California",6312,275,16431,41846,218665
59,0500000US06045,"Mendocino County, California",294,3434,2190,22445,76467
60,0500000US06047,"Merced County, California",9118,2300,20204,165438,164495
61,0500000US06053,"Monterey County, California",11753,6540,25748,257572,218580
62,0500000US06055,"Napa County, California",2237,1011,12249,48101,111438
63,0500000US06057,"Nevada County, California",534,345,1249,9644,95203
64,0500000US06059,"Orange County, California",59872,13213,666421,1088251,2037825
65,0500000US06061,"Placer County, California",6738,2028,30817,56026,339820
66,0500000US06065,"Riverside County, California",160065,17330,163182,1214445,1572247
67,0500000US06067,"Sacramento County, California",152261,11548,248351,361318,970226
68,0500000US06071,"San Bernardino County, California",178755,19292,157436,1171925,1410943
69,0500000US06073,"San Diego County, California",171408,20446,401745,1135348,2525178
70,0500000US06075,"San Francisco County, California",45886,2308,302795,134664,449105
71,0500000US06077,"San Joaquin County, California",54996,4560,120792,315571,511462
72,0500000US06079,"San Luis Obispo County, California",5123,1731,10265,64774,258246
73,0500000US06081,"San Mateo County, California",16374,3089,226445,187110,427169
74,0500000US06083,"Santa Barbara County, California",9371,6202,24922,204686,367122
75,0500000US06085,"Santa Clara County, California",49486,8791,721307,490505,942586
76,0500000US06087,"Santa Cruz County, California",2874,954,13521,93439,212757
77,0500000US06089,"Shasta County, California",2080,4384,5654,18560,160377
78,0500000US06095,"Solano County, California",59795,2524,70209,119970,263761
79,0500000US06097,"Sonoma County, California",8049,5039,21637,135779,391092
80,0500000US06099,"Stanislaus County, California",16865,5011,28148,258334,453797
81,0500000US06101,"Sutter County, California",2001,888,13831,30526,71990
82,0500000US06107,"Tulare County, California",8947,4550,17675,303657,345894
83,0500000US06111,"Ventura County, California",14696,5106,64523,366098,720716
84,0500000US06113,"Yolo County, California",6684,925,31615,70262,172252
85,0500000US06115,"Yuba County, California",2132,1513,5721,22428,64633
86,0500000US08001,"Adams County, Colorado",16804,5317,18457,207046,444940
87,0500000US08005,"Arapahoe County, Colorado",73002,5249,38778,126911,496899
88,0500000US08013,"Boulder County, Colorado",3185,1804,14360,45370,298159
89,0500000US08014,"Broomfield County, Colorado",1103,196,4951,8730,62503
90,0500000US08031,"Denver County, Colorado",64199,6686,26827,212562,570665
91,0500000US08035,"Douglas County, Colorado",5180,1497,16299,30763,314710
92,0500000US08041,"El Paso County, Colorado",45510,5466,20891,124622,611185
93,0500000US08059,"Jefferson County, Colorado",6402,4120,18397,89889,538392
94,0500000US08069,"Larimer County, Colorado",3523,1972,7779,40855,331801
95,0500000US08077,"Mesa County, Colorado",1426,2200,1956,22657,146202
96,0500000US08101,"Pueblo County, Colorado",3615,5493,1342,72189,142788
97,0500000US08123,"Weld County, Colorado",4398,1447,4725,93184,293400
98,0500000US09001,"Fairfield County, Connecticut",108358,2417,52072,190436,699201
99,0500000US09003,"Hartford County, Connecticut",125302,2111,49780,164732,659474
100,0500000US09005,"Litchfield County, Connecticut",3296,284,2813,12180,170325
101,0500000US09007,"Middlesex County, Connecticut",10306,174,5421,10462,145304
102,0500000US09009,"New Haven County, Connecticut",120459,2541,35199,159804,644148
103,0500000US09011,"New London County, Connecticut",17171,1346,11344,29186,226489
104,0500000US09013,"Tolland County, Connecticut",4158,232,7604,8633,136358
105,0500000US09015,"Windham County, Connecticut",2502,402,1622,14377,106552
106,0500000US10001,"Kent County, Delaware",45522,1556,4144,13193,124330
107,0500000US10003,"New Castle County, Delaware",144954,1512,31543,57481,365076
108,0500000US10005,"Sussex County, Delaware",27118,1329,3336,21301,192495
109,0500000US11001,"District of Columbia, District of Columbia",319777,1932,27538,79249,315977
110,0500000US12001,"Alachua County, Florida",52720,970,17015,27741,195104
111,0500000US12005,"Bay County, Florida",19301,877,3867,12426,154396
112,0500000US12009,"Brevard County, Florida",57559,1788,14941,63961,512583
113,0500000US12011,"Broward County, Florida",562696,6018,72663,593733,1217972
114,0500000US12015,"Charlotte County, Florida",9781,224,2517,13711,170263
115,0500000US12017,"Citrus County, Florida",4284,430,2155,8800,139670
116,0500000US12019,"Clay County, Florida",24859,35,5712,22335,178288
117,0500000US12021,"Collier County, Florida",26009,810,5521,106743,338047
118,0500000US12023,"Columbia County, Florida",11899,364,354,4487,55353
119,0500000US12031,"Duval County, Florida",278340,3413,44256,96316,596474
120,0500000US12033,"Escambia County, Florida",71301,1814,11379,18364,225522
121,0500000US12035,"Flagler County, Florida",11266,0,2828,11815,94654
122,0500000US12053,"Hernando County, Florida",10761,662,2139,27069,172875
123,0500000US12055,"Highlands County, Florida",10117,0,921,21938,86454
124,0500000US12057,"Hillsborough County, Florida",241095,3754,58301,420114,1058709
125,0500000US12061,"Indian River County, Florida",13492,717,1188,19962,140150
126,0500000US12069,"Lake County, Florida",41098,1760,6928,57208,302269
127,0500000US12071,"Lee County, Florida",68105,614,12403,165233,642138
128,0500000US12073,"Leon County, Florida",91171,523,11278,19247,184564
129,0500000US12081,"Manatee County, Florida",32646,717,9221,66075,345911
130,0500000US12083,"Marion County, Florida",43923,1019,4898,49093,303306
131,0500000US12085,"Martin County, Florida",11043,316,2904,22433,140360
132,0500000US12086,"Miami-Dade County, Florida",472958,5983,44830,1907130,2094088
133,0500000US12087,"Monroe County, Florida",5227,31,1027,18717,66213
134,0500000US12089,"Nassau County, Florida",5011,430,805,3845,79380
135,0500000US12091,"Okaloosa County, Florida",20465,572,7062,20092,171321
136,0500000US12095,"Orange County, Florida",288018,4549,71893,446364,920804
137,0500000US12097,"Osceola County, Florida",43509,1172,11147,203445,274090
138,0500000US12099,"Palm Beach County, Florida",273542,2419,42059,340570,1119719
139,0500000US12101,"Pasco County, Florida",30469,2309,13863,85212,479584
140,0500000US12103,"Pinellas County, Florida",99971,2598,32571,97592,820072
141,0500000US12105,"Polk County, Florida",107044,2670,13061,167229,557405
142,0500000US12107,"Putnam County, Florida",11881,0,530,7578,60986
143,0500000US12109,"St. Johns County, Florida",14093,819,7638,18315,229774
144,0500000US12111,"St. Lucie County, Florida",64874,0,6057,62776,240796
145,0500000US12113,"Santa Rosa County, Florida",10837,1194,3161,10225,160080
146,0500000US12115,"Sarasota County, Florida",19172,871,7605,39848,395672
147,0500000US12117,"Seminole County, Florida",57125,1127,22199,102835,358241
148,0500000US12119,"Sumter County, Florida",10375,176,1403,7403,115354
149,0500000US12127,"Volusia County, Florida",60845,2441,10098,79547,449106
150,0500000US12131,"Walton County, Florida",3176,553,633,4553,64954
151,0500000US13013,"Barrow County, Georgia",9937,218,3172,9317,64939
152,0500000US13015,"Bartow County, Georgia",11734,198,1341,9358,92021
153,0500000US13021,"Bibb County, Georgia",81723,188,3249,5216,64674
154,0500000US13031,"Bulloch County, Georgia",20136,0,1108,3188,54025
155,0500000US13045,"Carroll County, Georgia",22574,1960,312,8453,89346
156,0500000US13047,"Catoosa County, Georgia",2750,887,905,427,62819
157,0500000US13051,"Chatham County, Georgia",113883,634,7493,18967,160641
158,0500000US13057,"Cherokee County, Georgia",16274,826,4850,27457,223410
159,0500000US13059,"Clarke County, Georgia",35535,311,4947,13832,84100
160,0500000US13063,"Clayton County, Georgia",202746,308,14865,38635,50787
161,0500000US13067,"Cobb County, Georgia",208527,1875,43013,99824,456944
162,0500000US13073,"Columbia County, Georgia",26416,0,7116,10596,118469
163,0500000US13077,"Coweta County, Georgia",25081,1428,3242,10417,114038
164,0500000US13089,"DeKalb County, Georgia",403014,6959,47716,65060,281507
165,0500000US13095,"Dougherty County, Georgia",63283,494,372,2671,25117
166,0500000US13097,"Douglas County, Georgia",69703,0,2431,14528,68993
167,0500000US13113,"Fayette County, Georgia",27242,315,5382,8410,77566
168,0500000US13115,"Floyd County, Georgia",13648,299,1807,11059,80773
169,0500000US13117,"Forsyth County, Georgia",9944,52,34047,22933,188320
170,0500000US13121,"Fulton County, Georgia",457063,2647,78713,76334,487470
171,0500000US13127,"Glynn County, Georgia",0,0,0,5831,59956
172,0500000US13135,"Gwinnett County, Georgia",259173,6573,111728,199272,454625
173,0500000US13139,"Hall County, Georgia",13415,576,3392,58589,178786
174,0500000US13151,"Henry County, Georgia",104658,170,7868,16494,110622
175,0500000US13153,"Houston County, Georgia",51094,640,5559,10449,94873
176,0500000US13157,"Jackson County, Georgia",4893,19,1062,5731,62702
177,0500000US13185,"Lowndes County, Georgia",42377,292,1882,6910,68753
178,0500000US13215,"Muscogee County, Georgia",91077,107,4211,14887,91523
179,0500000US13217,"Newton County, Georgia",50221,0,1478,6498,55220
180,0500000US13223,"Paulding County, Georgia",0,0,0,10992,129189
181,0500000US13245,"Richmond County, Georgia",113773,595,4377,10115,79198
182,0500000US13247,"Rockdale County, Georgia",52466,41,1667,9425,34763
183,0500000US13255,"Spalding County, Georgia",22394,213,719,3114,41964
184,0500000US13285,"Troup County, Georgia",26220,0,1622,2620,41375
185,0500000US13295,"Walker County, Georgia",0,0,0,1607,66016
186,0500000US13297,"Walton County, Georgia",17381,53,1276,4356,72755
187,0500000US13313,"Whitfield County, Georgia",0,0,0,37387,94992
188,0500000US15001,"Hawaii County, Hawaii",1487,917,45875,26030,109665
189,0500000US15003,"Honolulu County, Hawaii",25504,1772,413848,98012,371257
190,0500000US15007,"Kauai County, Hawaii",127,242,24320,8083,35411
191,0500000US15009,"Maui County, Hawaii",1195,297,50433,19231,84294
192,0500000US16001,"Ada County, Idaho",7344,2031,14535,39076,436954
193,0500000US16005,"Bannock County, Idaho",659,2662,1987,7647,80828
194,0500000US16019,"Bonneville County, Idaho",387,534,1256,15493,108299
195,0500000US16027,"Canyon County, Idaho",897,2419,1992,57144,191827
196,0500000US16055,"Kootenai County, Idaho",445,2159,1766,7734,155087
197,0500000US16083,"Twin Falls County, Idaho",190,383,2121,14557,79752
198,0500000US17001,"Adams County, Illinois",3054,248,426,1091,61932
199,0500000US17019,"Champaign County, Illinois",27968,164,23646,12798,155268
200,0500000US17031,"Cook County, Illinois",1204613,14604,389530,1323017,3077682
201,0500000US17037,"DeKalb County, Illinois",8124,31,2767,11921,92165
202,0500000US17043,"DuPage County, Illinois",42117,3856,113181,134231,728595
203,0500000US17089,"Kane County, Illinois",29350,1539,21759,172268,416718
204,0500000US17091,"Kankakee County, Illinois",15976,78,1016,11691,90134
205,0500000US17093,"Kendall County, Illinois",8605,77,4649,24899,111982
206,0500000US17097,"Lake County, Illinois",46360,3441,56758,155394,536569
207,0500000US17099,"LaSalle County, Illinois",3547,64,938,10972,102609
208,0500000US17111,"McHenry County, Illinois",5846,345,8795,41498,289649
209,0500000US17113,"McLean County, Illinois",14547,290,8986,8750,146644
210,0500000US17115,"Macon County, Illinois",17609,149,1226,2459,85008
211,0500000US17119,"Madison County, Illinois",22876,668,2508,8942,235397
212,0500000US17143,"Peoria County, Illinois",30995,637,7844,8878,139044
213,0500000US17161,"Rock Island County, Illinois",14038,462,4141,18801,119933
214,0500000US17163,"St. Clair County, Illinois",78982,300,3973,10899,173015
215,0500000US17167,"Sangamon County, Illinois",24375,589,4191,4593,164881
216,0500000US17179,"Tazewell County, Illinois",1978,317,1482,3069,127387
217,0500000US17183,"Vermilion County, Illinois",10903,111,797,3999,64029
218,0500000US17197,"Will County, Illinois",76324,3843,35847,123504,533099
219,0500000US17199,"Williamson County, Illinois",2656,386,928,1848,61535
220,0500000US17201,"Winnebago County, Illinois",36736,323,8487,37271,234037
221,0500000US18003,"Allen County, Indiana",43203,750,15205,28556,304636
222,0500000US18005,"Bartholomew County, Indiana",1319,0,6556,5732,73557
223,0500000US18011,"Boone County, Indiana",1305,183,1227,2126,63125
224,0500000US18019,"Clark County, Indiana",8287,0,695,6509,106237
225,0500000US18035,"Delaware County, Indiana",7989,110,1718,2942,104142
226,0500000US18039,"Elkhart County, Indiana",9586,690,1849,33502,182959
227,0500000US18043,"Floyd County, Indiana",4075,174,871,2616,72113
228,0500000US18053,"Grant County, Indiana",4966,88,131,2901,60394
229,0500000US18057,"Hamilton County, Indiana",12440,25,19303,13558,294520
230,0500000US18059,"Hancock County, Indiana",0,0,0,226,71919
231,0500000US18063,"Hendricks County, Indiana",11473,61,5101,6725,147621
232,0500000US18067,"Howard County, Indiana",6281,761,1291,2847,73697
233,0500000US18081,"Johnson County, Indiana",3296,0,5313,5637,146464
234,0500000US18085,"Kosciusko County, Indiana",425,651,1105,6391,75340
235,0500000US18089,"Lake County, Indiana",112433,1052,7424,93904,309544
236,0500000US18091,"LaPorte County, Indiana",12635,551,69,7524,94016
237,0500000US18095,"Madison County, Indiana",11218,241,713,5339,116197
238,0500000US18097,"Marion County, Indiana",273100,2438,34090,101614,599777
239,0500000US18105,"Monroe County, Indiana",4366,800,10317,5145,130066
240,0500000US18109,"Morgan County, Indiana",0,0,0,1114,69860
241,0500000US18127,"Porter County, Indiana",6584,308,2501,17405,158148
242,0500000US18141,"St. Joseph County, Indiana",36168,1294,6770,24136,218869
243,0500000US18157,"Tippecanoe County, Indiana",10775,617,15530,16412,162741
244,0500000US18163,"Vanderburgh County, Indiana",19069,156,1826,4950,157187
245,0500000US18167,"Vigo County, Indiana",7547,48,2083,2922,95516
246,0500000US18177,"Wayne County, Indiana",0,0,0,2066,61473
247,0500000US19013,"Black Hawk County, Iowa",13714,744,3689,5893,112407
248,0500000US19049,"Dallas County, Iowa",2275,145,3848,5544,83829
249,0500000US19061,"Dubuque County, Iowa",2548,312,1318,2438,92568
250,0500000US19103,"Johnson County, Iowa",10576,341,9222,8772,125456
251,0500000US19113,"Linn County, Iowa",14183,367,5508,7573,203444
252,0500000US19153,"Polk County, Iowa",31773,933,23806,41544,421808
253,0500000US19155,"Pottawattamie County, Iowa",1818,313,541,7339,88836
254,0500000US19163,"Scott County, Iowa",11733,491,4702,11879,154545
255,0500000US19169,"Story County, Iowa",1259,93,8376,3486,86708
256,0500000US19193,"Woodbury County, Iowa",4374,2067,2906,17407,92197
257,0500000US20015,"Butler County, Kansas",1527,516,665,3353,63898
258,0500000US20045,"Douglas County, Kansas",5261,4196,6983,7739,103412
259,0500000US20091,"Johnson County, Kansas",27293,1781,30094,46433,530353
260,0500000US20103,"Leavenworth County, Kansas",6781,410,720,5655,70836
261,0500000US20161,"Riley County, Kansas",4717,100,3560,6272,64196
262,0500000US20173,"Sedgwick County, Kansas",46536,6261,20105,76529,414885
263,0500000US20177,"Shawnee County, Kansas",15208,2303,2581,22415,152947
264,0500000US20209,"Wyandotte County, Kansas",34860,618,7957,48472,101737
265,0500000US21015,"Boone County, Kentucky",3903,0,2300,5702,123902
266,0500000US21029,"Bullitt County, Kentucky",0,0,0,1701,78236
267,0500000US21037,"Campbell County, Kentucky",3016,214,944,2008,88625
268,0500000US21047,"Christian County, Kentucky",15698,410,1394,5808,52174
269,0500000US21059,"Daviess County, Kentucky",4299,177,1809,3279,93149
270,0500000US21067,"Fayette County, Kentucky",47626,356,12495,24028,252655
271,0500000US21093,"Hardin County, Kentucky",12289,901,2503,6641,91218
272,0500000US21111,"Jefferson County, Kentucky",168182,1914,23035,44010,561986
273,0500000US21117,"Kenton County, Kentucky",7076,385,1936,5624,151956
274,0500000US21145,"McCracken County, Kentucky",7164,354,627,1703,56753
275,0500000US21151,"Madison County, Kentucky",3960,138,958,2351,86161
276,0500000US21185,"Oldham County, Kentucky",2850,82,1050,2704,62088
277,0500000US21227,"Warren County, Kentucky",9620,190,6036,7330,110498
278,0500000US22005,"Ascension Parish, Louisiana",27087,386,1875,7160,91381
279,0500000US22015,"Bossier Parish, Louisiana",29728,484,2705,8605,91098
280,0500000US22017,"Caddo Parish, Louisiana",119870,1255,3189,7006,115463
281,0500000US22019,"Calcasieu Parish, Louisiana",51649,609,2662,7666,146697
282,0500000US22033,"East Baton Rouge Parish, Louisiana",204056,279,12497,18539,215998
283,0500000US22045,"Iberia Parish, Louisiana",22855,0,2044,3051,45475
284,0500000US22051,"Jefferson Parish, Louisiana",118066,1890,16431,64499,278494
285,0500000US22055,"Lafayette Parish, Louisiana",63982,467,4655,11277,171575
286,0500000US22057,"Lafourche Parish, Louisiana",13264,1833,281,4297,81519
287,0500000US22063,"Livingston Parish, Louisiana",7246,375,1211,5365,127662
288,0500000US22071,"Orleans Parish, Louisiana",231314,706,10870,21962,140101
289,0500000US22073,"Ouachita Parish, Louisiana",57839,73,1724,3442,92841
290,0500000US22079,"Rapides Parish, Louisiana",40327,1099,1344,4171,85481
291,0500000US22097,"St. Landry Parish, Louisiana",0,0,0,1882,47423
292,0500000US22103,"St. Tammany Parish, Louisiana",32957,2309,4533,14811,216895
293,0500000US22105,"Tangipahoa Parish, Louisiana",39782,188,1109,5855,92004
294,0500000US22109,"Terrebonne Parish, Louisiana",20567,6792,1373,5625,81173
295,0500000US23001,"Androscoggin County, Maine",3184,66,757,2134,102915
296,0500000US23003,"Aroostook County, Maine",279,1397,219,887,65175
297,0500000US23005,"Cumberland County, Maine",9041,377,6951,6284,275579
298,0500000US23011,"Kennebec County, Maine",491,158,1389,1938,119530
299,0500000US23019,"Penobscot County, Maine",1690,2037,1688,2115,145171
300,0500000US23031,"York County, Maine",1954,1121,2565,3585,200033
301,0500000US24001,"Allegany County, Maryland",6469,107,308,1321,63652
302,0500000US24003,"Anne Arundel County, Maryland",96455,952,22370,46561,435755
303,0500000US24005,"Baltimore County, Maryland",240297,1833,50320,46831,514401
304,0500000US24009,"Calvert County, Maryland",11823,0,2346,3818,76691
305,0500000US24013,"Carroll County, Maryland",5767,186,3359,6248,157675
306,0500000US24015,"Cecil County, Maryland",7325,33,1403,4698,92942
307,0500000US24017,"Charles County, Maryland",77394,1079,5200,9754,73638
308,0500000US24021,"Frederick County, Maryland",26200,304,10441,25988,215162
309,0500000US24025,"Harford County, Maryland",35479,490,6519,12036,207059
310,0500000US24027,"Howard County, Maryland",64624,657,59189,23100,191935
311,0500000US24031,"Montgomery County, Maryland",196316,2818,152890,209033,585855
312,0500000US24033,"Prince George's County, Maryland",566790,2331,37029,173295,163198
313,0500000US24037,"St. Mary's County, Maryland",17155,89,2693,5995,90861
314,0500000US24043,"Washington County, Maryland",16959,184,2931,8144,128696
315,0500000US24045,"Wicomico County, Maryland",27727,195,3277,5605,70501
316,0500000US24510,"Baltimore city, Maryland",371664,1600,15490,33061,194713
317,0500000US25001,"Barnstable County, Massachusetts",8036,1538,3229,6833,197916
318,0500000US25003,"Berkshire County, Massachusetts",3940,374,2133,6402,117305
319,0500000US25005,"Bristol County, Massachusetts",25062,753,13053,47555,487342
320,0500000US25009,"Essex County, Massachusetts",35405,1188,28928,172925,632399
321,0500000US25011,"Franklin County, Massachusetts",1107,276,1143,2956,66774
322,0500000US25013,"Hampden County, Massachusetts",44607,1082,11656,122993,392718
323,0500000US25015,"Hampshire County, Massachusetts",4378,417,9251,9323,145054
324,0500000US25017,"Middlesex County, Massachusetts",87875,4164,198986,133371,1273494
325,0500000US25021,"Norfolk County, Massachusetts",53112,1209,83337,33646,553294
326,0500000US25023,"Plymouth County, Massachusetts",51695,1136,7949,21097,438683
327,0500000US25025,"Suffolk County, Massachusetts",175761,2498,71303,188744,494056
328,0500000US25027,"Worcester County, Massachusetts",44256,1371,41100,98988,714439
329,0500000US26005,"Allegan County, Michigan",2355,404,993,8712,110209
330,0500000US26017,"Bay County, Michigan",1851,353,473,5636,100890
331,0500000US26021,"Berrien County, Michigan",21589,862,2842,8802,127319
332,0500000US26025,"Calhoun County, Michigan",13948,789,3634,7187,114887
333,0500000US26037,"Clinton County, Michigan",1975,152,1161,3601,75914
334,0500000US26045,"Eaton County, Michigan",7054,509,2826,6019,97935
335,0500000US26049,"Genesee County, Michigan",80771,1523,4031,14198,317414
336,0500000US26055,"Grand Traverse County, Michigan",740,802,508,2723,89753
337,0500000US26065,"Ingham County, Michigan",34341,837,20591,23065,232438
338,0500000US26073,"Isabella County, Michigan",1787,3172,1333,2813,62664
339,0500000US26075,"Jackson County, Michigan",12464,418,1421,5726,142999
340,0500000US26077,"Kalamazoo County, Michigan",27655,928,6269,13332,225196
341,0500000US26081,"Kent County, Michigan",62932,2449,21059,70102,545344
342,0500000US26087,"Lapeer County, Michigan",649,351,589,4111,86286
343,0500000US26091,"Lenawee County, Michigan",2261,525,479,8019,94794
344,0500000US26093,"Livingston County, Michigan",1511,836,1872,4793,186265
345,0500000US26099,"Macomb County, Michigan",105713,2932,36776,23445,721702
346,0500000US26103,"Marquette County, Michigan",949,812,707,1078,63806
347,0500000US26111,"Midland County, Michigan",1229,250,2101,2320,79165
348,0500000US26115,"Monroe County, Michigan",3117,85,645,5503,145527
349,0500000US26121,"Muskegon County, Michigan",23350,1822,1270,10081,146227
350,0500000US26125,"Oakland County, Michigan",175057,2940,98366,52939,969071
351,0500000US26139,"Ottawa County, Michigan",5460,992,8189,29000,265003
352,0500000US26145,"Saginaw County, Michigan",36459,590,2519,16303,148559
353,0500000US26147,"St. Clair County, Michigan",4086,358,780,5454,153402
354,0500000US26155,"Shiawassee County, Michigan",644,60,119,2013,66760
355,0500000US26159,"Van Buren County, Michigan",3063,216,333,8845,67282
356,0500000US26161,"Washtenaw County, Michigan",42546,555,36404,17977,285780
357,0500000US26163,"Wayne County, Michigan",675924,5808,59619,106400,970422
358,0500000US27003,"Anoka County, Minnesota",23174,2712,15764,16770,305923
359,0500000US27013,"Blue Earth County, Minnesota",2602,132,1696,2586,62259
360,0500000US27019,"Carver County, Minnesota",1993,25,3132,4420,97732
361,0500000US27037,"Dakota County, Minnesota",28112,1080,20517,31456,364245
362,0500000US27053,"Hennepin County, Minnesota",169349,9894,90522,87811,945966
363,0500000US27109,"Olmsted County, Minnesota",10024,200,9542,7863,134433
364,0500000US27123,"Ramsey County, Minnesota",65928,3830,81169,41817,384410
365,0500000US27131,"Rice County, Minnesota",3893,256,1653,5404,58007
366,0500000US27137,"St. Louis County, Minnesota",2661,3763,1573,3540,190937
367,0500000US27139,"Scott County, Minnesota",7189,954,9629,7865,127704
368,0500000US27141,"Sherburne County, Minnesota",2625,916,1675,2572,90383
369,0500000US27145,"Stearns County, Minnesota",11438,158,2985,5508,141349
370,0500000US27163,"Washington County, Minnesota",13137,923,15443,11127,226472
371,0500000US27171,"Wright County, Minnesota",1279,137,1783,4193,131372
372,0500000US28033,"DeSoto County, Mississippi",51441,295,1954,9268,124125
373,0500000US28035,"Forrest County, Mississippi",27788,245,770,2182,45691
374,0500000US28047,"Harrison County, Mississippi",52714,440,5047,11497,145427
375,0500000US28049,"Hinds County, Mississippi",173435,146,1449,3874,61240
376,0500000US28059,"Jackson County, Mississippi",28428,62,3722,9972,105199
377,0500000US28067,"Jones County, Mississippi",0,0,0,3061,46556
378,0500000US28075,"Lauderdale County, Mississippi",0,0,0,1673,40841
379,0500000US28081,"Lee County, Mississippi",24351,399,455,2320,58022
380,0500000US28089,"Madison County, Mississippi",40002,32,3021,3312,62226
381,0500000US28121,"Rankin County, Mississippi",32841,602,1886,4368,116320
382,0500000US29019,"Boone County, Missouri",16375,827,8521,6356,153746
383,0500000US29021,"Buchanan County, Missouri",4681,233,756,6099,80403
384,0500000US29031,"Cape Girardeau County, Missouri",4869,120,1682,1869,71939
385,0500000US29037,"Cass County, Missouri",4046,544,711,4775,99185
386,0500000US29043,"Christian County, Missouri",1950,943,419,2627,83671
387,0500000US29047,"Clay County, Missouri",16327,1300,4489,17175,219230
388,0500000US29051,"Cole County, Missouri",9206,463,1023,2260,65658
389,0500000US29071,"Franklin County, Missouri",0,0,0,1874,102667
390,0500000US29077,"Greene County, Missouri",8836,1433,5308,11245,271912
391,0500000US29095,"Jackson County, Missouri",163281,2039,12554,63768,496322
392,0500000US29097,"Jasper County, Missouri",2444,3024,1326,9975,111586
393,0500000US29099,"Jefferson County, Missouri",984,765,1536,4572,220063
