,GEO_ID,NAME,tot_poverty,pov_18_64,pov_65_up,pov_150,pov_18_up
206,0500000US17099,"LaSalle County, Illinois",107025,64670,19075,21721,83745
207,0500000US17111,"McHenry County, Illinois",304326,192584,38973,37311,231557
208,0500000US17113,"McLean County, Illinois",165270,107758,20075,34922,127833
209,0500000US17115,"Macon County, Illinois",102860,60377,19403,27583,79780
210,0500000US17119,"Madison County, Illinois",260035,160774,41866,53892,202640
211,0500000US17143,"Peoria County, Illinois",179735,108119,27917,42237,136036
212,0500000US17161,"Rock Island County, Illinois",140156,82677,25543,31722,108220
213,0500000US17163,"St. Clair County, Illinois",258219,160006,36944,65229,196950
214,0500000US17167,"Sangamon County, Illinois",193978,117732,31742,43327,149474
215,0500000US17179,"Tazewell County, Illinois",131213,78399,23226,21954,101625
216,0500000US17183,"Vermilion County, Illinois",75100,43046,13806,21813,56852
217,0500000US17197,"Will County, Illinois",678930,421629,82024,85099,503653
218,0500000US17199,"Williamson County, Illinois",65207,38768,11821,13848,50589
219,0500000US17201,"Winnebago County, Illinois",281748,169586,45869,74635,215455
220,0500000US18003,"Allen County, Indiana",364233,220932,48706,90290,269638
221,0500000US18005,"Bartholomew County, Indiana",80491,49166,12094,16053,61260
222,0500000US18019,"Clark County, Indiana",114188,70886,16881,22813,87767
223,0500000US18035,"Delaware County, Indiana",108670,69771,18115,34491,87886
224,0500000US18039,"Elkhart County, Indiana",200273,117324,27243,48817,144567
225,0500000US18043,"Floyd County, Indiana",75625,47314,11360,11396,58674
226,0500000US18053,"Grant County, Indiana",62016,36121,12212,20749,48333
227,0500000US18057,"Hamilton County, Indiana",314679,191222,35904,27181,227126
228,0500000US18059,"Hancock County, Indiana",73005,44572,11117,11702,55689
229,0500000US18063,"Hendricks County, Indiana",156168,95727,20106,14694,115833
230,0500000US18067,"Howard County, Indiana",81582,47374,15620,21884,62994
231,0500000US18081,"Johnson County, Indiana",149784,90508,20863,19250,111371
232,0500000US18085,"Kosciusko County, Indiana",77254,46353,12233,14309,58586
233,0500000US18089,"Lake County, Indiana",477973,292251,72781,118400,365032
234,0500000US18091,"LaPorte County, Indiana",101946,60880,17643,25350,78523
235,0500000US18095,"Madison County, Indiana",122986,73606,22292,34695,95898
236,0500000US18097,"Marion County, Indiana",923062,586335,106816,273108,693151
237,0500000US18105,"Monroe County, Indiana",130827,91533,16794,45019,108327
238,0500000US18109,"Morgan County, Indiana",68322,42717,10675,12329,53392
239,0500000US18127,"Porter County, Indiana",162848,101107,25245,24237,126352
240,0500000US18141,"St. Joseph County, Indiana",256660,154743,38734,66868,193477
241,0500000US18157,"Tippecanoe County, Indiana",170492,112839,19045,45980,131884
242,0500000US18163,"Vanderburgh County, Indiana",176007,108937,27740,50265,136677
243,0500000US18167,"Vigo County, Indiana",99114,61649,15978,28930,77627
244,0500000US18177,"Wayne County, Indiana",63649,37822,12028,15287,49850
245,0500000US19013,"Black Hawk County, Iowa",127273,78947,20270,31089,99217
246,0500000US19049,"Dallas County, Iowa",83975,50847,9449,8846,60296
247,0500000US19061,"Dubuque County, Iowa",93267,55519,15942,15792,71461
248,0500000US19103,"Johnson County, Iowa",137349,93254,14963,35085,108217
249,0500000US19113,"Linn County, Iowa",216207,133019,32020,36727,165039
250,0500000US19153,"Polk County, Iowa",465060,291113,56360,80741,347473
251,0500000US19155,"Pottawattamie County, Iowa",90984,54670,15083,17144,69753
252,0500000US19163,"Scott County, Iowa",169095,102828,25380,35418,128208
253,0500000US19169,"Story County, Iowa",87337,61652,10665,26908,72317
254,0500000US19193,"Woodbury County, Iowa",99639,58400,14906,22922,73306
255,0500000US20015,"Butler County, Kansas",63834,38000,9162,10200,47162
256,0500000US20045,"Douglas County, Kansas",111540,76817,13089,26537,89906
257,0500000US20091,"Johnson County, Kansas",578369,357798,77502,58269,435300
258,0500000US20103,"Leavenworth County, Kansas",74769,45302,10409,9842,55711
259,0500000US20161,"Riley County, Kansas",64266,46564,5860,17236,52424
260,0500000US20173,"Sedgwick County, Kansas",506343,306220,67347,120921,373567
261,0500000US20177,"Shawnee County, Kansas",173231,102374,29310,34831,131684
262,0500000US20209,"Wyandotte County, Kansas",162251,98313,18305,50579,116618
263,0500000US21015,"Boone County, Kentucky",127141,77744,15367,18400,93111
264,0500000US21029,"Bullitt County, Kentucky",78467,49538,11393,13449,60931
265,0500000US21037,"Campbell County, Kentucky",89285,57269,12854,16724,70123
266,0500000US21047,"Christian County, Kentucky",65409,38846,7424,25382,46270
267,0500000US21059,"Daviess County, Kentucky",96681,57493,15601,26005,73094
268,0500000US21067,"Fayette County, Kentucky",305674,202489,37389,83103,239878
269,0500000US21093,"Hardin County, Kentucky",103928,64370,13867,22099,78237
270,0500000US21111,"Jefferson County, Kentucky",749670,468080,113252,174326,581332
271,0500000US21117,"Kenton County, Kentucky",162289,102400,21154,33443,123554
272,0500000US21145,"McCracken County, Kentucky",63365,37968,11853,19569,49821
273,0500000US21151,"Madison County, Kentucky",82102,52824,11148,25573,63972
274,0500000US21185,"Oldham County, Kentucky",61561,37423,7490,5647,44913
275,0500000US21227,"Warren County, Kentucky",117629,74557,15209,36959,89766
276,0500000US22005,"Ascension Parish, Louisiana",120715,74203,13227,18256,87430
277,0500000US22015,"Bossier Parish, Louisiana",121475,74405,16037,33524,90442
278,0500000US22017,"Caddo Parish, Louisiana",243972,146907,37633,93262,184540
279,0500000US22019,"Calcasieu Parish, Louisiana",197322,120689,27094,64116,147783
280,0500000US22033,"East Baton Rouge Parish, Louisiana",436889,280165,57483,120689,337648
281,0500000US22045,"Iberia Parish, Louisiana",71607,42711,10114,27179,52825
282,0500000US22051,"Jefferson Parish, Louisiana",432415,269653,68576,105768,338229
283,0500000US22055,"Lafayette Parish, Louisiana",234994,152135,27551,67222,179686
284,0500000US22057,"Lafourche Parish, Louisiana",94725,59617,13785,24903,73402
285,0500000US22063,"Livingston Parish, Louisiana",138609,85108,17535,31042,102643
286,0500000US22071,"Orleans Parish, Louisiana",375903,247423,49476,130434,296899
287,0500000US22073,"Ouachita Parish, Louisiana",151613,90536,21586,55368,112122
288,0500000US22079,"Rapides Parish, Louisiana",128616,76949,19458,42076,96407
289,0500000US22097,"St. Landry Parish, Louisiana",82335,47686,12474,31737,60160
290,0500000US22103,"St. Tammany Parish, Louisiana",250658,150692,39634,42885,190326
291,0500000US22105,"Tangipahoa Parish, Louisiana",127260,78427,17176,40172,95603
292,0500000US22109,"Terrebonne Parish, Louisiana",111735,68180,14714,39521,82894
293,0500000US23001,"Androscoggin County, Maine",103997,64453,17179,23738,81632
294,0500000US23003,"Aroostook County, Maine",66017,39208,14509,19418,53717
295,0500000US23005,"Cumberland County, Maine",284544,180684,48560,44760,229244
296,0500000US23011,"Kennebec County, Maine",117079,73021,20682,27422,93703
297,0500000US23019,"Penobscot County, Maine",145608,92591,25710,36518,118301
298,0500000US23031,"York County, Maine",198757,122621,37924,28601,160545
299,0500000US24001,"Allegany County, Maryland",64481,38981,12980,16675,51961
300,0500000US24003,"Anne Arundel County, Maryland",551674,347062,77903,63476,424965
301,0500000US24005,"Baltimore County, Maryland",810257,501415,133054,111981,634469
302,0500000US24009,"Calvert County, Maryland",90529,56373,12796,8460,69169
303,0500000US24013,"Carroll County, Maryland",164242,101678,26430,12853,128108
304,0500000US24015,"Cecil County, Maryland",101361,63508,14558,14521,78066
305,0500000US24017,"Charles County, Maryland",154382,98376,18473,19478,116849
306,0500000US24021,"Frederick County, Maryland",242242,152271,32818,26827,185089
307,0500000US24025,"Harford County, Maryland",247787,155137,37899,31656,193036
308,0500000US24027,"Howard County, Maryland",313906,196884,40640,24026,237524
309,0500000US24031,"Montgomery County, Maryland",1036302,644682,148351,126724,793033
310,0500000US24033,"Prince George's County, Maryland",889371,578448,109904,134548,688352
311,0500000US24037,"St. Mary's County, Maryland",108874,68850,13221,18473,82071
312,0500000US24043,"Washington County, Maryland",141144,85573,23113,31404,108686
313,0500000US24045,"Wicomico County, Maryland",98975,61612,14906,30105,76518
314,0500000US24510,"Baltimore city, Maryland",593353,390265,76226,183477,466491
315,0500000US25001,"Barnstable County, Massachusetts",211578,116353,62180,27719,178533
316,0500000US25003,"Berkshire County, Massachusetts",120532,72713,26528,21154,99241
317,0500000US25005,"Bristol County, Massachusetts",543781,341753,87373,93997,429126
318,0500000US25009,"Essex County, Massachusetts",762523,473166,123213,133276,596379
319,0500000US25011,"Franklin County, Massachusetts",69228,43719,13421,11724,57140
320,0500000US25013,"Hampden County, Massachusetts",453049,280950,71622,114882,352572
321,0500000US25015,"Hampshire County, Massachusetts",139152,89839,25490,25623,115329
322,0500000US25017,"Middlesex County, Massachusetts",1533815,992788,224083,182607,1216871
323,0500000US25021,"Norfolk County, Massachusetts",679183,422907,108891,64875,531798
324,0500000US25023,"Plymouth County, Massachusetts",503524,306706,85602,57808,392308
325,0500000US25025,"Suffolk County, Massachusetts",739133,521421,85661,208269,607082
326,0500000US25027,"Worcester County, Massachusetts",790732,501015,116613,118955,617628
327,0500000US26005,"Allegan County, Michigan",114080,68350,17966,19597,86316
328,0500000US26017,"Bay County, Michigan",103429,62957,19486,26647,82443
329,0500000US26021,"Berrien County, Michigan",150113,88188,27965,39876,116153
330,0500000US26025,"Calhoun County, Michigan",130685,78196,22415,36977,100611
331,0500000US26037,"Clinton County, Michigan",77205,47140,12380,11594,59520
332,0500000US26045,"Eaton County, Michigan",107192,66134,18591,19692,84725
333,0500000US26049,"Genesee County, Michigan",404281,245120,66240,124418,311360
334,0500000US26055,"Grand Traverse County, Michigan",89688,54321,16728,14995,71049
335,0500000US26065,"Ingham County, Michigan",269277,177739,35437,78404,213176
336,0500000US26073,"Isabella County, Michigan",64722,44496,8019,21855,52515
337,0500000US26075,"Jackson County, Michigan",148983,89752,25626,33232,115378
338,0500000US26077,"Kalamazoo County, Michigan",252877,161439,36283,63654,197722
339,0500000US26081,"Kent County, Michigan",630913,395791,79659,129394,475450
340,0500000US26087,"Lapeer County, Michigan",86772,53696,14798,19373,68494
341,0500000US26091,"Lenawee County, Michigan",93488,56361,16459,19835,72820
342,0500000US26093,"Livingston County, Michigan",187232,116648,29594,18339,146242
343,0500000US26099,"Macomb County, Michigan",859990,537414,137572,161968,674986
344,0500000US26103,"Marquette County, Michigan",62151,38863,11335,15701,50198
345,0500000US26111,"Midland County, Michigan",81940,50315,14118,14090,64433
346,0500000US26115,"Monroe County, Michigan",148024,90953,24546,28342,115499
347,0500000US26121,"Muskegon County, Michigan",166881,99986,27149,49374,127135
348,0500000US26125,"Oakland County, Michigan",1233237,773365,194484,169592,967849
349,0500000US26139,"Ottawa County, Michigan",272156,166674,38326,41783,205000
350,0500000US26145,"Saginaw County, Michigan",185941,111846,34004,47785,145850
351,0500000US26147,"St. Clair County, Michigan",157777,96907,27340,34151,124247
352,0500000US26155,"Shiawassee County, Michigan",67817,41730,11558,14457,53288
353,0500000US26159,"Van Buren County, Michigan",74396,44281,12437,23200,56718
354,0500000US26161,"Washtenaw County, Michigan",344193,229792,46215,74057,276007
355,0500000US26163,"Wayne County, Michigan",1727249,1068781,246277,577174,1315058
356,0500000US27003,"Anoka County, Minnesota",342476,216266,44076,42190,260342
357,0500000US27013,"Blue Earth County, Minnesota",62829,42163,8326,15213,50489
358,0500000US27019,"Carver County, Minnesota",99427,62053,10757,6603,72810
359,0500000US27037,"Dakota County, Minnesota",414759,259175,53664,46878,312839
360,0500000US27053,"Hennepin County, Minnesota",1210680,785119,157442,210699,942561
361,0500000US27109,"Olmsted County, Minnesota",150736,91717,22087,23666,113804
362,0500000US27123,"Ramsey County, Minnesota",526683,331276,70951,125803,402227
363,0500000US27131,"Rice County, Minnesota",57438,34265,9251,9768,43516
364,0500000US27137,"St. Louis County, Minnesota",191912,119978,34632,49251,154610
365,0500000US27139,"Scott County, Minnesota",141753,88655,12990,14612,101645
366,0500000US27141,"Sherburne County, Minnesota",91391,56066,9485,13121,65551
367,0500000US27145,"Stearns County, Minnesota",148268,92509,21018,29614,113527
368,0500000US27163,"Washington County, Minnesota",249061,152368,34627,18309,186995
369,0500000US27171,"Wright County, Minnesota",131489,79017,15519,11485,94536
370,0500000US28033,"DeSoto County, Mississippi",174452,107826,21277,32741,129103
371,0500000US28035,"Forrest County, Mississippi",71904,45392,9770,26836,55162
372,0500000US28047,"Harrison County, Mississippi",196964,122451,27358,63035,149809
373,0500000US28049,"Hinds County, Mississippi",232616,144701,30358,67915,175059
374,0500000US28059,"Jackson County, Mississippi",139746,85850,20302,34406,106152
375,0500000US28067,"Jones County, Mississippi",66567,38765,10451,21241,49216
376,0500000US28075,"Lauderdale County, Mississippi",74701,43395,12363,27138,55758
377,0500000US28081,"Lee County, Mississippi",83656,50900,11872,21412,62772
378,0500000US28089,"Madison County, Mississippi",103491,63900,13232,19184,77132
379,0500000US28121,"Rankin County, Mississippi",145142,89017,20433,24845,109450
380,0500000US29019,"Boone County, Missouri",167490,112261,19867,47054,132128
381,0500000US29021,"Buchanan County, Missouri",85022,52050,13074,22365,65124
382,0500000US29031,"Cape Girardeau County, Missouri",75637,47202,11834,18608,59036
