,GEO_ID,NAME,tot_poverty,pov_18_64,pov_65_up,pov_150,pov_18_up
74,0500000US06083,"Santa Barbara County, California",424175,261041,69004,87969,330045
75,0500000US06085,"Santa Clara County, California",1892698,1222372,262631,186665,1485003
76,0500000US06087,"Santa Cruz County, California",261453,163002,47701,49747,210703
77,0500000US06089,"Shasta County, California",177226,101893,37426,38266,139319
78,0500000US06095,"Solano County, California",435439,267777,71271,59594,339048
79,0500000US06097,"Sonoma County, California",486191,292877,100978,63830,393855
80,0500000US06099,"Stanislaus County, California",546896,328331,72091,133061,400422
81,0500000US06101,"Sutter County, California",96166,56772,14606,23757,71378
82,0500000US06103,"Tehama County, California",64024,35963,13253,19601,49216
83,0500000US06107,"Tulare County, California",460020,267365,52741,145506,320106
84,0500000US06111,"Ventura County, California",832477,511186,135107,122158,646293
85,0500000US06113,"Yolo County, California",211872,140555,27938,53500,168493
86,0500000US06115,"Yuba County, California",76652,45645,10196,20029,55841
87,0500000US08001,"Adams County, Colorado",513042,324649,54510,80781,379159
88,0500000US08005,"Arapahoe County, Colorado",648857,413114,86412,80386,499526
89,0500000US08013,"Boulder County, Colorado",313858,206405,46662,48616,253067
90,0500000US08014,"Broomfield County, Colorado",69782,45062,9511,3922,54573
91,0500000US08031,"Denver County, Colorado",714823,493215,84694,127539,577909
92,0500000US08035,"Douglas County, Colorado",350203,217804,43946,15991,261750
93,0500000US08041,"El Paso County, Colorado",701761,438990,94276,115714,533266
94,0500000US08059,"Jefferson County, Colorado",573955,364797,97231,66258,462028
95,0500000US08069,"Larimer County, Colorado",346494,222154,57107,54264,279261
96,0500000US08077,"Mesa County, Colorado",151062,88399,30659,26849,119058
97,0500000US08101,"Pueblo County, Colorado",164979,97207,30859,43976,128066
98,0500000US08123,"Weld County, Colorado",317062,193950,39962,53262,233912
99,0500000US09001,"Fairfield County, Connecticut",926326,569120,149534,133804,718654
100,0500000US09003,"Hartford County, Connecticut",869838,536961,150187,146240,687148
101,0500000US09005,"Litchfield County, Connecticut",178078,107624,38807,20494,146431
102,0500000US09007,"Middlesex County, Connecticut",157297,97162,32375,21979,129537
103,0500000US09009,"New Haven County, Connecticut",828166,512003,147771,167006,659774
104,0500000US09011,"New London County, Connecticut",253622,155884,48054,37567,203938
105,0500000US09013,"Tolland County, Connecticut",135607,86248,23850,16981,110098
106,0500000US09015,"Windham County, Connecticut",111512,70226,18519,22630,88745
107,0500000US10001,"Kent County, Delaware",174297,103922,31392,38329,135314
108,0500000US10003,"New Castle County, Delaware",541125,336753,87703,83956,424456
109,0500000US10005,"Sussex County, Delaware",229533,121387,66648,46524,188035
110,0500000US11001,"District of Columbia, District of Columbia",673041,461628,85100,129981,546728
111,0500000US12001,"Alachua County, Florida",255751,169938,38203,72366,208141
112,0500000US12005,"Bay County, Florida",172273,105040,31551,29399,136591
113,0500000US12009,"Brevard County, Florida",595223,343799,144190,106514,487989
114,0500000US12011,"Broward County, Florida",1936565,1200766,331078,409543,1531844
115,0500000US12015,"Charlotte County, Florida",185164,86879,76848,37987,163727
116,0500000US12017,"Citrus County, Florida",146830,71223,54489,36201,125712
117,0500000US12019,"Clay County, Florida",216998,132869,35073,32297,167942
118,0500000US12021,"Collier County, Florida",381881,191890,125945,59044,317835
119,0500000US12023,"Columbia County, Florida",66404,38610,12844,16130,51454
120,0500000US12031,"Duval County, Florida",934419,586916,135137,214555,722053
121,0500000US12033,"Escambia County, Florida",299948,182794,52809,75772,235603
122,0500000US12035,"Flagler County, Florida",114514,59983,35642,20729,95625
123,0500000US12053,"Hernando County, Florida",190472,103378,52960,46143,156338
124,0500000US12055,"Highlands County, Florida",104857,49787,36843,28240,86630
125,0500000US12057,"Hillsborough County, Florida",1453868,919844,211620,319292,1131464
126,0500000US12061,"Indian River County, Florida",158418,78549,54192,32707,132741
127,0500000US12069,"Lake County, Florida",362014,196382,97971,78785,294353
128,0500000US12071,"Lee County, Florida",761876,405722,223033,145252,628755
129,0500000US12073,"Leon County, Florida",279640,186354,39843,78584,226197
130,0500000US12081,"Manatee County, Florida",398980,215174,112697,79677,327871
131,0500000US12083,"Marion County, Florida",355224,184712,105257,87068,289969
132,0500000US12085,"Martin County, Florida",157621,81353,50687,24926,132040
133,0500000US12086,"Miami-Dade County, Florida",2683078,1694298,444184,721018,2138482
134,0500000US12087,"Monroe County, Florida",73023,45013,17502,10763,62515
135,0500000US12089,"Nassau County, Florida",87600,49932,20491,13007,70423
136,0500000US12091,"Okaloosa County, Florida",203287,124205,33986,41795,158191
137,0500000US12095,"Orange County, Florida",1359610,892229,167720,303380,1059949
138,0500000US12097,"Osceola County, Florida",373160,233750,50085,88336,283835
139,0500000US12099,"Palm Beach County, Florida",1473989,836134,359472,294277,1195606
140,0500000US12101,"Pasco County, Florida",546086,312763,123438,106918,436201
141,0500000US12103,"Pinellas County, Florida",957801,564615,241951,182986,806566
142,0500000US12105,"Polk County, Florida",709779,407644,146824,185797,554468
143,0500000US12107,"Putnam County, Florida",72836,40533,17269,26496,57802
144,0500000US12109,"St. Johns County, Florida",261736,150781,54902,25746,205683
145,0500000US12111,"St. Lucie County, Florida",325399,181518,80414,61913,261932
146,0500000US12113,"Santa Rosa County, Florida",177194,107672,30757,33719,138429
147,0500000US12115,"Sarasota County, Florida",427475,209227,158886,59967,368113
148,0500000US12117,"Seminole County, Florida",467578,296293,73611,78269,369904
149,0500000US12119,"Sumter County, Florida",122539,35836,78029,17419,113865
150,0500000US12127,"Volusia County, Florida",542036,312966,134126,122588,447092
151,0500000US12131,"Walton County, Florida",72352,42889,14626,15293,57515
152,0500000US13013,"Barrow County, Georgia",82527,51191,10335,11542,61526
153,0500000US13015,"Bartow County, Georgia",106041,65015,15910,26196,80925
154,0500000US13021,"Bibb County, Georgia",146526,87038,23573,51112,110611
155,0500000US13031,"Bulloch County, Georgia",71375,47773,8871,21707,56644
156,0500000US13045,"Carroll County, Georgia",116210,72097,16295,26568,88392
157,0500000US13047,"Catoosa County, Georgia",67053,39915,11717,12560,51632
158,0500000US13051,"Chatham County, Georgia",277382,172371,45406,68409,217777
159,0500000US13057,"Cherokee County, Georgia",256722,157118,37961,31986,195079
160,0500000US13059,"Clarke County, Georgia",116127,80298,14111,47975,94409
161,0500000US13063,"Clayton County, Georgia",286761,179264,27584,78917,206848
162,0500000US13067,"Cobb County, Georgia",746602,478943,94902,121463,573845
163,0500000US13073,"Columbia County, Georgia",155650,95195,21845,11412,117040
164,0500000US13077,"Coweta County, Georgia",147970,90461,21470,23656,111931
165,0500000US13089,"DeKalb County, Georgia",743480,476605,96338,152951,572943
166,0500000US13095,"Dougherty County, Georgia",84200,49631,14385,34657,64016
167,0500000US13097,"Douglas County, Georgia",144305,90568,17348,25756,107916
168,0500000US13113,"Fayette County, Georgia",113009,65827,21613,11519,87440
169,0500000US13115,"Floyd County, Georgia",93975,55344,16422,25063,71766
170,0500000US13117,"Forsyth County, Georgia",243387,147918,30291,17620,178209
171,0500000US13121,"Fulton County, Georgia",1030412,679212,125000,200068,804212
172,0500000US13127,"Glynn County, Georgia",84105,48757,17376,18482,66133
173,0500000US13135,"Gwinnett County, Georgia",930272,584719,97554,167039,682273
174,0500000US13139,"Hall County, Georgia",202448,121792,30657,44728,152449
175,0500000US13151,"Henry County, Georgia",233177,146328,27832,34436,174160
176,0500000US13153,"Houston County, Georgia",155680,96302,19712,31123,116014
177,0500000US13157,"Jackson County, Georgia",71965,42732,10647,15443,53379
178,0500000US13185,"Lowndes County, Georgia",112752,70559,14374,35437,84933
179,0500000US13215,"Muscogee County, Georgia",189785,115561,26431,53391,141992
180,0500000US13217,"Newton County, Georgia",110020,67170,14452,29103,81622
181,0500000US13223,"Paulding County, Georgia",167704,106260,17766,21074,124026
182,0500000US13245,"Richmond County, Georgia",192080,118385,28615,58065,147000
183,0500000US13247,"Rockdale County, Georgia",89936,54600,13565,26680,68165
184,0500000US13255,"Spalding County, Georgia",64851,37767,12009,15623,49776
185,0500000US13285,"Troup County, Georgia",67642,41591,10367,22201,51958
186,0500000US13295,"Walker County, Georgia",67762,40400,12664,18052,53064
187,0500000US13297,"Walton County, Georgia",93319,56121,14716,17884,70837
188,0500000US13313,"Whitfield County, Georgia",102796,61600,14769,25466,76369
189,0500000US15001,"Hawaii County, Hawaii",198625,112219,43645,42722,155864
190,0500000US15003,"Honolulu County, Hawaii",943455,567181,174983,118746,742164
191,0500000US15007,"Kauai County, Hawaii",71467,40882,14996,10064,55878
192,0500000US15009,"Maui County, Hawaii",165518,98120,31968,25619,130088
193,0500000US16001,"Ada County, Idaho",470046,290096,70270,68574,360366
194,0500000US16005,"Bannock County, Idaho",85173,51358,12090,22090,63448
195,0500000US16019,"Bonneville County, Idaho",118274,66727,15400,23673,82127
196,0500000US16027,"Canyon County, Idaho",226004,131036,32166,48886,163202
197,0500000US16055,"Kootenai County, Idaho",163518,95110,31482,32057,126592
198,0500000US16083,"Twin Falls County, Idaho",86152,47892,13802,17662,61694
199,0500000US17001,"Adams County, Illinois",63738,37321,12476,12656,49797
200,0500000US17019,"Champaign County, Illinois",194307,128314,27477,56726,155791
201,0500000US17031,"Cook County, Illinois",5061831,3208503,754901,1054197,3963404
202,0500000US17037,"DeKalb County, Illinois",100352,65058,13069,19271,78127
203,0500000US17043,"DuPage County, Illinois",910155,559126,145131,95053,704257
204,0500000US17089,"Kane County, Illinois",524677,320289,74609,73019,394898
205,0500000US17091,"Kankakee County, Illinois",105150,63862,17761,21415,81623
206,0500000US17093,"Kendall County, Illinois",128659,78094,14585,9446,92679
207,0500000US17097,"Lake County, Illinois",679573,414365,100245,84218,514610
208,0500000US17099,"LaSalle County, Illinois",104738,62394,20161,20677,82555
209,0500000US17111,"McHenry County, Illinois",304840,189081,45659,28721,234740
210,0500000US17113,"McLean County, Illinois",161595,102905,22709,36411,125614
211,0500000US17115,"Macon County, Illinois",100138,57381,20343,24024,77724
212,0500000US17119,"Madison County, Illinois",257967,156328,44958,46605,201286
213,0500000US17143,"Peoria County, Illinois",174216,102400,30216,43292,132616
214,0500000US17161,"Rock Island County, Illinois",136642,78918,26653,30945,105571
215,0500000US17163,"St. Clair County, Illinois",254964,155222,40850,50778,196072
216,0500000US17167,"Sangamon County, Illinois",190267,113354,35239,38466,148593
217,0500000US17179,"Tazewell County, Illinois",128884,73983,25110,21582,99093
218,0500000US17183,"Vermilion County, Illinois",72794,41234,14170,22338,55404
219,0500000US17197,"Will County, Illinois",680639,422472,91041,73260,513513
220,0500000US17199,"Williamson County, Illinois",63954,37447,12631,13026,50078
221,0500000US17201,"Winnebago County, Illinois",277569,164792,48875,74171,213667
222,0500000US18003,"Allen County, Indiana",373251,222704,55092,76987,277796
223,0500000US18005,"Bartholomew County, Indiana",82540,49294,13625,18229,62919
224,0500000US18011,"Boone County, Indiana",66683,40367,9065,9838,49432
225,0500000US18019,"Clark County, Indiana",116857,71443,19259,25158,90702
226,0500000US18035,"Delaware County, Indiana",106480,67853,19058,33049,86911
227,0500000US18039,"Elkhart County, Indiana",201420,116465,30187,38942,146652
228,0500000US18043,"Floyd County, Indiana",76516,46692,12209,13988,58901
229,0500000US18053,"Grant County, Indiana",59814,34552,12112,14392,46664
230,0500000US18057,"Hamilton County, Indiana",335217,202885,43849,22998,246734
231,0500000US18059,"Hancock County, Indiana",77218,47159,12896,9518,60055
232,0500000US18063,"Hendricks County, Indiana",165335,102379,24049,12250,126428
233,0500000US18067,"Howard County, Indiana",80726,46865,15431,15855,62296
234,0500000US18081,"Johnson County, Indiana",154441,94549,22939,15336,117488
235,0500000US18085,"Kosciusko County, Indiana",77978,45822,13344,13503,59166
236,0500000US18089,"Lake County, Indiana",479832,288240,80422,109081,368662
237,0500000US18091,"LaPorte County, Indiana",101804,59911,19011,24182,78922
238,0500000US18095,"Madison County, Indiana",122962,72496,23854,28784,96350
239,0500000US18097,"Marion County, Indiana",943196,594297,120556,252288,714853
240,0500000US18105,"Monroe County, Indiana",131954,90988,19194,38625,110182
241,0500000US18109,"Morgan County, Indiana",69117,42259,11470,11017,53729
242,0500000US18127,"Porter County, Indiana",166619,102509,27394,25294,129903
243,0500000US18141,"St. Joseph County, Indiana",258532,154440,42271,60309,196711
244,0500000US18157,"Tippecanoe County, Indiana",178814,117279,21638,46420,138917
245,0500000US18163,"Vanderburgh County, Indiana",174496,106293,29994,43542,136287
246,0500000US18167,"Vigo County, Indiana",98462,60742,17237,29603,77979
247,0500000US18177,"Wayne County, Indiana",62747,36231,12202,16788,48433
248,0500000US19013,"Black Hawk County, Iowa",126488,77150,21611,25927,98761
249,0500000US19049,"Dallas County, Iowa",92985,57161,10948,7488,68109
250,0500000US19061,"Dubuque County, Iowa",93941,54682,17410,15353,72092
251,0500000US19103,"Johnson County, Iowa",143912,96093,18153,32848,114246
252,0500000US19113,"Linn County, Iowa",221056,134650,35421,40282,170071
253,0500000US19153,"Polk County, Iowa",481812,297252,64989,83509,362241
254,0500000US19155,"Pottawattamie County, Iowa",91059,53484,16381,19439,69865
255,0500000US19163,"Scott County, Iowa",169534,101913,27457,31522,129370
256,0500000US19169,"Story County, Iowa",85421,58501,12141,20182,70642
257,0500000US19193,"Woodbury County, Iowa",100212,59015,15168,21986,74183
258,0500000US20015,"Butler County, Kansas",63328,36235,10416,11603,46651
259,0500000US20045,"Douglas County, Kansas",114055,75802,16012,26602,91814
260,0500000US20091,"Johnson County, Kansas",595909,365551,87845,55089,453396
261,0500000US20103,"Leavenworth County, Kansas",75850,45810,11657,10551,57467
262,0500000US20161,"Riley County, Kansas",64060,45520,6778,20860,52298
263,0500000US20173,"Sedgwick County, Kansas",508791,304577,75484,99517,380061
264,0500000US20177,"Shawnee County, Kansas",172033,100752,31737,26441,132489
265,0500000US20209,"Wyandotte County, Kansas",163799,98323,20229,54368,118552
266,0500000US21015,"Boone County, Kentucky",131133,80239,18193,15759,98432
267,0500000US21029,"Bullitt County, Kentucky",81080,50264,13452,11461,63716
268,0500000US21037,"Campbell County, Kentucky",90333,56074,14974,15195,71048
269,0500000US21047,"Christian County, Kentucky",63975,36285,8698,22257,44983
270,0500000US21059,"Daviess County, Kentucky",98704,57475,16989,27163,74464
271,0500000US21067,"Fayette County, Kentucky",310470,201841,42812,76210,244653
272,0500000US21093,"Hardin County, Kentucky",106800,65751,15933,18525,81684
273,0500000US21111,"Jefferson County, Kentucky",750585,460622,124667,166002,585289
274,0500000US21117,"Kenton County, Kentucky",165262,101999,24049,29883,126048
275,0500000US21145,"McCracken County, Kentucky",64066,37115,12278,16423,49393
276,0500000US21151,"Madison County, Kentucky",86053,54380,12749,24287,67129
277,0500000US21185,"Oldham County, Kentucky",63120,37211,9530,4857,46741
278,0500000US21227,"Warren County, Kentucky",125327,79178,16318,28727,95496
279,0500000US22005,"Ascension Parish, Louisiana",125435,76024,16135,16967,92159
280,0500000US22015,"Bossier Parish, Louisiana",123789,75957,17747,33605,93704
281,0500000US22017,"Caddo Parish, Louisiana",235478,138707,41295,83711,180002
282,0500000US22019,"Calcasieu Parish, Louisiana",200295,118613,30690,60236,149303
283,0500000US22033,"East Baton Rouge Parish, Louisiana",430841,268922,62633,115418,331555
284,0500000US22045,"Iberia Parish, Louisiana",69016,40784,10780,21304,51564
285,0500000US22051,"Jefferson Parish, Louisiana",428350,258740,75690,96360,334430
286,0500000US22055,"Lafayette Parish, Louisiana",238960,149689,32405,63035,182094
287,0500000US22057,"Lafourche Parish, Louisiana",94464,57090,15699,27736,72789
288,0500000US22063,"Livingston Parish, Louisiana",139441,85287,18755,28883,104042
289,0500000US22071,"Orleans Parish, Louisiana",379999,244862,59203,124521,304065
290,0500000US22073,"Ouachita Parish, Louisiana",146054,85318,23116,52316,108434
291,0500000US22079,"Rapides Parish, Louisiana",126369,73819,20738,34626,94557
292,0500000US22097,"St. Landry Parish, Louisiana",80164,46655,13273,30241,59928
293,0500000US22103,"St. Tammany Parish, Louisiana",257709,151866,44769,50813,196635
294,0500000US22105,"Tangipahoa Parish, Louisiana",131388,79467,19474,42382,98941
295,0500000US22109,"Terrebonne Parish, Louisiana",108393,65228,16301,31821,81529
296,0500000US23001,"Androscoggin County, Maine",104940,63721,18608,18396,82329
297,0500000US23003,"Aroostook County, Maine",64365,37121,15760,18938,52881
298,0500000US23005,"Cumberland County, Maine",286076,179203,54967,37817,234170
299,0500000US23011,"Kennebec County, Maine",118195,72270,24114,22937,96384
300,0500000US23019,"Penobscot County, Maine",144971,90990,28410,30652,119400
301,0500000US23031,"York County, Maine",204512,124379,42921,29593,167300
302,0500000US24001,"Allegany County, Maryland",61652,36693,13505,15365,50198
303,0500000US24003,"Anne Arundel County, Maryland",562826,350125,85210,50885,435335
304,0500000US24005,"Baltimore County, Maryland",807497,490015,140720,117503,630735
305,0500000US24009,"Calvert County, Maryland",91786,56873,13919,6727,70792
306,0500000US24013,"Carroll County, Maryland",164224,100347,28544,14122,128891
307,0500000US24015,"Cecil County, Maryland",100975,63068,16373,18304,79441
308,0500000US24017,"Charles County, Maryland",160910,102805,20295,15587,123100
309,0500000US24021,"Frederick County, Maryland",254295,157221,38047,24566,195268
310,0500000US24025,"Harford County, Maryland",253672,156036,41735,30592,197771
311,0500000US24027,"Howard County, Maryland",323615,199000,46043,28998,245043
312,0500000US24031,"Montgomery County, Maryland",1039287,637349,165275,126068,802624
313,0500000US24033,"Prince George's County, Maryland",887565,566495,124308,122331,690803
314,0500000US24037,"St. Mary's County, Maryland",110699,69202,14757,14616,83959
315,0500000US24043,"Washington County, Maryland",142206,85407,25087,27187,110494
316,0500000US24045,"Wicomico County, Maryland",98564,61172,16324,27792,77496
317,0500000US24510,"Baltimore city, Maryland",570960,369485,84165,167674,453650
318,0500000US25001,"Barnstable County, Massachusetts",210469,113497,65979,21410,179476
319,0500000US25003,"Berkshire County, Massachusetts",118600,69474,29393,23473,98867
320,0500000US25005,"Bristol County, Massachusetts",551042,342520,94277,98143,436797
321,0500000US25009,"Essex County, Massachusetts",771387,473685,134443,113386,608128
322,0500000US25011,"Franklin County, Massachusetts",69246,41647,15979,10962,57626
323,0500000US25013,"Hampden County, Massachusetts",452901,276555,77847,105173,354402
324,0500000US25015,"Hampshire County, Massachusetts",137340,86387,28516,24291,114903
325,0500000US25017,"Middlesex County, Massachusetts",1557113,999770,246015,167983,1245785
326,0500000US25021,"Norfolk County, Massachusetts",688639,425112,118209,60983,543321
327,0500000US25023,"Plymouth County, Massachusetts",509964,307123,93840,59956,400963
328,0500000US25025,"Suffolk County, Massachusetts",759308,536403,96151,176978,632554
329,0500000US25027,"Worcester County, Massachusetts",802035,502685,129215,125914,631900
330,0500000US26005,"Allegan County, Michigan",116671,69085,19948,25235,89033
331,0500000US26017,"Bay County, Michigan",102250,60900,20795,20259,81695
332,0500000US26021,"Berrien County, Michigan",150229,87446,30565,38910,118011
333,0500000US26025,"Calhoun County, Michigan",130678,77310,23915,28587,101225
334,0500000US26037,"Clinton County, Michigan",78825,47807,13711,13018,61518
335,0500000US26045,"Eaton County, Michigan",108611,64660,21236,14657,85896
336,0500000US26049,"Genesee County, Michigan",400914,240067,72331,100661,312398
337,0500000US26055,"Grand Traverse County, Michigan",91898,54959,19029,14216,73988
338,0500000US26065,"Ingham County, Michigan",272856,177484,39561,73989,217045
339,0500000US26073,"Isabella County, Michigan",63612,43273,9062,23596,52335
340,0500000US26075,"Jackson County, Michigan",149178,87309,28479,33191,115788
341,0500000US26077,"Kalamazoo County, Michigan",257598,162484,39661,52917,202145
342,0500000US26081,"Kent County, Michigan",646272,401894,90193,123974,492087
343,0500000US26087,"Lapeer County, Michigan",85733,52459,16147,17174,68606
344,0500000US26091,"Lenawee County, Michigan",93023,54431,18896,19297,73327
345,0500000US26093,"Livingston County, Michigan",190826,117224,34039,14502,151263
346,0500000US26099,"Macomb County, Michigan",865907,536759,149332,134497,686091
347,0500000US26103,"Marquette County, Michigan",63106,39033,12666,12018,51699
348,0500000US26111,"Midland County, Michigan",82050,48796,15136,11771,63932
349,0500000US26115,"Monroe County, Michigan",148968,90149,27899,24901,118048
350,0500000US26121,"Muskegon County, Michigan",167349,99783,29657,40263,129440
351,0500000US26125,"Oakland County, Michigan",1247140,775457,213646,155819,989103
352,0500000US26139,"Ottawa County, Michigan",282246,169323,44673,37965,213996
353,0500000US26145,"Saginaw County, Michigan",184422,108494,36119,53624,144613
354,0500000US26147,"St. Clair County, Michigan",157479,95331,30357,31010,125688
355,0500000US26155,"Shiawassee County, Michigan",67098,40407,12795,11888,53202
356,0500000US26159,"Van Buren County, Michigan",75009,43621,14080,17104,57701
357,0500000US26161,"Washtenaw County, Michigan",347058,228323,52058,66662,280381
358,0500000US26163,"Wayne County, Michigan",1729271,1051816,270596,502498,1322412
359,0500000US27003,"Anoka County, Minnesota",353011,218942,51078,42606,270020
360,0500000US27013,"Blue Earth County, Minnesota",63764,41880,9050,14178,50930
361,0500000US27019,"Carver County, Minnesota",103680,63953,12696,8199,76649
362,0500000US27035,"Crow Wing County, Minnesota",64126,35652,14534,12170,50186
363,0500000US27037,"Dakota County, Minnesota",426249,261525,62024,46155,323549
364,0500000US27053,"Hennepin County, Minnesota",1244386,793687,179027,190725,972714
365,0500000US27109,"Olmsted County, Minnesota",155863,93179,24617,19148,117796
366,0500000US27123,"Ramsey County, Minnesota",536632,331755,79156,108530,410911
367,0500000US27131,"Rice County, Minnesota",58482,34221,10169,7762,44390
368,0500000US27137,"St. Louis County, Minnesota",190830,116694,38278,38746,154972
369,0500000US27139,"Scott County, Minnesota",147142,91111,15985,9830,107096
370,0500000US27141,"Sherburne County, Minnesota",93816,58868,10874,7102,69742
371,0500000US27145,"Stearns County, Minnesota",154978,92910,24943,28217,117853
372,0500000US27163,"Washington County, Minnesota",258765,156737,39718,19446,196455
373,0500000US27171,"Wright County, Minnesota",137043,81071,18125,10084,99196
374,0500000US28033,"DeSoto County, Mississippi",183057,113011,24188,30365,137199
375,0500000US28035,"Forrest County, Mississippi",71960,44901,10282,25446,55183
376,0500000US28047,"Harrison County, Mississippi",202552,122606,31289,60226,153895
377,0500000US28049,"Hinds County, Mississippi",223509,136097,33533,75852,169630
378,0500000US28059,"Jackson County, Mississippi",141022,85360,23844,33863,109204
379,0500000US28067,"Jones County, Mississippi",66396,37816,11858,24995,49674
380,0500000US28075,"Lauderdale County, Mississippi",70319,40821,12537,22891,53358
381,0500000US28081,"Lee County, Mississippi",84216,50834,12430,18636,63264
382,0500000US28089,"Madison County, Mississippi",104816,64376,14228,20901,78604
