,GEO_ID,NAME,tot_poverty,pov_18_64,pov_65_up,pov_150,pov_18_up
49,0500000US06017,"El Dorado County, California",186880,111973,38284,24351,150257
50,0500000US06019,"Fresno County, California",972580,579542,115749,333484,695291
51,0500000US06023,"Humboldt County, California",133795,85265,22795,42072,108060
52,0500000US06025,"Imperial County, California",172839,97494,23379,56196,120873
53,0500000US06029,"Kern County, California",860951,514366,93285,303584,607651
54,0500000US06031,"Kings County, California",137266,81901,14639,40768,96540
55,0500000US06033,"Lake County, California",62921,36411,14029,19460,50440
56,0500000US06037,"Los Angeles County, California",10015695,6500672,1317958,2491280,7818630
57,0500000US06039,"Madera County, California",147949,85909,20815,44556,106724
58,0500000US06041,"Marin County, California",254666,146855,55929,34534,202784
59,0500000US06045,"Mendocino County, California",86625,49061,18860,21954,67921
60,0500000US06047,"Merced County, California",266782,158522,29616,100210,188138
61,0500000US06053,"Monterey County, California",421645,250320,56876,100227,307196
62,0500000US06055,"Napa County, California",137998,83821,24978,14544,108799
63,0500000US06057,"Nevada County, California",98227,55675,26039,19169,81714
64,0500000US06059,"Orange County, California",3154479,2008175,451088,593579,2459263
65,0500000US06061,"Placer County, California",383228,224477,73121,48920,297598
66,0500000US06065,"Riverside County, California",2385745,1441699,337625,531704,1779324
67,0500000US06067,"Sacramento County, California",1509927,946339,206170,358123,1152509
68,0500000US06071,"San Bernardino County, California",2093857,1295583,236541,559724,1532124
69,0500000US06073,"San Diego County, California",3256674,2091523,446508,621424,2538031
70,0500000US06075,"San Francisco County, California",870556,620439,133665,136670,754104
71,0500000US06077,"San Joaquin County, California",730261,440097,90556,187466,530653
72,0500000US06079,"San Luis Obispo County, California",266572,162638,54336,47155,216974
73,0500000US06081,"San Mateo County, California",764859,486596,120238,82890,606834
74,0500000US06083,"Santa Barbara County, California",428449,266265,65199,97227,331464
75,0500000US06085,"Santa Clara County, California",1908123,1231733,251029,236158,1482762
76,0500000US06087,"Santa Cruz County, California",264550,169451,42456,54677,211907
77,0500000US06089,"Shasta County, California",177609,103474,35975,48132,139449
78,0500000US06095,"Solano County, California",434864,271578,65680,73301,337258
79,0500000US06097,"Sonoma County, California",497812,306896,93399,73934,400295
80,0500000US06099,"Stanislaus County, California",543542,327545,69453,138394,396998
81,0500000US06101,"Sutter County, California",95258,56549,14184,22997,70733
82,0500000US06107,"Tulare County, California",457905,267628,49672,186785,317300
83,0500000US06111,"Ventura County, California",842331,520204,126517,147835,646721
84,0500000US06113,"Yolo County, California",211305,140020,25956,57497,165976
85,0500000US06115,"Yuba County, California",75108,46461,8504,15794,54965
86,0500000US08001,"Adams County, Colorado",498083,313977,50411,96290,364388
87,0500000US08005,"Arapahoe County, Colorado",635583,406369,79197,81063,485566
88,0500000US08013,"Boulder County, Colorado",310539,205194,43139,55941,248333
89,0500000US08014,"Broomfield County, Colorado",68050,43273,8707,4882,51980
90,0500000US08031,"Denver County, Colorado",692739,473480,80680,137735,554160
91,0500000US08035,"Douglas County, Colorado",334328,207474,38180,19434,245654
92,0500000US08041,"El Paso County, Colorado",679623,428001,85754,122411,513755
93,0500000US08059,"Jefferson County, Colorado",565168,361570,90228,70305,451798
94,0500000US08069,"Larimer County, Colorado",333649,215626,51253,61808,266879
95,0500000US08077,"Mesa County, Colorado",147030,87579,28271,38065,115850
96,0500000US08101,"Pueblo County, Colorado",162192,96397,28810,46364,125207
97,0500000US08123,"Weld County, Colorado",296521,182453,35319,49213,217772
98,0500000US09001,"Fairfield County, Connecticut",932655,577123,142377,133798,719500
99,0500000US09003,"Hartford County, Connecticut",873965,542458,145625,157402,688083
100,0500000US09005,"Litchfield County, Connecticut",179596,111845,35633,19941,147478
101,0500000US09007,"Middlesex County, Connecticut",158081,97940,30763,18330,128703
102,0500000US09009,"New Haven County, Connecticut",834225,521517,139486,144800,661003
103,0500000US09011,"New London County, Connecticut",256641,159138,45662,36826,204800
104,0500000US09013,"Tolland County, Connecticut",136260,88610,21807,19469,110417
105,0500000US09015,"Windham County, Connecticut",111161,70966,18133,20056,89099
106,0500000US10001,"Kent County, Delaware",171408,103129,28250,42741,131379
107,0500000US10003,"New Castle County, Delaware",541646,341871,82060,110098,423931
108,0500000US10005,"Sussex County, Delaware",221893,121630,58821,45067,180451
109,0500000US11001,"District of Columbia, District of Columbia",660642,455807,81484,149265,537291
110,0500000US12001,"Alachua County, Florida",254070,170942,35712,78466,206654
111,0500000US12005,"Bay County, Florida",180707,111605,30085,43070,141690
112,0500000US12009,"Brevard County, Florida",582362,341079,134439,119181,475518
113,0500000US12011,"Broward County, Florida",1917954,1202422,310140,437574,1512562
114,0500000US12015,"Charlotte County, Florida",178129,85440,70642,32411,156082
115,0500000US12017,"Citrus County, Florida",142931,69869,52069,33365,121938
116,0500000US12019,"Clay County, Florida",210394,127923,32666,40478,160589
117,0500000US12021,"Collier County, Florida",368662,188690,116845,73871,305535
118,0500000US12023,"Columbia County, Florida",65127,37077,12842,18379,49919
119,0500000US12031,"Duval County, Florida",917415,584363,125100,223272,709463
120,0500000US12033,"Escambia County, Florida",296410,182793,49409,77255,232202
121,0500000US12035,"Flagler County, Florida",109314,58765,32353,28574,91118
122,0500000US12053,"Hernando County, Florida",184469,98346,51049,43892,149395
123,0500000US12055,"Highlands County, Florida",101552,48233,35146,36055,83379
124,0500000US12057,"Hillsborough County, Florida",1386942,876960,194126,348492,1071086
125,0500000US12061,"Indian River County, Florida",153120,79374,48584,31564,127958
126,0500000US12069,"Lake County, Florida",341574,185005,90791,83041,275796
127,0500000US12071,"Lee County, Florida",730723,395063,204703,154026,599766
128,0500000US12073,"Leon County, Florida",277973,188256,36501,75479,224757
129,0500000US12081,"Manatee County, Florida",381406,207750,103120,76291,310870
130,0500000US12083,"Marion County, Florida",344056,178949,100041,98015,278990
131,0500000US12085,"Martin County, Florida",157053,83157,47579,31584,130736
132,0500000US12086,"Miami-Dade County, Florida",2714753,1730906,430931,775540,2161837
133,0500000US12087,"Monroe County, Florida",75598,47514,16609,15843,64123
134,0500000US12089,"Nassau County, Florida",81369,48375,17596,10561,65971
135,0500000US12091,"Okaloosa County, Florida",196544,120709,31546,36069,152255
136,0500000US12095,"Orange County, Florida",1316802,863425,155020,349889,1018445
137,0500000US12097,"Osceola County, Florida",349896,218636,44914,94959,263550
138,0500000US12099,"Palm Beach County, Florida",1451150,829951,341631,296894,1171582
139,0500000US12101,"Pasco County, Florida",517491,295329,116735,116619,412064
140,0500000US12103,"Pinellas County, Florida",956815,568328,230092,205682,798420
141,0500000US12105,"Polk County, Florida",672674,386095,136346,182441,522441
142,0500000US12107,"Putnam County, Florida",71683,40530,16217,28942,56747
143,0500000US12109,"St. Johns County, Florida",241231,141488,46911,36397,188399
144,0500000US12111,"St. Lucie County, Florida",310703,174647,73651,74090,248298
145,0500000US12113,"Santa Rosa County, Florida",167876,103522,26598,32265,130120
146,0500000US12115,"Sarasota County, Florida",413427,205007,149254,68001,354261
147,0500000US12117,"Seminole County, Florida",457684,292259,69261,83520,361520
148,0500000US12119,"Sumter County, Florida",116064,37474,70491,17970,107965
149,0500000US12127,"Volusia County, Florida",527753,306381,127261,128475,433642
150,0500000US12131,"Walton County, Florida",66079,39275,13450,17489,52725
151,0500000US13013,"Barrow County, Georgia",78676,49036,8987,18093,58023
152,0500000US13015,"Bartow County, Georgia",103558,63977,14517,25246,78494
153,0500000US13021,"Bibb County, Georgia",146882,87478,22204,54384,109682
154,0500000US13031,"Bulloch County, Georgia",66962,43805,8099,25820,51904
155,0500000US13045,"Carroll County, Georgia",114291,71884,14636,33437,86520
156,0500000US13047,"Catoosa County, Georgia",65924,39742,11027,11517,50769
157,0500000US13051,"Chatham County, Georgia",278384,175607,40686,70425,216293
158,0500000US13057,"Cherokee County, Georgia",245782,152645,31775,31253,184420
159,0500000US13059,"Clarke County, Georgia",116592,81875,13046,44288,94921
160,0500000US13063,"Clayton County, Georgia",276748,175462,25178,84296,200640
161,0500000US13067,"Cobb County, Georgia",745708,477392,88341,127413,565733
162,0500000US13073,"Columbia County, Georgia",149734,93188,19227,14364,112415
163,0500000US13077,"Coweta County, Georgia",142286,87877,19262,28264,107139
164,0500000US13089,"DeKalb County, Georgia",740346,478068,88844,184442,566912
165,0500000US13095,"Dougherty County, Georgia",85626,51360,13173,33909,64533
166,0500000US13097,"Douglas County, Georgia",142146,88521,16542,30295,105063
167,0500000US13113,"Fayette County, Georgia",110935,65752,19929,12819,85681
168,0500000US13115,"Floyd County, Georgia",93757,55888,15434,27519,71322
169,0500000US13117,"Forsyth County, Georgia",227047,137575,26242,18831,163817
170,0500000US13121,"Fulton County, Georgia",1009230,664188,115442,223889,779630
171,0500000US13127,"Glynn County, Georgia",84068,49261,16054,19576,65315
172,0500000US13135,"Gwinnett County, Georgia",912053,578186,87463,182237,665649
173,0500000US13139,"Hall County, Georgia",197523,118486,28418,42621,146904
174,0500000US13151,"Henry County, Georgia",224371,141011,24849,42149,165860
175,0500000US13153,"Houston County, Georgia",151311,94083,18381,35470,112464
176,0500000US13157,"Jackson County, Georgia",66868,40305,9972,12056,50277
177,0500000US13185,"Lowndes County, Georgia",111730,70925,12998,41058,83923
178,0500000US13215,"Muscogee County, Georgia",184955,113350,24562,60663,137912
179,0500000US13217,"Newton County, Georgia",106733,64471,14011,21178,78482
180,0500000US13223,"Paulding County, Georgia",158590,99489,16165,27735,115654
181,0500000US13245,"Richmond County, Georgia",192151,119962,26499,67037,146461
182,0500000US13247,"Rockdale County, Georgia",89493,54812,12176,23721,66988
183,0500000US13255,"Spalding County, Georgia",64412,37263,11315,23141,48578
184,0500000US13285,"Troup County, Georgia",67990,40949,10101,24329,51050
185,0500000US13295,"Walker County, Georgia",67547,39842,12632,17708,52474
186,0500000US13297,"Walton County, Georgia",90698,54066,13927,22669,67993
187,0500000US13313,"Whitfield County, Georgia",102936,62299,13568,38407,75867
188,0500000US15001,"Hawaii County, Hawaii",197136,114409,39787,43565,154196
189,0500000US15003,"Honolulu County, Hawaii",955728,583702,167222,127927,750924
190,0500000US15007,"Kauai County, Hawaii",71328,41512,13874,14728,55386
191,0500000US15009,"Maui County, Hawaii",164290,100332,28544,21335,128876
192,0500000US16001,"Ada County, Idaho",446820,275767,61963,75593,337730
193,0500000US16005,"Bannock County, Idaho",83345,49921,11530,19935,61451
194,0500000US16019,"Bonneville County, Idaho",113401,63741,14544,22688,78285
195,0500000US16027,"Canyon County, Idaho",213847,123635,28583,72449,152218
196,0500000US16055,"Kootenai County, Idaho",155658,91661,28346,26431,120007
197,0500000US16083,"Twin Falls County, Idaho",83568,47912,12279,22303,60191
198,0500000US17001,"Adams County, Illinois",64753,37616,12557,14434,50173
199,0500000US17019,"Champaign County, Illinois",193968,129858,25298,53533,155156
200,0500000US17031,"Cook County, Illinois",5127661,3270439,720693,1208006,3991132
201,0500000US17037,"DeKalb County, Illinois",100692,66030,12137,22148,78167
202,0500000US17043,"DuPage County, Illinois",916449,570527,135482,102367,706009
203,0500000US17089,"Kane County, Illinois",528169,323848,68255,79617,392103
204,0500000US17091,"Kankakee County, Illinois",105115,63422,16832,21672,80254
205,0500000US17093,"Kendall County, Illinois",125445,76404,13181,13804,89585
206,0500000US17097,"Lake County, Illinois",686699,421497,94031,97426,515528
207,0500000US17099,"LaSalle County, Illinois",106633,64505,18776,24982,83281
208,0500000US17111,"McHenry County, Illinois",306434,191980,41668,30479,233648
209,0500000US17113,"McLean County, Illinois",164387,106500,21568,36571,128068
210,0500000US17115,"Macon County, Illinois",101890,59530,19683,22318,79213
211,0500000US17119,"Madison County, Illinois",259401,158966,43668,59510,202634
212,0500000US17143,"Peoria County, Illinois",178185,105522,29468,43795,134990
213,0500000US17161,"Rock Island County, Illinois",139880,81753,26098,30176,107851
214,0500000US17163,"St. Clair County, Illinois",258669,158405,38969,61644,197374
215,0500000US17167,"Sangamon County, Illinois",192634,116825,32385,43930,149210
216,0500000US17179,"Tazewell County, Illinois",130582,77687,23296,20587,100983
217,0500000US17183,"Vermilion County, Illinois",74765,42017,14617,22886,56634
218,0500000US17197,"Will County, Illinois",682425,424667,85191,82597,509858
219,0500000US17199,"Williamson County, Illinois",64652,38654,12060,14768,50714
220,0500000US17201,"Winnebago County, Illinois",279900,167571,47153,63901,214724
221,0500000US18003,"Allen County, Indiana",366986,221102,51014,83206,272116
222,0500000US18005,"Bartholomew County, Indiana",81062,48986,12778,15506,61764
223,0500000US18011,"Boone County, Indiana",64630,39722,8337,5283,48059
224,0500000US18019,"Clark County, Indiana",114945,71315,17502,24533,88817
225,0500000US18035,"Delaware County, Indiana",107474,69535,18208,32455,87743
226,0500000US18039,"Elkhart County, Indiana",201482,117534,27999,38400,145533
227,0500000US18043,"Floyd County, Indiana",75282,46193,11288,15412,57481
228,0500000US18053,"Grant County, Indiana",60943,34911,12337,18597,47248
229,0500000US18057,"Hamilton County, Indiana",321756,195991,37302,21210,233293
230,0500000US18059,"Hancock County, Indiana",73985,44769,11158,8527,55927
231,0500000US18063,"Hendricks County, Indiana",160736,98778,21288,17569,120066
232,0500000US18067,"Howard County, Indiana",80913,47540,15347,18111,62887
233,0500000US18081,"Johnson County, Indiana",150827,92328,21447,21608,113775
234,0500000US18085,"Kosciusko County, Indiana",77496,46543,12371,15160,58914
235,0500000US18089,"Lake County, Indiana",479109,289911,76367,110407,366278
236,0500000US18091,"LaPorte County, Indiana",102133,60136,18621,27272,78757
237,0500000US18095,"Madison County, Indiana",123716,73964,22144,35566,96108
238,0500000US18097,"Marion County, Indiana",932111,588487,113442,265882,701929
239,0500000US18105,"Monroe County, Indiana",131331,90918,17972,41194,108890
240,0500000US18109,"Morgan County, Indiana",68529,42082,10975,11777,53057
241,0500000US18127,"Porter County, Indiana",163861,101088,25540,30195,126628
242,0500000US18141,"St. Joseph County, Indiana",258461,154297,40979,60771,195276
243,0500000US18157,"Tippecanoe County, Indiana",173856,114865,20346,45759,135211
244,0500000US18163,"Vanderburgh County, Indiana",174176,108382,28476,46245,136858
245,0500000US18167,"Vigo County, Indiana",98524,61117,16171,30292,77288
246,0500000US18177,"Wayne County, Indiana",63367,37923,11232,17722,49155
247,0500000US19013,"Black Hawk County, Iowa",127270,78880,20168,31905,99048
248,0500000US19049,"Dallas County, Iowa",86808,52635,9699,5982,62334
249,0500000US19061,"Dubuque County, Iowa",92879,55619,15798,15401,71417
250,0500000US19103,"Johnson County, Iowa",141265,94907,16576,32771,111483
251,0500000US19113,"Linn County, Iowa",218936,133605,33510,35279,167115
252,0500000US19153,"Polk County, Iowa",473217,295045,59238,81270,354283
253,0500000US19155,"Pottawattamie County, Iowa",91034,53893,15604,14964,69497
254,0500000US19163,"Scott County, Iowa",168975,102194,26127,30779,128321
255,0500000US19169,"Story County, Iowa",85818,59086,10805,21499,69891
256,0500000US19193,"Woodbury County, Iowa",99671,58535,14760,22765,73295
257,0500000US20015,"Butler County, Kansas",63369,37392,9629,11605,47021
258,0500000US20045,"Douglas County, Kansas",112478,76621,13925,31116,90546
259,0500000US20091,"Johnson County, Kansas",586180,361229,80066,56110,441295
260,0500000US20103,"Leavenworth County, Kansas",75298,44804,10652,6393,55456
261,0500000US20161,"Riley County, Kansas",64402,45545,6596,19269,52141
262,0500000US20173,"Sedgwick County, Kansas",505464,305549,70312,121963,375861
263,0500000US20177,"Shawnee County, Kansas",173702,102589,29956,32992,132545
264,0500000US20209,"Wyandotte County, Kansas",163896,98940,19029,52146,117969
265,0500000US21015,"Boone County, Kentucky",129391,79426,16471,15407,95897
266,0500000US21029,"Bullitt County, Kentucky",79481,49825,12217,12850,62042
267,0500000US21037,"Campbell County, Kentucky",88675,56353,13452,14882,69805
268,0500000US21047,"Christian County, Kentucky",64332,37128,8135,20021,45263
269,0500000US21059,"Daviess County, Kentucky",96886,57318,15697,26335,73015
270,0500000US21067,"Fayette County, Kentucky",308523,202354,40115,75064,242469
271,0500000US21093,"Hardin County, Kentucky",105221,64853,14115,24280,78968
272,0500000US21111,"Jefferson County, Kentucky",755194,468538,117329,162642,585867
273,0500000US21117,"Kenton County, Kentucky",163046,101578,22713,30674,124291
274,0500000US21145,"McCracken County, Kentucky",62909,37917,11844,15327,49761
275,0500000US21151,"Madison County, Kentucky",84812,54297,11862,23183,66159
276,0500000US21185,"Oldham County, Kentucky",62841,37147,7633,4151,44780
277,0500000US21227,"Warren County, Kentucky",120701,76707,15547,32964,92254
278,0500000US22005,"Ascension Parish, Louisiana",121895,75646,13382,24929,89028
279,0500000US22015,"Bossier Parish, Louisiana",124325,75706,16358,36365,92064
280,0500000US22017,"Caddo Parish, Louisiana",241396,144283,38976,96541,183259
281,0500000US22019,"Calcasieu Parish, Louisiana",199105,120722,28299,48601,149021
282,0500000US22033,"East Baton Rouge Parish, Louisiana",437794,277838,59054,114217,336892
283,0500000US22045,"Iberia Parish, Louisiana",71018,42249,9882,25373,52131
284,0500000US22051,"Jefferson Parish, Louisiana",435457,268297,71713,117650,340010
285,0500000US22055,"Lafayette Parish, Louisiana",237467,150552,29209,69870,179761
286,0500000US22057,"Lafourche Parish, Louisiana",96222,59578,14092,24075,73670
287,0500000US22063,"Livingston Parish, Louisiana",137262,83472,17999,28706,101471
288,0500000US22071,"Orleans Parish, Louisiana",380032,247584,54284,143867,301868
289,0500000US22073,"Ouachita Parish, Louisiana",148717,89023,21369,57283,110392
290,0500000US22079,"Rapides Parish, Louisiana",127584,75005,20266,43070,95271
291,0500000US22097,"St. Landry Parish, Louisiana",81528,47087,12622,31948,59709
292,0500000US22103,"St. Tammany Parish, Louisiana",254083,151700,40893,44742,192593
293,0500000US22105,"Tangipahoa Parish, Louisiana",127789,78721,17894,42945,96615
294,0500000US22109,"Terrebonne Parish, Louisiana",110249,66827,15277,37707,82104
295,0500000US23001,"Androscoggin County, Maine",104662,63384,18201,26668,81585
296,0500000US23003,"Aroostook County, Maine",65540,38528,14945,18864,53473
297,0500000US23005,"Cumberland County, Maine",284274,179306,51179,41548,230485
298,0500000US23011,"Kennebec County, Maine",118172,72696,22302,27126,94998
299,0500000US23019,"Penobscot County, Maine",144978,91690,26785,36633,118475
300,0500000US23031,"York County, Maine",201504,123860,39610,25083,163470
301,0500000US24001,"Allegany County, Maryland",63586,37975,13181,18311,51156
302,0500000US24003,"Anne Arundel County, Maryland",559136,352688,79937,58806,432625
303,0500000US24005,"Baltimore County, Maryland",812046,501175,133767,114031,634942
304,0500000US24009,"Calvert County, Maryland",90752,56473,13087,10479,69560
305,0500000US24013,"Carroll County, Maryland",164219,101829,26161,13256,127990
306,0500000US24015,"Cecil County, Maryland",101695,63377,15128,17339,78505
307,0500000US24017,"Charles County, Maryland",157186,99606,19217,18052,118823
308,0500000US24021,"Frederick County, Maryland",247113,154386,34468,27718,188854
309,0500000US24025,"Harford County, Maryland",249860,154698,39184,29969,193882
310,0500000US24027,"Howard County, Maryland",318333,198508,42656,32344,241164
311,0500000US24031,"Montgomery County, Maryland",1050441,650972,154890,131184,805862
312,0500000US24033,"Prince George's County, Maryland",893578,577723,114710,134710,692433
313,0500000US24037,"St. Mary's County, Maryland",109187,68192,13472,13693,81664
314,0500000US24043,"Washington County, Maryland",142287,85553,23984,29262,109537
315,0500000US24045,"Wicomico County, Maryland",99172,61834,14740,21898,76574
316,0500000US24510,"Baltimore city, Maryland",588922,384944,79992,185700,464936
317,0500000US25001,"Barnstable County, Massachusetts",210631,116289,62077,26886,178366
318,0500000US25003,"Berkshire County, Massachusetts",119910,71741,27517,20457,99258
319,0500000US25005,"Bristol County, Massachusetts",545156,342196,89963,104669,432159
320,0500000US25009,"Essex County, Massachusetts",768545,475662,126620,132563,602282
321,0500000US25011,"Franklin County, Massachusetts",69675,42424,14634,12500,57058
322,0500000US25013,"Hampden County, Massachusetts",455207,280237,75132,126523,355369
323,0500000US25015,"Hampshire County, Massachusetts",139218,89707,26114,20716,115821
324,0500000US25017,"Middlesex County, Massachusetts",1545950,998500,232651,190662,1231151
325,0500000US25021,"Norfolk County, Massachusetts",682292,423104,112280,71807,535384
326,0500000US25023,"Plymouth County, Massachusetts",502976,307073,86769,58199,393842
327,0500000US25025,"Suffolk County, Massachusetts",755810,533090,90521,194773,623611
328,0500000US25027,"Worcester County, Massachusetts",798786,504876,121539,131501,626415
329,0500000US26005,"Allegan County, Michigan",115361,69348,17868,18285,87216
330,0500000US26017,"Bay County, Michigan",102743,62004,20107,25595,82111
331,0500000US26021,"Berrien County, Michigan",150427,88507,29273,40115,117780
332,0500000US26025,"Calhoun County, Michigan",130776,78519,22056,37400,100575
333,0500000US26037,"Clinton County, Michigan",77735,47890,12692,11994,60582
334,0500000US26045,"Eaton County, Michigan",107332,65599,18953,15187,84552
335,0500000US26049,"Genesee County, Michigan",402439,243279,67786,114842,311065
336,0500000US26055,"Grand Traverse County, Michigan",90560,55447,17200,15863,72647
337,0500000US26065,"Ingham County, Michigan",271508,177023,38071,76592,215094
338,0500000US26073,"Isabella County, Michigan",64523,43967,8676,22276,52643
339,0500000US26075,"Jackson County, Michigan",148125,88445,26543,33250,114988
340,0500000US26077,"Kalamazoo County, Michigan",254899,161820,37438,58334,199258
341,0500000US26081,"Kent County, Michigan",636894,399057,83469,118295,482526
342,0500000US26087,"Lapeer County, Michigan",86395,53017,15267,15048,68284
343,0500000US26091,"Lenawee County, Michigan",93207,55941,17043,18078,72984
344,0500000US26093,"Livingston County, Michigan",188160,117076,30553,18939,147629
345,0500000US26099,"Macomb County, Michigan",860170,538046,141837,162285,679883
346,0500000US26103,"Marquette County, Michigan",62911,39664,11528,16028,51192
347,0500000US26111,"Midland County, Michigan",82132,49757,14612,13821,64369
348,0500000US26115,"Monroe County, Michigan",147874,90583,25886,28468,116469
349,0500000US26121,"Muskegon County, Michigan",166573,100333,27268,42780,127601
350,0500000US26125,"Oakland County, Michigan",1239128,774711,201731,161454,976442
351,0500000US26139,"Ottawa County, Michigan",276163,167701,40885,45123,208586
352,0500000US26145,"Saginaw County, Michigan",184951,110942,35096,49010,146038
353,0500000US26147,"St. Clair County, Michigan",157183,95795,28762,32221,124557
354,0500000US26155,"Shiawassee County, Michigan",67430,40977,11944,14998,52921
355,0500000US26159,"Van Buren County, Michigan",74264,44593,12394,22542,56987
356,0500000US26161,"Washtenaw County, Michigan",347382,231997,48509,62331,280506
357,0500000US26163,"Wayne County, Michigan",1730239,1064084,258000,568013,1322084
358,0500000US27003,"Anoka County, Minnesota",347889,218462,46445,36364,264907
359,0500000US27013,"Blue Earth County, Minnesota",63556,42470,8377,16179,50847
360,0500000US27019,"Carver County, Minnesota",101152,62542,11242,7296,73784
361,0500000US27037,"Dakota County, Minnesota",419457,260356,56288,44782,316644
362,0500000US27053,"Hennepin County, Minnesota",1229487,794026,165550,202171,959576
363,0500000US27109,"Olmsted County, Minnesota",153075,93150,22342,21130,115492
364,0500000US27123,"Ramsey County, Minnesota",534438,333574,74621,123597,408195
365,0500000US27131,"Rice County, Minnesota",57416,33654,9982,12025,43636
366,0500000US27137,"St. Louis County, Minnesota",191844,119660,35887,41603,155547
367,0500000US27139,"Scott County, Minnesota",144094,89616,13994,9539,103610
368,0500000US27141,"Sherburne County, Minnesota",92665,57748,10128,6457,67876
369,0500000US27145,"Stearns County, Minnesota",150136,92727,22309,27346,115036
370,0500000US27163,"Washington County, Minnesota",252527,153621,36576,17812,190197
371,0500000US27171,"Wright County, Minnesota",133170,79610,16203,13974,95813
372,0500000US28033,"DeSoto County, Mississippi",177174,108900,22865,22454,131765
373,0500000US28035,"Forrest County, Mississippi",72029,44926,9996,24049,54922
374,0500000US28047,"Harrison County, Mississippi",200322,121828,29286,56260,151114
375,0500000US28049,"Hinds County, Mississippi",229688,140171,32832,69614,173003
376,0500000US28059,"Jackson County, Mississippi",140921,85496,21808,29970,107304
377,0500000US28067,"Jones County, Mississippi",66516,38437,10965,26782,49402
378,0500000US28075,"Lauderdale County, Mississippi",72692,42866,12554,22819,55420
379,0500000US28081,"Lee County, Mississippi",83891,50457,11798,17023,62255
380,0500000US28089,"Madison County, Mississippi",102510,63441,13414,17310,76855
381,0500000US28121,"Rankin County, Mississippi",146803,89989,21570,26389,111559
382,0500000US29019,"Boone County, Missouri",169268,113400,20800,40917,134200
